Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
A. Leautey,Reims,Amiens SC,"LAMF, LW, RAMF",29,3246,10,5.78,4,2.79,France,5.35,4.46,64.6,0.55,20,0.11,0.13,0.06,2.36,2.74,0.61,1,0.03,0,0,3.6,0.28,9,0.25,0.16,0,0,55,1.52,54.55,18.182,0.11,2.91,16.19,3.88,57.14,9.84,41.97,2.44,2.99,0.64,23.46,2.63,1.28,31.36,78.6,9.23,73.27,7.9,93.33,7.85,72.08,1.39,64,17.42,29.1,0.08,0.61,0.06,0.03,0.14,60,0.3,2.83,77.45,2.83,42.16,0.11,50,0.83,0.5,4.8,71.68,0,,0,,0,0,0,0,,,0.03,,
O. Nkambadio,Paris,Paris,GK,22,3217,0,0,0,0,France,1.45,0.08,100,0.34,91.67,0.03,0.04,0,1.34,2.05,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.17,83.33,0,0,0.03,18.21,0.34,0.25,23.86,91.21,10.63,83.42,0,0,12.14,98.16,5.85,71.77,26.54,46.05,0,0,0,0,0.03,0,0,1.09,53.85,0.08,0,0.06,50,0,0,4.7,70.24,33,0.92,119,3.33,13,72.27,34.08,0.95,1.08,0.03,0,1.37,0.34
L. Kouagba,Boluspor,Red Star,LCB,31,3196,1,1.64,0,0.33,France,7.55,5.58,67.68,3.55,57.94,0.03,0.04,0.56,3.75,4.91,0.73,3,0.08,0,0,0.65,0.03,1,0.03,0.05,0,0,14,0.39,35.71,7.143,0,0.48,35.29,0.31,100,2.11,49.33,0.45,1.49,0.2,38.3,0.87,0.7,49.34,88.93,21.54,81.31,3.18,98.23,19.97,96.9,4.93,52,20.22,37.75,0.01,0.08,0.03,0,0.03,100,0.03,5.94,71.56,0.62,27.27,0.34,25,0.06,0.08,8.9,71.84,0,,0,,0,0,0,0,,,1.18,,
M. Udol,Lens,Metz,"LB, LCB",29,3168,4,5.05,6,3.29,France,9.72,6.45,63.44,3.81,51.49,0.14,0.21,0.26,5.48,8.22,1.25,6,0.17,0,0,2.59,0.11,4,0.11,0.14,1,0.03,35,0.99,25.71,11.429,0.17,2.61,33.7,2.07,64.38,4.86,52.05,1.65,2.87,0.43,48.13,2.67,1.11,61.42,84.46,26.51,77.71,7.76,96.34,20.03,89.93,7.5,54.55,19.68,37.84,0.09,0.77,0.06,0.03,0.23,50,0.4,8.69,73.2,3.18,35.71,1.05,43.24,0.63,0.8,13.24,77.9,0,,0,,0,0,0,0,,,0.91,,
M. Samassa,Laval,Laval,GK,35,3159,0,0,0,0,France,1.6,0.09,33.33,0.23,100,0.06,0.06,0,1.51,1.66,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,100,0,0,0,6.24,0.14,0.31,12.17,82.44,8.8,77.99,0,0,2.99,95.24,6.78,72.69,37.14,46.99,0,0,0,0,0,0,0,1.57,56.36,0,0,0.09,0,0,0,5.84,80,37,1.05,155,4.42,10,76.13,49.67,1.42,12.67,0.361,0,1.31,0.23
R. Vita,Tondela,Amiens SC,LB,24,3152,0,0.43,0,1.56,France,8.42,8.02,65.12,0.91,56.25,0.03,0.03,0.2,3.17,3.68,0.8,4,0.11,0,0,2.11,0,0,0,0.01,0,0,19,0.54,21.05,0,0,2.46,22.09,2.37,59.04,5.71,44.5,0.89,1.74,0.23,25.04,1.06,0.94,35.12,77.07,14.79,68.73,4.63,91.98,9.25,82.72,3.97,46.76,19.22,33.26,0.04,0.51,0.06,0.03,0.11,50,0.31,4.68,64.02,2.14,37.33,0.31,36.36,0.31,0.6,7.25,66.93,0,,0,,0,0,0,0,,,0.17,,
O. Kouassi,Lecce,Laval,"RCB, LCB",22,3152,2,1.98,1,1.05,France,8.19,6.8,64.71,2.63,58.7,0.09,0.09,0.49,3.71,4.05,0.97,6,0.17,1,0.03,0.63,0.06,2,0.06,0.06,0,0,14,0.4,28.57,14.286,0.03,0.54,26.32,0.54,68.42,1.86,56.92,0.69,1.51,0.31,23.78,0.49,0.6,35.61,83,15.53,69.85,2.54,96.63,14.25,93.59,6.22,53.67,21.39,37.68,0.03,0.2,0.03,0.03,0.09,0,0.11,4.94,57.23,0.8,35.71,0.49,35.29,0.29,0.14,7.4,67.18,0,,0,,0,0,0,0,,,0.6,,
R. Hachem,Red Star,Red Star,"LWB, LB",27,3132,1,2.06,3,3.67,France,7.39,5.72,63.82,1.87,53.85,0.29,0.38,0.26,3.45,4.52,0.95,6,0.17,0,0,2.93,0.03,1,0.03,0.06,0,0,26,0.75,26.92,3.846,0.09,3.3,38.26,2.21,66.23,6.21,48.15,1.61,2.44,0.34,30.34,2.18,1.35,39.25,80.01,13.59,70.61,9.48,94.55,10.34,81.11,3.1,54.63,18.32,34.22,0.11,0.86,0.03,0.03,0.09,0,0.43,4.74,65.45,2.87,51,0.29,20,0.63,1.09,7.41,70.93,0,,0,,0,0,0,0,,,0.26,,
T. Vargas,Laval,Laval,RB,25,3107,3,2.98,6,6.95,France,7.04,5.65,55.38,1.01,28.57,0.09,0.09,0.12,3.82,4.12,0.49,3,0.09,0,0,3.33,0.09,3,0.09,0.09,0,0,28,0.81,39.29,10.714,0.17,4.58,37.34,1.74,71.67,3.56,57.72,1.19,1.65,0.35,25.61,2.2,0.78,35.22,69.9,13.21,66.45,5.27,95.05,10.86,64.8,5.3,48.09,20.43,35.73,0.2,1.51,0.06,0.06,0.06,100,0.52,5.42,62.03,4.37,45.7,0.7,41.67,0.58,1.48,9.27,72.19,0,,0,,0,0,0,0,,,0.35,,
L. Abergel,Lorient,Lorient,"LCMF, DMF",32,3095,1,0.83,4,3.36,France,7.79,6.05,63.94,1.16,45,0.29,0.42,0.09,3.63,5.23,0.67,6,0.17,0,0,1.98,0.03,1,0.03,0.02,0,0,30,0.87,33.33,3.333,0.12,0.99,35.29,1.72,59.32,5.76,47.47,0.35,1.22,0.26,39.4,0.12,1.28,55.42,84.1,23.99,75.52,6.16,93.4,18.49,91.82,7.1,56.56,19.13,34.94,0.1,0.81,0.09,0.03,0.55,57.89,0.35,11.46,68.78,2.47,49.41,1.31,37.78,1.05,0.38,10.5,84.76,0,,0,,0,0,0,0,,,0.73,,
D. Yongwa,Lorient,Lorient,LB,24,3091,1,2.97,6,4.42,Cameroon,8.65,8.3,65.96,2.24,44.16,0.09,0.12,0.15,3.09,4.41,1.6,4,0.12,0,0,4.16,0.03,1,0.03,0.09,0,0,31,0.9,22.58,3.226,0.17,4.75,26.99,4.28,60.54,9.64,53.17,2.59,3.17,0.38,28.01,3.09,1.69,38.73,77.74,10.6,70.05,9.08,97.76,10.89,70.32,2.13,45.21,18.15,31.04,0.13,0.93,0.09,0.03,0.12,75,0.47,3.44,71.19,4.22,40,0.38,38.46,0.96,1.31,5.88,67.82,0,,0,,0,0,0,0,,,0.41,,
D. Louiserre,Guingamp,Guingamp,"RCMF, LCMF",30,3066,1,1.96,0,1.01,France,8.16,6.05,66.02,1.23,50,0.35,0.48,0.09,3.82,5.21,1.12,4,0.12,0,0,0.62,0.03,0,0,0.06,0,0,21,0.62,42.86,4.762,0,0.21,28.57,0.32,72.73,1.85,57.14,0.26,0.73,0,45.53,0.15,0.76,58.86,92.57,15.91,83.58,10.77,98.09,24.1,96.47,4.34,76.35,17.76,38.36,0.03,0.44,0.09,0.03,0.15,40,0.06,8.04,85.77,0.85,65.52,0.35,41.67,0.56,0.06,6.96,82.7,0,,0,,0,0,0,0,,,0.82,,
M. Mbow,Paris,Paris,RCB,25,3055,2,1.7,1,0.22,Senegal,8.34,4.8,79.75,3.3,61.61,0.21,0.31,0.47,4.3,6.51,0.56,2,0.06,0,0,0.41,0.06,2,0.06,0.05,1,0.03,9,0.27,44.44,22.222,0.03,0,0,0.32,81.82,2.06,50,0.38,1.06,0,49.05,0.71,0.68,63.4,92.43,20.42,85.71,3.86,98.47,34.03,96.02,5.74,64.1,22.09,41.99,0.01,0.06,0,0.03,0.03,100,0.03,4.71,76.25,0.15,60,0.21,71.43,0.09,0,7.66,71.54,0,,0,,0,0,0,0,,,3.03,,
V. Sasso,Dunkerque,Dunkerque,LCB,34,3045,3,3.13,0,0.33,France,6.59,2.81,67.37,3.52,66.39,0.3,0.44,0.44,4.4,6.57,0.56,4,0.12,0,0,0.41,0.09,3,0.09,0.09,2,0.06,18,0.53,33.33,16.667,0,0.06,0,0.38,53.85,0.95,50,0.86,2.1,0.03,52.55,0.71,0.5,67.3,92.49,20.42,81.62,4.94,98.8,35.88,97.94,3.75,48.82,19.49,32.23,0.01,0.12,0,0,0.03,100,0.09,4.17,68.79,0.3,40,0.18,33.33,0.18,0,6.59,67.71,0,,0,,0,0,0,0,,,4.2,,
E. Bardeli,Dunkerque,Dunkerque,"LCMF, RCMF",24,3033,6,4.6,6,7.48,France,4.48,3.32,58.04,1.19,25,0.21,0.31,0.06,2.34,3.46,0.5,0,0,1,0.03,1.63,0.18,6,0.18,0.14,0,0,35,1.04,37.14,17.143,0.18,1.28,41.86,0.62,47.62,3.15,44.34,2.82,1.9,0.74,34.96,1.28,0.86,43.92,82.77,11.9,68.08,9.47,94.98,14.63,86.82,2.4,50.62,16.96,26.94,0.22,1.31,0.09,0,0.86,48.28,0.98,5.16,71.84,3.23,54.13,0.92,32.26,1.6,0.53,5.64,80.53,0,,0,,0,0,0,0,,,0.59,,
S. Falette,Martigues,Martigues,LCB,33,2998,0,0.69,0,0.24,France,9.01,4.74,74.68,2.73,62.64,0.12,0.14,0.9,5.34,6.33,0.66,4,0.12,1,0.03,0.18,0,0,0,0.02,0,0,7,0.21,28.57,0,0,0.03,100,0.15,60,1.35,40,0.39,0.39,0,23.99,0.18,0.57,38.94,85.66,16.75,74.91,2.85,96.84,16.21,94.81,6.6,53.64,22.8,38.62,0.01,0.03,0,0,0,0,0.03,5.4,65,0.33,36.36,0.39,15.38,0.09,0.03,7.9,70.34,0,,0,,0,0,0,0,,,1.92,,
