Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
D. Fori,Árabe Unido,Árabe Unido,RCB,27,1606,1,0.57,0,0,Colombia,9.64,5.16,70.65,4.6,70.73,0.06,0.08,1.46,5.94,8.41,1.12,3,0.17,0,0,0.11,0.06,1,0.06,0.03,1,0.06,5,0.28,40,20,0,0,0,0,0,0.9,75,0.34,0.22,0,12.83,0.17,0.62,25.67,76.64,14.35,67.19,0.73,69.23,9.25,93.33,6.61,49.15,26.51,42.85,0,0,0,0,0,0,0,4.37,55.13,0.39,0,0.45,25,0,0,7.9,63.83,0,,0,,0,0,0,0,,,0.28,,
K. Bonilla,Independiente,Independiente,"CF, LWF, RWF",22,1594,11,5.78,1,1.01,Panama,2.48,2.31,70.73,1.58,14.29,0.06,0.08,0,0.79,1.14,0.34,2,0.11,0,0,2.2,0.62,11,0.62,0.33,2,0.11,36,2.03,38.89,30.556,0.06,0.79,21.43,2.48,47.73,7.28,31.78,3.56,1.02,0.17,13.49,2.03,0.96,15.75,69.89,4.23,60,2.65,87.23,5.08,71.11,1.52,55.56,17.61,25.28,0.06,0.56,0.06,0,0.11,50,0.17,2.09,67.57,1.24,54.55,0.11,50,0.51,0.17,1.98,82.86,0,,0,,0,0,0,0,,,0.06,,
M. Acosta,CD Universitario,CD Universitario,"DMF, LDMF, RDMF",27,1579,1,0.67,0,0.74,Panama,6.16,4.16,69.86,1.77,35.48,0.06,0.09,0.28,3.19,4.93,0.63,1,0.06,0,0,0.57,0.06,1,0.06,0.04,0,0,15,0.85,26.67,6.667,0,0.4,57.14,0.4,28.57,1.71,43.33,0.91,0.63,0.06,22,0.63,0.4,34.2,81,13,68.86,4.5,92.41,13.45,90.68,6.16,56.48,21.52,31.76,0.04,0.51,0,0.06,0.06,0,0.17,6.16,68.52,1.2,42.86,0.34,50,0.46,0.23,7.52,72.73,0,,0,,0,0,0,0,,,0.68,,
O. Cordoba,Plaza Amador,Plaza Amador,RB,31,1575,0,0.14,1,1.37,Panama,6.29,5.37,62.77,1.37,41.67,0.11,0.2,0.17,2.8,5,1.14,0,0,0,0,1.6,0,0,0,0.01,0,0,5,0.29,60,0,0.06,3.49,29.51,1.09,36.84,3.77,33.33,1.09,1.26,0,25.71,2.17,0.57,34.46,77.61,12.86,72,4.74,93.98,11.66,81.37,3.37,50.85,18.82,30.12,0.08,0.46,0,0.06,0,0,0.29,4.29,74.67,2.69,38.3,0.23,50,0.46,1.03,7.37,79.84,0,,0,,0,0,0,0,,,0.11,,
Ó. Cabezas,Llaneros,San Francisco,LCB,28,1567,1,1.69,0,0,Colombia,8.62,4.31,74.67,4.19,54.79,0.4,0.63,0.29,5,7.77,0.69,5,0.29,1,0.06,0.34,0.06,1,0.06,0.1,0,0,8,0.46,25,12.5,0,0.06,0,0.23,100,1.78,32.26,0.52,0.23,0,21.02,0.29,0.69,34.12,84.85,18.21,77.92,2.64,91.3,11.14,95.36,6.15,55.14,21.88,37.44,0,0.06,0.06,0,0,0,0,3.22,58.93,0.34,33.33,0.23,25,0.06,0,7.01,66.39,0,,0,,0,0,0,0,,,1.72,,
G. Cao,CD Universitario,CD Universitario,GK,28,1563,0,0,0,0,Argentina,2.25,0.17,100,0.63,100,0,0,0,2.07,2.89,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,80,0,0,0,11.11,0.12,0.23,21.13,84.74,11.46,76.38,0,0,9.04,95.54,8.46,66.67,32.5,48.61,0,0,0,0,0,0,0,2.65,50,0.29,20,0.23,50,0,0,5.59,76.29,13,0.75,55,3.17,8,76.36,13.08,0.75,0.08,0.005,0,1.61,0.63
Ángel Valverde,Independiente,Independiente,"CF, LW, AMF",26,1560,4,2.88,0,1.16,Panama,3.06,2.42,64.29,1.67,13.79,0.35,0.53,0,1.15,1.75,0.52,1,0.06,0,0,2.02,0.23,4,0.23,0.17,1,0.06,31,1.79,38.71,12.903,0,0.75,23.08,2.08,52.78,8.48,46.94,1.62,1.27,0.17,18.69,1.21,2.31,23.13,80.3,5.25,62.64,5.94,94.17,7.27,82.54,1.56,51.85,16.38,22.98,0.07,0.81,0.17,0,0.17,33.33,0.29,2.37,73.17,1.38,37.5,0.58,10,0.4,0.17,2.77,75,0,,0,,0,0,0,0,,,0.06,,
Héctor Hurtado,Independiente,Independiente,"RCMF, DMF, LCMF",26,1543,1,0.39,1,1.06,Panama,8.63,8.11,66.91,1.92,45.45,0,0,0.06,3.21,4.81,1.75,5,0.29,1,0.06,1.11,0.06,1,0.06,0.02,0,0,16,0.93,31.25,6.25,0.06,0.64,27.27,1.11,52.63,4.32,51.35,0.12,0.82,0.06,31.26,0.29,0.99,45.73,84.06,16.33,73.57,4.37,94.67,20.24,89.91,6.36,61.47,21.55,37.61,0.06,0.82,0.06,0,0.12,50,0.17,10.15,68.39,1.92,54.55,0.64,63.64,0.76,0.17,9.86,84.02,0,,0,,0,0,0,0,,,0.47,,
Guillermo Benítez,San Francisco,San Francisco,"LB, LW",26,1539,3,1.19,1,2.01,Panama,6.02,4.68,71.25,1.93,54.55,0,0,0,2.69,4.31,1.11,2,0.12,0,0,2.63,0.18,3,0.18,0.07,0,0,14,0.82,35.71,21.429,0.06,2.22,36.84,2.57,59.09,5.67,53.61,1.4,2.34,0.18,18.89,2.69,1.52,27.78,75.37,10.94,70.05,4.21,93.06,7.25,77.42,3.57,47.54,18.88,28.73,0.12,0.88,0,0.06,0.06,0,0.47,3.57,62.3,1.87,53.13,0.47,25,0.53,0.76,6.78,69.83,0,,0,,0,0,0,0,,,0.23,,
D. Bernal,Árabe Unido,Árabe Unido,"RCB, LCB",29,1527,0,0.73,0,0,Panama,10.37,7.49,77.17,5.42,53.26,0.12,0.17,0.47,4.48,6.46,1.06,4,0.24,0,0,0.24,0,0,0,0.04,0,0,4,0.24,50,0,0,0,0,0.29,40,1.53,46.15,0.53,0.06,0,14.44,0.29,0.47,31.36,78.76,16.8,72.28,1.3,90.91,10.67,88.95,6.78,53.04,22.44,38.87,0,0,0,0,0,0,0,2.95,54,0.41,28.57,0.12,100,0.24,0,7.19,61.48,0,,0,,0,0,0,0,,,0.77,,
C. Quintero,Tauro,Tauro,"LW, LAMF",25,1526,6,6.1,1,2.69,Panama,6.66,5.54,71.28,2.01,26.47,0.12,0.17,0,2.6,3.68,0.83,1,0.06,0,0,6.07,0.35,6,0.35,0.36,0,0,44,2.6,47.73,13.636,0.06,3.54,33.33,6.19,56.19,16.28,44.2,3.89,3.01,0.71,17.04,2.18,2.71,23.53,69.92,7.49,66.14,3.77,87.5,7.37,67.2,2.48,52.38,19.75,30.85,0.16,1.18,0.06,0,0.47,37.5,0.83,3.3,66.07,3.42,46.55,1.06,50,0.77,1.12,4.95,79.76,0,,0,,0,0,0,0,,,0,,
A. Rodríguez,Tauro,Tauro,GK,34,1513,0,0,0,0,Panama,2.02,0.12,50,0.83,100,0,0,0.06,1.96,2.67,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,66.67,0,0,0,9.46,0.12,0.36,18.2,85.95,9.58,75.78,0.06,0,7.91,96.99,5.71,62.5,29.59,46.3,0,0,0,0,0,0,0,0.89,40,0,0,0,0,0,0,4.64,65.38,15,0.89,54,3.21,4,72.22,14.1,0.84,-0.9,-0.054,0,2.38,0.83
J. Simons,CD Universitario,CD Universitario,"RAMF, RWF, LWF",27,1502,3,3.32,4,3.22,Panama,4.61,4.91,59.76,1.38,26.09,0.48,0.73,0,1.2,1.81,1.8,3,0.18,1,0.06,3.83,0.18,2,0.12,0.2,0,0,51,3.06,43.14,5.882,0.24,1.5,60,2.82,55.32,10.67,37.08,1.74,1.38,0.3,19.23,1.98,2.28,24.15,78.41,7.25,68.6,4.37,94.52,8.33,77.7,3.18,56.6,19.67,31.55,0.19,1.8,0.12,0,0.12,50,0.42,3.54,69.49,2.28,60.53,0.24,0,0.72,0.96,5.63,79.79,0,,0,,0,0,0,0,,,0,,
E. Walker,Herrera,Herrera,"RCMF, LCMF, CF",26,1499,2,1.27,0,0.64,Panama,8.77,6.18,65.05,3.6,50,0.3,0.44,0.18,4.44,6.51,1.8,3,0.18,0,0,1.14,0.12,2,0.12,0.08,1,0.06,24,1.44,33.33,8.333,0,0.24,25,1.08,55.56,8.95,40.94,1.08,0.48,0.06,20.05,0.9,1.86,31.34,86.4,7.99,75.94,4.38,93.15,13.21,90.45,1.92,75,18.26,27.96,0.04,0.3,0,0.06,0,0,0.12,4.32,70.83,0.3,40,0,0,0.24,0.06,4.2,72.86,0,,0,,0,0,0,0,,,0.36,,
I. Hernández,Potros del Este,Potros del Este,CB,21,1483,1,0.44,0,0.03,Panama,10.38,4.73,78.21,3.7,50.82,0.18,0.24,0.79,6.49,8.43,0.49,1,0.06,0,0,0.36,0.06,1,0.06,0.03,1,0.06,3,0.18,33.33,33.333,0,0,0,0.49,62.5,2.06,50,0.12,0.42,0.06,25.85,0.24,0.55,40.78,84.52,21.85,77.78,1.34,100,14.14,93.99,8.8,63.45,22.79,37.54,0,0.12,0,0,0,0,0,4.86,68.75,0.18,66.67,0.24,75,0.18,0,10.8,66.29,0,,0,,0,0,0,0,,,0.91,,
S. Castañeda,Plaza Amador,Plaza Amador,GK,31,1473,0,0,0,0,Panama,1.59,0.06,0,0.61,80,0.06,0.11,0,1.53,2.74,0.06,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.12,50,0,0,0.06,12.4,0.49,0.24,21.87,91.62,10.14,84.94,0.06,100,11,97.78,3.97,61.54,26.89,41.05,0,0,0.06,0,0,0,0,1.1,38.89,0.06,0,0,0,0,0,2.81,69.57,14,0.86,58,3.54,5,75.86,16.69,1.02,2.69,0.164,0,1.77,0.61
J. Cox,Sporting San Miguelito,Sporting San Miguelito,CF,31,1471,6,6.54,0,0.58,Panama,1.77,2.57,40.48,5.2,47.06,0,0,0.24,0.73,1.11,1.59,4,0.24,0,0,1.35,0.37,3,0.18,0.4,0,0,26,1.59,42.31,23.077,0,0.43,14.29,1.04,58.82,6.12,28,2.2,0.49,0.06,6.97,2.08,0.61,11.69,67.02,2.81,60.87,2.69,86.36,3.37,65.45,0.43,85.71,14.73,8.89,0.04,0.8,0,0.06,0.06,0,0.49,0.98,75,1.41,39.13,0.12,50,0.67,0,0.8,76.92,0,,0,,0,0,0,0,,,0,,
A. Palacios,Árabe Unido,Árabe Unido,"RW, AMF, CF",30,1454,4,4.84,3,3.13,Panama,6.38,4.64,45.33,4.77,37.66,1.11,1.65,0.12,3.16,4.68,1.61,4,0.25,0,0,5.32,0.25,2,0.12,0.3,0,0,29,1.8,41.38,13.793,0.19,3.03,42.86,5.01,60.49,12.81,50.24,2.1,1.55,0.12,16.65,1.61,3.59,26.99,68.58,11.02,60.11,3.4,87.27,8.79,73.94,3.28,50.94,21.56,32.99,0.19,1.36,0,0.06,0.31,80,0.43,5.94,57.29,3.34,51.85,0.25,50,1.11,1.36,6.69,83.33,0,,0,,0,0,0,0,,,0.06,,
Marlon Ávila,Independiente,Independiente,"RB, RWF, RWB",32,1454,0,0.23,2,2.15,Panama,10.09,8.6,69.78,2.17,51.43,0.31,0.48,0.25,3.78,5.88,1.49,2,0.12,0,0,3.03,0,0,0,0.01,0,0,5,0.31,0,0,0.12,5.26,24.71,2.91,57.45,6.75,43.12,1.61,2.17,0.12,24.88,3.65,0.37,36.52,71.86,13.25,68.22,5.88,92.63,11.14,68.89,3.78,54.1,20.04,32.64,0.13,0.99,0.06,0.06,0.19,33.33,0.99,4.89,73.42,3.84,33.87,0.25,75,0.37,1.24,8.79,76.06,0,,0,,0,0,0,0,,,0.37,,
Víctor Simmons,San Francisco,San Francisco,"RWB, RB",23,1438,2,1.67,3,2.48,Panama,5.88,5.82,62.37,1.82,27.59,0.06,0.08,0.13,2.19,2.82,0.88,0,0,0,0,2.63,0.13,2,0.13,0.1,0,0,18,1.13,50,11.111,0.19,4.69,28,1,68.75,2.94,51.06,2.07,1.82,0.56,22.97,2.88,0.63,32.29,70.74,8.39,58.21,6.76,97.22,11.52,63.04,4.07,49.23,20.17,39.52,0.16,1.31,0.06,0,0.13,50,0.31,4.57,53.42,4.82,27.27,0.63,40,1.06,1.06,7.26,70.69,0,,0,,0,0,0,0,,,0.31,,
Kadir Hurtado,Sporting San Miguelito,Sporting San Miguelito,LB,24,1435,0,0,1,0.98,Panama,8.59,6.71,65.42,2.89,34.78,0.63,0.91,0.06,3.57,5.2,1.13,6,0.38,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0.06,1.07,35.29,0.56,55.56,3.07,40.82,0.25,0.5,0.06,14.36,1.44,0.88,21.83,80.46,8.28,71.97,3.64,94.83,5.83,86.02,2.01,43.75,17.64,23.21,0.06,0.31,0,0,0,0,0.13,2.45,66.67,1.07,52.94,0.13,0,0.25,0.44,4.58,68.49,0,,0,,0,0,0,0,,,0.31,,
Jair Modelo,Independiente,Independiente,"LB, LWB",21,1433,0,0.54,1,1.09,Panama,9.04,7.6,68.6,2.32,62.16,0.06,0.1,0.13,3.77,5.88,0.88,4,0.25,0,0,2.89,0,0,0,0.03,0,0,4,0.25,25,0,0.06,4.21,31.34,2.89,52.17,8.1,44.96,0.88,3.27,0.25,26.82,2.83,1.07,37.56,81.94,10.61,72.78,7.47,94.96,11.74,80.75,1.63,50,17.3,38.45,0.07,0.5,0.06,0,0,0,0.38,4.15,74.24,3.14,30,0.06,0,0.31,1,6.78,82.41,0,,0,,0,0,0,0,,,0.06,,
O. Lopez,Plaza Amador,Plaza Amador,"LWF, RWF, LW",23,1417,6,5.2,3,1.82,Panama,3.62,5.14,50.62,1.4,18.18,0.19,0.34,0,0.83,1.46,1.4,1,0.06,0,0,4.51,0.38,5,0.32,0.33,0,0,39,2.48,43.59,15.385,0.19,2.67,35.71,4.38,56.52,11.62,39.89,2.41,2.1,0.06,20.45,1.91,1.78,27.18,75,7.56,71.43,5.21,87.8,10.42,73.78,2.22,54.29,20.23,27.73,0.12,1.08,0.06,0,0.06,0,0.51,3.81,71.67,3.75,62.71,0.06,0,1.71,0.89,6.03,82.11,0,,0,,0,0,0,0,,,0.06,,
M. Gamboa,UMECIT,UMECIT,"RCB, LCB",26,1403,1,0.75,0,0,Panama,8.53,6.74,70.48,4.11,56.25,0.13,0.19,0.32,3.66,5.55,1.09,4,0.26,1,0.06,1.22,0.06,1,0.06,0.05,1,0.06,4,0.26,25,25,0,0.45,28.57,1.99,51.61,5.07,39.24,0.77,1.09,0.06,16.49,0.45,0.9,28.03,85.81,12.7,78.79,0.96,80,11.61,95.58,4.75,64.86,20.97,35.74,0,0,0,0.06,0,0,0,3.78,71.19,0.51,50,0.19,100,0.26,0.13,5.97,73.12,0,,0,,0,0,0,0,,,0.45,,
D. Pinzón,San Francisco,San Francisco,"LWF, RWF, LW",31,1403,1,1.48,7,3.02,Panama,4.81,4.81,61.33,0.58,44.44,0.06,0.1,0,1.8,2.79,1.03,8,0.51,1,0.06,2.82,0.06,1,0.06,0.09,0,0,13,0.83,46.15,7.692,0.45,2.12,39.39,3.4,43.4,10.46,42.33,1.09,2.82,0.13,30.86,2.44,3.21,39,84.87,9.69,77.48,9.88,93.51,13.09,85.29,4.94,76.62,18.56,34.83,0.19,1.67,0.06,0,0.13,100,0.71,6.16,78.13,2.95,56.52,1.09,70.59,0.96,0.9,7.12,86.49,0,,0,,0,0,0,0,,,0.19,,
E. Girón,Sporting San Miguelito,Sporting San Miguelito,"LDMF, DMF, RDMF",21,1396,1,0.87,0,0.36,Panama,8.57,5.93,59.78,3.29,47.06,0.84,1.32,0.26,4.19,6.59,1.61,7,0.45,0,0,0.52,0.06,1,0.06,0.06,0,0,10,0.64,20,10,0,0.32,20,0.52,62.5,2.84,52.27,0.45,0.52,0,22.31,0.19,1.29,34.23,84.18,11.6,66.67,4.32,91.04,13.8,93.46,5.03,56.41,19.63,36.11,0.02,0.32,0,0,0,0,0.19,7.03,67.89,1.42,40.91,0.39,50,0.58,0.06,5.54,80.23,0,,0,,0,0,0,0,,,0.13,,
Y. Jaen,Sporting San Miguelito,Sporting San Miguelito,"RW, LW, LCMF",28,1395,5,4.27,1,1.83,Panama,6.39,7.74,58.33,1.03,18.75,0.26,0.38,0,1.61,2.37,1.42,5,0.32,1,0.06,4.13,0.32,3,0.19,0.28,0,0,35,2.26,48.57,14.286,0.06,2.84,18.18,4.52,55.71,11.74,43.96,1.23,2.77,0.19,27.68,2.06,2.71,35.23,81.14,8.71,71.85,10.19,93.67,9.42,72.6,1.68,57.69,16.51,31.4,0.12,0.9,0.13,0,0.19,0,0.26,4.32,70.15,3.16,26.53,0.19,0,0.45,0.58,4.32,76.12,0,,0,,0,0,0,0,,,0.19,,
E. Gómez,CD Universitario,CD Universitario,"AMF, LCMF",18,1392,1,1.49,0,1.14,Panama,6.34,7.89,60.66,3.3,37.25,0.32,0.51,0.13,1.23,1.93,2.78,7,0.45,0,0,2.72,0.06,1,0.06,0.1,0,0,26,1.68,30.77,3.846,0,0.78,16.67,4.27,46.97,13.51,45.45,1.29,1.75,0.19,19.66,1.29,3.43,27.87,79.58,9.05,68.57,5.04,88.46,9.44,86.3,2.46,39.47,18.35,30.76,0.07,0.97,0.13,0,0.32,20,0.26,5.3,74.39,1.68,34.62,0.65,30,0.58,0.19,5.11,75.95,0,,0,,0,0,0,0,,,0.13,,
J. Frías,San Francisco,San Francisco,GK,24,1377,0,0,0,0,Panama,1.7,0.13,50,0.46,85.71,0,0,0,1.63,2.38,0,2,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,100,0,0,0,13.27,0.59,0.33,25.36,80.41,13.59,65.38,0,0,10.85,98.19,10.07,51.95,33.9,51.65,0,0,0,0,0,0,0,3.4,44.23,0.13,0,0.07,0,0,0,7.71,63.56,13,0.85,58,3.79,5,77.59,14.36,0.94,1.36,0.089,0,1.44,0.46
A. Jiménez,Árabe Unido,Árabe Unido,"LCB, RCB, RB",21,1376,1,0.62,0,0.38,Panama,7.65,4.91,65.33,2.42,48.65,0.39,0.6,0.46,4.06,6.2,0.59,3,0.2,0,0,0.72,0.07,1,0.07,0.04,0,0,5,0.33,40,20,0,0.33,60,0.39,100,1.57,54.17,0.52,0.46,0,23.22,0.33,0.13,36.56,80.32,19.3,70.85,0.92,100,13.47,92.72,8.96,52.55,23.14,37.94,0.02,0.2,0,0,0,0,0,5.89,61.11,0.78,50,0.46,57.14,0.33,0.2,8.9,64.71,0,,0,,0,0,0,0,,,0.65,,
L. Zúñiga,Herrera,Herrera,CF,28,1373,4,4.46,0,0.46,Panama,3.93,3.28,60,2.1,31.25,0.07,0.1,0.13,1.9,2.89,0.79,3,0.2,0,0,1.18,0.26,4,0.26,0.29,0,0,25,1.64,52,16,0,0.85,7.69,0.92,21.43,5.11,30.77,2.1,0.46,0,14.55,1.84,1.7,19.73,76.74,5.9,67.78,4.06,90.32,5.18,72.15,1.44,45.45,14.46,10.99,0.03,0.26,0,0,0.07,100,0.07,2.36,58.33,1.05,37.5,0.13,50,0.33,0.07,3.74,70.18,0,,0,,0,0,0,0,,,0.2,,
J. Araya,UMECIT,UMECIT,"LCB, LB",29,1372,0,0.69,0,0.09,Panama,7.54,5.64,61.63,3.35,62.75,0.2,0.28,0.33,3.87,5.45,1.25,7,0.46,0,0,0.13,0,0,0,0.05,0,0,3,0.2,33.33,0,0,0.07,0,0.26,25,1.12,23.53,0.39,0.72,0,16.6,0.33,0.2,28.53,79.08,16.6,70.36,0.98,93.33,9.18,93.57,7.35,57.14,24.5,37.8,0.01,0.07,0,0,0,0,0.07,4.72,62.5,0.59,33.33,0.26,75,0.2,0,8.79,70.9,0,,0,,0,0,0,0,,,0.72,,
S. Villareal,Tauro,Tauro,"DMF, RDMF",30,1371,0,0.04,0,0.5,Colombia,8.07,7.48,64.91,2.56,74.36,0.26,0.37,0.13,2.95,4.18,1.64,6,0.39,0,0,0.13,0,0,0,0,0,0,1,0.07,100,0,0,0.13,50,0.07,0,1.25,52.63,0.07,0.13,0,21.73,0.07,0.72,33.15,83.17,13.46,71.71,3.48,98.11,13.06,93.47,5.91,60,22.03,38.61,0.03,0.26,0,0,0,0,0.07,6.63,72.28,0.85,15.38,0.72,45.45,0.07,0.07,8.27,79.37,0,,0,,0,0,0,0,,,0.79,,
Angel Valencia,Sporting San Miguelito,Sporting San Miguelito,"LCMF, RCMF, AMF",26,1353,0,1.02,2,1.9,Panama,5.65,5.32,56.25,1.73,15.38,0,0,0.13,2.66,3.99,1.86,3,0.2,0,0,1.8,0,0,0,0.07,0,0,25,1.66,24,0,0.13,0.8,33.33,1.46,68.18,10.04,29.8,0.4,1.13,0.07,29.73,0.67,0.93,41.31,82.13,15.37,68.4,5.39,98.77,14.5,88.53,4.72,40.85,19.97,39.19,0.13,1.4,0,0,0.33,40,0.53,10.71,63.98,2.33,42.86,1,40,1.13,0.4,8.65,81.54,0,,0,,0,0,0,0,,,0.13,,
K. Calderón,San Francisco,San Francisco,"LB, LCB",24,1352,2,1.35,0,0.86,Panama,7.92,4.53,69.12,2.33,57.14,0,0,0.4,4.79,7.42,0.47,2,0.13,0,0,1.26,0.13,2,0.13,0.09,0,0,17,1.13,23.53,11.765,0,1.33,20,1.53,43.48,3.39,49.02,0.8,0.67,0,23.3,1.07,1,33.88,75.05,17.71,71.43,2.8,95.24,9.32,79.29,9.05,52.21,23.13,33.15,0.06,0.67,0,0,0.13,50,0.2,7.06,61.32,2.46,29.73,1.26,26.32,0.53,0.27,9.32,79.29,0,,0,,0,0,0,0,,,0.73,,
S. Cunningham,UMECIT,UMECIT,"RCMF, DMF",31,1347,2,1.34,0,0.34,Panama,6.95,6.68,51,4.21,34.92,0.47,0.7,0.2,3.07,4.57,1.6,4,0.27,0,0,1.34,0.13,2,0.13,0.09,1,0.07,23,1.54,21.74,8.696,0,0.4,16.67,1.6,54.17,5.61,51.19,1.07,1.2,0.2,26.66,0.4,1.47,37.35,83.36,13.63,69.12,5.21,94.87,13.63,91.18,6.41,58.33,20.99,41.19,0.02,0.33,0.2,0,0.13,50,0.13,7.95,63.03,1.14,47.06,1.07,31.25,0.6,0.13,7.02,80,0,,0,,0,0,0,0,,,0.13,,
J. Gargonia,San Francisco,San Francisco,LCB,22,1343,0,0,0,0,Panama,9.92,8.78,62.6,3.69,43.64,0.2,0.26,0.54,4.22,5.56,2.01,6,0.4,2,0.13,0.47,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.6,77.78,2.08,41.94,0.2,0.13,0.07,21.31,0.6,0.27,34.18,80.98,18.23,70.22,3.28,93.88,9.72,95.17,9.38,56.43,23.56,37.12,0,0,0,0,0,0,0,4.62,59.42,0.47,42.86,0.13,100,0.27,0,9.31,69.06,0,,0,,0,0,0,0,,,1.68,,
A. Knight,Plaza Amador,Plaza Amador,"DMF, LB",23,1341,0,0.18,0,0.49,Panama,7.52,5.44,59.26,2.08,35.48,0.13,0.23,0.54,4.16,7.1,1.34,7,0.47,0,0,0.27,0,0,0,0.01,0,0,9,0.6,0,0,0,0.2,33.33,0.34,40,3.09,39.13,0.07,1.01,0.07,32.15,0.34,0.81,45.17,84.99,19.8,78.31,3.42,98.04,17.11,91.37,6.64,61.62,21.4,36.69,0.03,0.6,0,0,0.2,33.33,0,11.48,76.61,1.34,40,0.94,21.43,0.54,0.07,11.01,82.93,0,,0,,0,0,0,0,,,0.81,,
L. Rivas,Potros del Este,Potros del Este,GK,26,1338,0,0,0,0,Colombia,2.42,0.07,100,0.4,100,0,0,0,2.35,3.06,0,2,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,66.67,0,0,0,7.53,0,0.13,17.83,77.36,11.1,66.67,0,0,6.32,95.74,8.41,56.8,37.79,52.39,0,0,0,0,0,0,0,3.9,53.45,0.4,0,0.34,20,0,0,5.45,77.78,17,1.14,67,4.51,3,74.63,19.71,1.33,2.71,0.182,0,1.28,0.4
E. Gomez,UMECIT,UMECIT,"LB, LW, LWF",25,1338,1,1.18,2,1.37,Panama,5.04,5.45,62.96,1.35,35,0,0,0.13,1.61,2.42,1.21,3,0.2,0,0,2.35,0.07,1,0.07,0.08,0,0,13,0.87,38.46,7.692,0.13,2.69,45,1.01,80,3.97,52.54,1.61,1.41,0.27,26.57,2.42,1.21,35.99,79.81,12.17,68.51,7.53,95.54,10.36,81.17,4.44,51.52,18.72,35.78,0.09,1.08,0.07,0.07,0,0,0.61,5.45,64.2,2.35,48.57,0.2,0,0.4,1.21,6.73,81,0,,0,,0,0,0,0,,,0.13,,
J. De la Espada,Herrera,Herrera,RB,27,1329,0,0.16,1,0.88,Panama,11.17,9.41,63.31,2.51,54.05,0.81,1.22,0.2,4.4,6.59,1.96,5,0.34,0,0,1.83,0,0,0,0.01,0,0,3,0.2,33.33,0,0.07,2.57,36.84,1.15,70.59,4.27,39.68,0.54,1.69,0.07,19.37,1.22,0.81,28.58,68.72,14.09,64.42,3.59,90.57,7.45,68.18,6.16,49.45,23.12,35.85,0.06,0.41,0,0.07,0.07,0,0.2,6.57,61.86,3.39,44,0.74,45.45,0.54,0.88,9.55,74.47,0,,0,,0,0,0,0,,,0.14,,
J. Girón,Sporting San Miguelito,Sporting San Miguelito,"LWF, LB, LW",24,1322,0,1.96,1,0.87,Panama,8.03,6.88,65.35,1.77,53.85,0,0,0.07,3.54,5.23,1.02,2,0.14,0,0,3.06,0,0,0,0.13,0,0,28,1.91,28.57,0,0.07,2.25,21.21,2.93,69.77,8.99,49.24,1.84,1.77,0.07,21.17,1.84,1.43,34.18,68.13,13.21,63.4,4.15,86.89,10.08,70.95,4.43,43.08,18.35,26.56,0.06,1.02,0,0,0.27,0,0.41,5.65,61.45,2.25,45.45,0.48,0,0.89,0.48,8.03,70.34,0,,0,,0,0,0,0,,,0.2,,
