Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
Yang Hyun-Jun,Celtic,Celtic,"RAMF, RWF, RWB",23,1707,7,5.62,1,2.23,Korea Republic,6.59,5.48,60.58,2.58,40.82,0.37,0.63,0.16,2.9,4.95,0.95,1,0.05,0,0,3.74,0.37,7,0.37,0.3,0,0,37,1.95,40.54,18.919,0.05,2.9,23.64,3.8,56.94,8.28,47.13,4.8,3.06,0.16,31.74,1.9,1.11,40.6,78.7,9.44,70.95,11.39,93.06,10.39,70.56,1.63,45.16,15.07,24.67,0.12,0.63,0,0.05,0.16,66.67,0.53,3.43,69.23,3.48,50,0.32,50,1.9,0.69,6.17,71.79,0,,0,,0,0,0,0,,,0.05,,
B. Nygren,Celtic,Celtic,"RCMF, AMF, RWF",24,2240,15,12.09,2,4.48,Sweden,4.54,4.18,56.73,3.05,36.84,0.12,0.21,0.08,2.05,3.62,1.13,3,0.12,0,0,3.21,0.6,15,0.6,0.49,2,0.08,74,2.97,43.24,20.27,0.08,1.85,28.26,2.45,50.82,6.31,43.31,4.42,2.01,0.2,33.67,0.6,1.37,41.63,82.34,9.16,69.74,11.41,93.66,12.46,82.58,1.53,60.53,16.66,27.5,0.18,1.49,0.12,0,0.56,28.57,0.76,3.66,67.03,3.82,53.68,0.76,31.58,2.45,0.52,4.5,78.57,0,,0,,0,0,0,0,,,0.4,,
Stuart Armstrong,Aberdeen,Aberdeen,"AMF, RCMF, LCMF",34,1889,1,2.74,4,3.54,Scotland,5.43,4,59.52,1.48,29.03,0.14,0.19,0.14,2.91,3.78,1.05,5,0.24,0,0,1.76,0.05,1,0.05,0.13,0,0,27,1.29,25.93,3.704,0.19,1.24,46.15,1.72,50,6.53,38.69,2.1,1.86,0.29,31.73,1,0.71,45.17,84.6,12.86,72.59,9.96,96.17,14.53,88.2,3.1,47.69,17.38,33.3,0.17,1.33,0.05,0,0.1,0,0.67,5.05,74.53,2.86,48.33,0.48,20,1.48,0.62,7,75.51,0,,0,,0,0,0,0,,,1.14,,
Allan Campbell,St. Mirren,St. Mirren,"LCMF, RCMF, DMF",27,374,0,0.07,0,0.01,Scotland,5.29,5.78,37.5,1.68,28.57,0.24,0.34,0,2.89,4.09,2.89,0,0,0,0,0.72,0,0,0,0.02,0,0,2,0.48,0,0,0,0.72,33.33,0.72,66.67,3.85,62.5,1.2,0.24,0,21.66,0,1.44,33.93,83.69,10.11,64.29,6.98,93.1,7.22,93.33,0.96,75,16.06,18.36,0,0.48,0,0,0,0,0,4.33,72.22,1.44,66.67,0,0,0.96,0.24,3.13,76.92,0,,0,,0,0,0,0,,,1.44,,
N. Djiga,Rangers,Rangers,"RCB, LCB",23,1592,0,0.41,0,0,Burkina Faso,7.86,3.79,71.64,3.05,62.96,0.23,0.38,0.68,4.92,8.23,0.68,5,0.28,1,0.06,0.23,0,0,0,0.02,0,0,3,0.17,0,0,0,0.06,0,0.28,80,1.36,54.17,0.23,1.02,0,40.7,0.17,0.9,56.59,93.21,18.32,85.19,4.07,95.83,27.64,96.93,2.37,59.52,17.5,25.41,0,0,0.06,0,0,0,0,5.09,82.22,0.06,0,0.11,50,0.11,0,5.09,73.33,0,,0,,0,0,0,0,,,2.94,,
A. Ralston,Celtic,Celtic,"RB, RCB",27,1188,0,0.2,0,1.08,Scotland,7.35,5.38,59.15,3.71,67.35,0.53,0.98,0.53,3.64,6.73,0.98,3,0.23,0,0,1.89,0,0,0,0.01,0,0,6,0.45,33.33,0,0,2.65,34.29,0.83,72.73,3.64,58.33,0.76,1.67,0,58.48,0.98,1.67,71.29,87.25,27.12,81.56,12.35,96.93,24.77,90.52,6.36,39.29,21.34,35.68,0.08,0.61,0.08,0,0.23,100,0.45,13.26,77.71,4.32,42.11,0.91,41.67,0.91,0.76,11.36,82,0,,0,,0,0,0,0,,,4.17,,
D. Scarlett,Hibernian,Hibernian,CF,22,450,0,1.48,1,0.16,England,2.2,2.4,33.33,8.2,34.15,0,0,0.4,1.4,1.94,2.2,2,0.4,0,0,1.8,0,0,0,0.3,0,0,12,2.4,25,0,0.2,1.6,0,2.2,54.55,11,30.91,5.8,1.6,0,9.8,3.2,0.8,12.4,66.13,2.2,72.73,2.4,83.33,2.8,64.29,0.6,66.67,15.98,7.88,0.03,0.4,0,0.2,0,0,0.6,1,80,1,60,0.2,100,1.2,0,1.2,66.67,0,,0,,0,0,0,0,,,0,,
F. Passlack,Hibernian,Hibernian,"RWB, RB",27,751,2,1.76,1,1.66,Germany,7.19,7.67,50,3.95,30.3,0,0,0,3.36,4.54,0.24,1,0.12,0,0,2.28,0.24,2,0.24,0.21,1,0.12,9,1.08,66.67,22.222,0.12,2.76,43.48,0.84,28.57,3,40,2.64,1.44,0.24,29.6,3,0.6,37.87,76.9,10.79,53.33,9.59,96.25,10.79,84.44,4.07,38.24,19.83,34.27,0.2,0.72,0.12,0,0.12,100,0.84,2.4,75,1.8,66.67,0.12,100,0.6,1.2,6.71,60.71,0,,0,,0,0,0,0,,,1.08,,
K. Dowell,Hull City,Rangers,"RWF, RCMF",28,139,0,0,0,0.17,England,5.83,4.53,57.14,0,0,0.65,1.11,0,2.59,4.44,1.94,1,0.65,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,3.24,40,0.65,100,5.18,37.5,2.59,3.24,0.65,34.96,1.94,0.65,43.38,83.58,10.36,75,9.71,93.33,15.54,83.33,1.29,50,15.47,34.04,0.11,1.94,0,0,0,0,0.65,3.24,80,6.47,50,0,0,3.24,1.29,6.47,60,0,,0,,0,0,0,0,,,0.65,,
Mahamadou Susoho,Kocaelispor,Livingston,"RDMF, LDMF, RCMF",21,1349,1,1.3,0,0.13,Spain,8.14,6.34,58.95,1.73,30.77,0.13,0.18,0.33,4.27,5.89,1.4,6,0.4,0,0,0.73,0.07,1,0.07,0.09,0,0,8,0.53,37.5,12.5,0,0.67,40,0.53,50,4.14,53.23,0.47,0.53,0,25.02,0.4,1.67,40.23,85.57,9.34,63.57,7.34,98.18,18.08,91.14,3.87,51.72,19.23,31.35,0.01,0.27,0,0,0,0,0.07,4.34,67.69,1.2,44.44,0.2,0,0.07,0.27,5,58.67,0,,0,,0,0,0,0,,,1.47,,
B. Baningime,Hearts,Hearts,"RCMF, LCMF, RDMF",27,1336,0,0.38,0,0.15,Congo DR,7.68,5.79,75.58,1.35,35,0.34,0.49,0.13,2.96,4.31,0.47,2,0.13,1,0.07,0.4,0,0,0,0.03,0,0,4,0.27,25,0,0,0.07,0,0.61,44.44,4.58,48.53,0.4,0.34,0.07,22.37,0,1.41,33.82,90.84,7.21,80.37,6.67,96.97,13.2,93.37,1.15,70.59,15.67,17.15,0.01,0.4,0,0,0.13,50,0.13,3.03,88.89,0.47,57.14,0.07,0,0.27,0,2.96,70.45,0,,0,,0,0,0,0,,,0.61,,
Marko Lazetić,Aberdeen,Aberdeen,CF,22,1170,4,3.77,0,0.02,Serbia,3.46,3.92,43.14,4.69,24.59,0.46,0.59,0,1.31,1.68,2.54,6,0.46,0,0,1,0.31,4,0.31,0.29,0,0,18,1.38,38.89,22.222,0,0,0,1.31,35.29,11.15,27.59,2.38,0.92,0.23,7.54,1.77,1.08,9.62,63.2,2.08,37.04,2.46,81.25,2.46,65.63,0.77,40,12.18,9.13,0,0.08,0,0,0,0,0,0.69,55.56,0.31,25,0,0,0.08,0,1.23,37.5,0,,0,,0,0,0,0,,,0.08,,
T. Chukwuani,Rangers,Rangers,"LDMF, LCMF",23,721,1,1.07,0,0,Denmark,6.12,5.87,55.32,3.62,51.72,0,0,0.5,2.87,4.66,1,0,0,0,0,1.5,0.12,1,0.12,0.13,0,0,6,0.75,50,16.667,0,1.25,30,1.37,54.55,5.74,52.17,1.5,1,0.12,30.33,0.75,1.87,42.44,85,11.36,71.43,10.11,95.06,13.61,86.24,2.37,36.84,16.22,28.75,0,0,0.12,0,0,0,0,5.62,71.11,1.5,41.67,0.12,100,0.5,0.37,4.24,70.59,0,,0,,0,0,0,0,,,1.12,,
M. Saracchi,Celtic,Celtic,LB,27,664,1,0.44,2,1.55,Uruguay,8.54,5.83,65.12,2.58,47.37,0.14,0.26,0.14,4.61,8.72,1.08,0,0,0,0,4.47,0.14,1,0.14,0.06,0,0,9,1.22,44.44,11.111,0.27,6.37,46.81,1.36,70,3.25,54.17,2.98,3.93,0.68,61.94,1.9,0.27,76.31,84.37,27.24,78.11,11.11,93.9,29.82,85.91,5.56,43.9,19.94,32.38,0.21,1.49,0.14,0,0.14,0,1.49,11.93,78.41,7.86,46.55,1.36,20,1.49,2.98,14.23,86.67,0,,0,,0,0,0,0,,,0.54,,
M. Boyle,Hibernian,Hibernian,CF,32,1804,6,8.64,2,2.01,Scotland,1.85,2.34,48.94,1.9,23.68,0.05,0.06,0.05,0.65,0.82,0.5,1,0.05,0,0,2.99,0.3,3,0.15,0.43,0,0,49,2.44,38.78,12.245,0.1,1.8,36.11,2.69,51.85,7.18,41.67,3.94,1.8,0.35,10.23,1.55,1.2,12.52,70.52,3.09,59.68,3.09,90.32,3.34,71.64,0.5,40,17.45,9.94,0.1,0.75,0.05,0,0,0,0.5,1,70,1.7,58.82,0.15,66.67,0.75,0.65,2.25,68.89,0,,0,,0,0,0,0,,,0.45,,
F. Kent,Hearts,Hearts,"RCB, CB",30,885,0,1.58,0,0.07,England,7.93,4.47,70.45,7.22,57.75,0.31,0.47,0.51,4.47,6.91,1.12,2,0.2,1,0.1,0.31,0,0,0,0.16,0,0,7,0.71,28.57,0,0,0.2,0,0.1,100,1.02,50,1.32,0.31,0,25.53,0.1,0.92,41.39,90.91,17.59,85.55,2.64,100,17.8,97.14,5.08,66,22.89,34.76,0.01,0.1,0,0,0,0,0,4.47,79.55,0.61,50,0.1,100,0.51,0,7.22,77.46,0,,0,,0,0,0,0,,,1.32,,
Scott Wright,Dundee,Dundee,"LW, LCMF, CF",28,139,0,0,0,0.1,Scotland,3.24,1.94,0,2.59,25,0,0,0,3.24,6,1.94,1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,1.29,0,4.53,0,0.65,0,0,12.3,1.29,0,20.72,68.75,5.83,44.44,6.47,100,2.59,75,0.65,100,15.5,11.04,0.06,0.65,0,0,0,0,0.65,1.29,50,0.65,0,0,0,0.65,0,1.29,0,0,,0,,0,0,0,0,,,0,,
Topi Keskinen,Aberdeen,Aberdeen,"LAMF, LW, AMF",23,1544,3,2.67,3,2.5,Finland,5.89,5.95,63.73,1.52,23.08,0.52,0.75,0,1.57,2.24,1.52,4,0.23,0,0,4.55,0.17,3,0.17,0.16,0,0,27,1.57,37.04,11.111,0.17,3.67,31.75,4.78,58.54,11.54,38.38,3.91,2.97,0.64,14.86,1.98,1.52,19.76,74.63,3.56,67.21,5.13,97.73,6.94,68.07,1.05,38.89,18.95,22.24,0.15,1.17,0.06,0.06,0.06,0,0.76,1.05,72.22,2.56,56.82,0,0,0.99,0.99,2.62,77.78,0,,0,,0,0,0,0,,,0.35,,
Kion Etete,St. Mirren,St. Mirren,CF,24,73,0,0,0,0.01,England,8.63,1.23,100,13.56,36.36,0,0,0,7.4,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63,28.57,1.23,0,1.23,2.47,0,3.7,11.1,66.67,1.23,100,3.7,66.67,2.47,50,0,0,9.42,0,0.01,1.23,0,0,0,0,0,1.23,100,0,0,0,0,0,0,1.23,0,0,,0,,0,0,0,0,,,0,,
K. Tobers,Aberdeen,Aberdeen,RCB,24,62,0,0,0,0,Latvia,7.26,8.71,33.33,0,0,0,0,1.45,4.35,3.75,1.45,1,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,26.13,0,0,37.74,88.46,13.06,88.89,0,0,23.23,93.75,2.9,50,20.41,22.57,0,0,0,0,0,0,0,1.45,100,0,0,0,0,0,0,8.71,50,0,,0,,0,0,0,0,,,0,,
Mats Knoester,Aberdeen,Aberdeen,LCB,27,2139,0,0.52,0,0.35,Netherlands,9.34,6.94,68.48,6.94,59.39,0.21,0.28,0.76,4.38,5.82,1.3,6,0.25,0,0,0.55,0,0,0,0.02,0,0,4,0.17,25,0,0,0.5,33.33,0.42,70,2.06,51.02,0.42,1.35,0.21,31.51,0.08,0.84,47.21,84.22,23.35,74.95,4,95.79,15.15,94.72,7.83,50,20.32,35.46,0.01,0.08,0,0,0.08,50,0,6.27,67.79,0.84,40,0.67,43.75,0.29,0.17,10.77,67.97,0,,0,,0,0,0,0,,,1.73,,
L. Clarkson,Blackpool,Aberdeen,"LCMF, DMF, RDMF",24,518,0,0.86,0,1.51,England,4.86,6.08,51.43,0.69,25,0.52,0.7,0.17,1.22,1.64,1.22,2,0.35,0,0,1.39,0,0,0,0.15,0,0,8,1.39,25,0,0,1.39,37.5,1.22,42.86,1.91,54.55,1.56,1.39,0.17,33.53,0.87,0.52,43.96,80.63,16.33,64.89,6.08,97.14,14.94,93.02,6.43,45.95,24.46,30.56,0.26,1.22,0,0.17,0,0,0.17,9.21,64.15,2.43,57.14,0.52,33.33,1.22,0.52,7.99,76.09,0,,0,,0,0,0,0,,,0.17,,
K. Schmeichel,Celtic,Celtic,GK,39,2526,0,0,0,0,Denmark,1.1,0.07,100,0.14,100,0,0,0,1.03,1.9,0,3,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,100,0,0,0,22.55,0.25,0.21,29.36,93.45,11.33,85.22,0,0,16.96,98.74,5.06,66.9,24.94,42.85,0,0,0,0,0,0,0,0.75,42.86,0.07,50,0.04,0,0.04,0,3.31,63.44,26,0.93,86,3.06,12,69.77,24.04,0.86,-1.96,-0.07,0,0.78,0.14
J. Russell,Dundee United,Dundee United,AMF,35,30,0,0.96,0,0,Scotland,,,,,,,0,,,0,,0,,0,,,,0,,,0,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,14.56,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,
S. Kingsley,Hearts,Hearts,LB,31,971,1,0.25,0,1.33,Scotland,7.23,5.1,56.36,2.69,65.52,0.09,0.12,0.09,4.26,5.7,0.37,0,0,0,0,2.22,0.09,1,0.09,0.02,0,0,8,0.74,25,12.5,0,3.43,40.54,0.65,100,2.13,60.87,0.46,0.74,0.37,33.65,1.67,0.56,44.03,82.95,19.46,77.62,5.47,98.31,11.86,82.81,4.36,53.19,20.28,29.18,0.12,1.2,0,0,0,0,0.56,7.51,76.54,3.52,44.74,0.19,0,0.19,1.39,11.4,80.49,0,,0,,0,0,0,0,,,0.56,,
C. Devlin,Hearts,Hearts,"LCMF, RCMF, LDMF",27,2313,1,1.32,0,0.52,Australia,12.68,8.95,65.65,2.61,34.33,1.01,1.48,0.08,5.8,8.47,1.44,5,0.19,0,0,1.05,0.04,1,0.04,0.05,0,0,16,0.62,18.75,6.25,0,0.66,23.53,0.86,50,5.29,50.74,0.43,0.23,0,32.96,0.35,2.41,52.88,86.98,16.5,75.24,7.28,97.86,19.88,92.56,3.77,55.67,17.45,35.66,0.02,0.39,0.08,0.04,0.47,75,0.08,6.61,78.24,1.83,42.55,0.39,20,0.78,0.12,6.93,74.16,0,,0,,0,0,0,0,,,0.86,,
J. Forrest,Celtic,Celtic,"RWF, RAMF",34,753,1,1.5,1,2.97,Scotland,2.15,1.79,60,1.2,30,0.24,0.52,0,0.84,1.81,0.24,1,0.12,0,0,5.74,0.12,1,0.12,0.18,0,0,18,2.15,22.22,5.556,0.12,4.9,29.27,5.5,65.22,11.71,53.06,4.78,4.54,0.36,36.33,0.96,0.96,44.7,81.28,7.77,72.31,10.52,96.59,15.3,80.47,0.48,100,15.84,5.78,0.35,1.67,0,0,0.24,100,1.2,2.75,91.3,5.74,60.42,0.24,100,3.35,1.43,7.29,93.44,0,,0,,0,0,0,0,,,0.12,,
Yan Dhanda,Dundee,Dundee,"RCMF, LCMF",27,1931,2,3.52,1,2.9,England,5.92,4.47,56.25,1.86,37.5,0.33,0.42,0.33,3.08,3.93,0.93,4,0.19,1,0.05,2.05,0.09,1,0.05,0.16,0,0,32,1.49,25,6.25,0.05,2.7,31.03,1.82,46.15,5.83,29.6,0.75,1.58,0.19,29.64,0.51,0.84,40.69,76.29,14.63,62.74,7.13,94.77,13.52,79.66,4.8,42.72,20.78,34.38,0.14,0.98,0,0,0.14,0,0.33,7.83,61.31,4.15,35.96,0.47,20,0.61,1.07,7.83,76.19,0,,0,,0,0,0,0,,,0.47,,
I. Said,Motherwell,Motherwell,"LAMF, RAMF",23,2076,3,4.45,0,3.1,Nigeria,4.25,4.29,60.61,1.04,41.67,0.17,0.27,0.04,1.47,2.26,1.6,5,0.22,0,0,3.12,0.13,3,0.13,0.19,1,0.04,29,1.26,24.14,10.345,0,2.08,41.67,3.21,59.46,14.05,35.49,2.69,3.6,0.48,24.23,1.6,1.34,34.08,79.77,8.45,70.77,6.76,91.03,9.8,77.43,1.52,48.57,15.09,16.92,0.13,1,0.09,0.04,0.13,33.33,0.56,3.38,65.38,3.38,58.97,0.3,28.57,1.6,0.74,4.81,75.68,0,,0,,0,0,0,0,,,0.09,,
E. Longelo,Motherwell,Motherwell,LB,25,2342,5,4.11,3,3.04,England,6.8,5.3,60.14,2.19,31.58,0.08,0.12,0.35,3.54,5.43,0.77,3,0.12,1,0.04,3.73,0.19,5,0.19,0.16,0,0,36,1.38,30.56,13.889,0.12,4.07,37.74,3.57,49.46,8.07,39.52,2.65,3.61,0.54,30.82,2.73,0.61,39.97,76.73,12.34,66.67,7.03,92.9,11.91,77.74,3.19,44.58,17.06,28.31,0.12,0.77,0.04,0.08,0,0,0.58,3.42,69.66,3.42,43.82,0.15,50,0.58,1.42,7.49,65.13,0,,0,,0,0,0,0,,,0.58,,
O. Antman,Rangers,Rangers,"RAMF, RWF, RW",24,626,1,1.01,2,1.37,Finland,4.17,5.18,47.22,1.01,0,0,0,0,1.73,3.46,1.29,1,0.14,0,0,5.75,0.14,1,0.14,0.15,0,0,11,1.58,72.73,9.091,0.29,3.74,38.46,5.75,55,9.35,46.15,5.32,4.31,0.29,30.91,1.44,0.72,37.67,84.35,4.46,61.29,12.65,96.59,10.64,77.03,0.58,25,13.79,4.4,0.2,2.44,0,0,0,0,1.15,1.15,50,4.03,57.14,0.14,0,3.31,1.29,3.59,88,0,,0,,0,0,0,0,,,0,,
C. Barron,Rangers,Rangers,"RDMF, LDMF, RCMF",23,1337,0,1.37,2,1.72,Scotland,8.41,7.14,63.21,1.55,39.13,0.27,0.43,0.2,3.64,5.81,1.62,4,0.27,0,0,1.55,0,0,0,0.09,0,0,16,1.08,25,0,0.13,1.08,37.5,1.41,47.62,5.18,31.17,0.81,1.08,0.2,29.01,0.27,0.61,43.89,88.19,11.65,76.3,8.41,93.6,17.1,94.09,2.89,48.84,17.93,27.46,0.12,1.28,0.07,0.07,0.2,100,0.07,6.73,84,1.82,59.26,0.47,71.43,0.81,0.4,5.99,75.28,0,,0,,0,0,0,0,,,0.4,,
Keanu Baccus,St. Mirren,St. Mirren,"DMF, LCMF",27,1348,1,2.03,0,0.76,South Africa,6.74,5.68,50.59,1.47,45.45,0.07,0.08,0,3.81,4.83,2.2,6,0.4,0,0,1.67,0.07,1,0.07,0.14,0,0,18,1.2,22.22,5.556,0,1.87,32.14,1.27,57.89,4.21,41.27,0.6,0.93,0.07,20.23,0.2,0.8,33.45,73.45,12.82,60.42,4.47,92.54,11.35,78.24,4.81,52.78,19.4,33.85,0.05,0.8,0,0.07,0.07,100,0.2,6.61,60.61,2.67,45,0.13,50,0.93,0.53,6.28,73.4,0,,0,,0,0,0,0,,,0.6,,
G. Hanley,Hibernian,Hibernian,CB,34,1823,0,1.27,0,0,Scotland,7.5,3.65,62.16,6.37,62.79,0.05,0.06,1.28,5.18,6.62,0.74,2,0.1,1,0.05,0.3,0,0,0,0.06,0,0,7,0.35,71.43,0,0,0,0,0.05,100,0.99,75,0.64,0.25,0,29.08,0.05,0.94,44.43,90.22,14.42,78.42,3.01,98.36,22.07,97.54,4.1,59.04,19.67,39.78,0,0,0,0,0,0,0,3.11,55.56,0.3,33.33,0.25,40,0.1,0,5.73,55.17,0,,0,,0,0,0,0,,,2.67,,
J. McGrath,Hibernian,Hibernian,"AMF, LCMF, LWB",29,2327,8,6.09,3,4.32,Republic of Ireland,5.03,3.94,53.92,2.17,35.71,0.43,0.55,0.19,2.48,3.21,1.01,5,0.19,0,0,2.48,0.31,5,0.19,0.24,0,0,42,1.62,45.24,19.048,0.12,1.35,25.71,2.17,60.71,7,45.86,2.2,1.55,0.31,24.13,1.01,1.66,35.2,82.64,10.52,74.26,8.62,95.07,9.05,81.62,2.05,45.28,16.21,29.11,0.17,1.55,0.08,0.04,0.19,40,0.43,4.33,75.89,2.86,59.46,0.35,44.44,1.2,0.46,5.07,70.23,0,,0,,0,0,0,0,,,0.93,,
Lewis Mayo,Kilmarnock,Kilmarnock,"CB, RCB",26,1894,0,0.44,0,0.58,Scotland,8.32,5.46,66.09,4.32,59.34,0.14,0.16,0.67,4.56,5.15,0.71,2,0.1,0,0,0.48,0,0,0,0.02,0,0,4,0.19,75,0,0,0.38,50,0.33,42.86,1.43,33.33,0.62,0.24,0.1,18.72,0.14,0.43,33.64,79.94,16.49,67.15,2.47,94.23,12.07,93.7,8.6,55.25,22.6,33.72,0.03,0.33,0,0,0,0,0.1,4.85,50.98,0.71,53.33,0.29,50,0.29,0.19,8.41,66.1,0,,0,,0,0,0,0,,,1.71,,
J. Campbell,Hibernian,Hibernian,"LCMF, AMF",25,635,1,2.09,1,0.82,Scotland,6.09,4.11,51.72,6.38,40,0.71,0.98,0.14,3.26,4.51,1.28,3,0.43,0,0,0.99,0.14,1,0.14,0.3,1,0.14,16,2.27,31.25,6.25,0.14,1.13,12.5,0.71,20,4.54,37.5,3.69,0.99,0.14,16.16,2.55,1.56,25.94,70.49,9.21,60,6.66,87.23,5.53,74.36,2.41,41.18,17.66,15.32,0.12,0.71,0,0,0,0,0.43,3.69,65.38,1.13,37.5,0.43,33.33,0.57,0.14,4.11,65.52,0,,0,,0,0,0,0,,,0.28,,
Alexander Jensen,Aberdeen,Aberdeen,"RB, RWB, LWB",24,1730,0,1.2,0,1.06,Denmark,7.96,5.93,61.4,2.86,45.45,0.1,0.13,0.31,4.21,5.21,0.62,2,0.1,0,0,1.2,0,0,0,0.06,0,0,8,0.42,25,0,0,2.5,22.92,0.88,58.82,4.68,33.33,1.35,1.3,0.16,24.66,1.46,0.88,34.75,78.74,10.51,67.33,8.22,95.57,8.22,76.58,2.6,36,15.71,22.08,0.06,0.88,0.05,0,0,0,0.36,2.81,72.22,2.45,40.43,0.36,14.29,0.73,0.47,5.72,59.09,0,,0,,0,0,0,0,,,0.57,,
B. Spittal,Hearts,Hearts,"LCMF, RW",30,870,0,1.03,1,0.86,Scotland,5.9,3.83,67.57,3.21,64.52,0.41,0.65,0,2.9,4.54,0.83,2,0.21,0,0,1.97,0,0,0,0.11,0,0,13,1.34,23.08,0,0.1,2.28,40.91,0.72,28.57,2.79,48.15,1.03,0.31,0,32.28,0.83,1.45,46.24,72.93,17.28,55.69,7.76,96,14.17,84.67,6.83,33.33,19.12,30.93,0.09,0.93,0.1,0.1,0.52,100,0.62,8.59,53.01,4.34,45.24,0.31,66.67,1.45,0.93,7.66,79.73,0,,0,,0,0,0,0,,,0.21,,
J. Newell,Hibernian,Hibernian,"LCMF, RCMF",33,217,0,0.3,0,0,England,9.54,6.64,43.75,3.32,75,1.66,2.11,1.24,4.98,6.32,2.07,1,0.41,0,0,0.41,0,0,0,0.13,0,0,3,1.24,33.33,0,0,0,0,0,0,3.32,37.5,2.07,0.41,0,21.98,0,1.66,27.37,75.76,9.54,43.48,7.05,100,7.05,88.24,4.15,30,14.7,19.82,0,0,0,0,0,0,0,4.15,60,0.83,0,0,0,0,0,2.07,60,0,,0,,0,0,0,0,,,0.83,,
R. Strain,Dundee United,Dundee United,"RWB, RB",29,908,0,0.19,0,0.96,England,7.63,6.05,59.02,3.17,43.75,0,0,0.2,4.06,4.98,1.19,3,0.3,0,0,2.97,0,0,0,0.02,0,0,2,0.2,0,0,0,3.37,55.88,1.88,57.89,4.66,42.55,0.69,1.49,0.2,18.04,1.49,0.69,30.53,72.08,12.29,56.45,5.65,96.49,8.43,80,4.66,38.3,19.74,27.24,0.09,0.79,0.1,0.1,0,0,0.3,4.76,56.25,3.47,57.14,0.3,33.33,0.3,1.69,7.73,70.51,0,,0,,0,0,0,0,,,0.99,,
D. Levitt,Leyton Orient,Hibernian,"LCMF, DMF",25,433,0,0.08,0,0.3,Wales,4.78,4.36,42.86,0.42,50,0,0,0,2.91,4.29,0.83,0,0,0,0,0.42,0,0,0,0.02,0,0,4,0.83,0,0,0,0.42,50,0.21,100,0.83,50,0.21,0.83,0,35.13,0.42,0.42,49.88,85.42,13.93,68.66,6.44,100,22.45,96.3,5.2,52,19.06,23.95,0.06,1.04,0,0,0.21,0,0.21,7.9,71.05,1.87,33.33,1.66,25,0.62,0.21,8.73,64.29,0,,0,,0,0,0,0,,,1.04,,
Jefté,Palmeiras,Rangers,"LB, LCB",22,78,0,0.07,0,0.08,Brazil,9.23,3.46,100,4.62,75,0,0,0,5.77,12.5,0,0,0,0,0,3.46,0,0,0,0.08,0,0,4,4.62,25,0,0,3.46,33.33,1.15,0,5.77,20,2.31,1.15,0,76.15,0,0,84.23,87.67,21.92,89.47,21.92,100,27.69,79.17,4.62,25,16.27,37.66,0.09,1.15,0,0,1.15,100,1.15,11.54,90,5.77,40,2.31,50,1.15,1.15,13.85,91.67,0,,0,,0,0,0,0,,,0,,
