Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
Larry Vásquez,Amazonas,Amazonas,"RCMF, RDMF, LCMF",32,2175,0,0.2,0,0.19,Colombia,7.94,7.24,60,2.19,56.6,0.46,0.66,0.17,3.14,4.56,1.45,7,0.29,0,0,0.5,0,0,0,0.01,0,0,8,0.33,0,0,0,0.21,40,0.54,76.92,2.73,48.48,0.29,0.17,0,28.06,0.25,0.33,41.05,86.69,11.83,74.83,5.21,93.65,16.18,90.28,3.02,58.9,17.26,32.84,0.01,0.33,0.04,0.04,0,0,0.04,6.04,78.77,0.66,37.5,0.08,100,0.25,0.04,5.34,72.87,0,,0,,0,0,0,0,,,0.08,,
Juninho,Goiás,Goiás,"RCMF, RDMF",37,2170,0,1.65,2,1.73,Brazil,6.93,5.06,57.38,2.28,30.91,0.29,0.43,0.33,3.73,5.57,1.2,4,0.17,0,0,1.08,0,0,0,0.07,0,0,14,0.58,21.43,0,0.08,1.41,38.24,0.66,56.25,3.94,40,1.87,0.66,0.04,15.18,1.16,0.91,25.3,77.05,9.5,70.31,3.15,96.05,7.8,80.85,1.95,61.7,16.97,23.04,0.07,0.66,0.21,0,0.08,50,0.33,3.82,71.74,1.91,52.17,0.29,57.14,0.79,0.58,4.15,69,0,,0,,0,0,0,0,,,0.71,,
Rafael Carvalheira,Chapecoense,Chapecoense,RCMF,26,2150,5,2.88,0,1.38,Brazil,6.99,4.9,61.54,1.21,24.14,0.46,0.6,0.42,3.52,4.57,0.88,1,0.04,0,0,0.63,0.21,5,0.21,0.12,1,0.04,31,1.3,32.26,16.129,0,0.38,22.22,0.33,37.5,2.05,42.86,0.88,0.29,0,17.92,0.42,0.54,23.4,88.19,6.45,73.38,5.32,100,6.95,92.77,1.88,57.78,17,34.07,0.06,0.5,0.13,0,0.04,0,0.08,3.31,65.82,0.75,33.33,0.25,33.33,0.25,0.08,2.85,73.53,0,,0,,0,0,0,0,,,0.17,,
Léo Vieira,Chapecoense,Chapecoense,GK,34,2120,0,0,0,0,Brazil,2.42,0,0,0.64,100,0,0,0,2.42,3.14,0,2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0.38,0.13,20.84,83.71,9.17,66.67,0.04,0,10.53,97.98,5.48,44.96,28.32,47.65,0,0,0,0,0,0,0,1.02,12.5,0.04,0,0.04,100,0,0,3.91,56.52,19,0.81,96,4.08,6,80.21,20.92,0.89,1.92,0.082,0,2.63,0.64
Victor Souza,Botafogo SP,Botafogo SP,GK,33,2111,0,0,0,0,Brazil,1.07,0,0,0.38,66.67,0,0,0,1.07,1.4,0.04,2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,50,0,0,0,6.82,0.17,0.13,14.03,80.24,8.48,68.84,0,0,5.07,98.32,6.27,58.5,36.86,53.22,0,0,0,0,0,0,0,2.77,55.38,0.43,10,0.17,25,0.04,0,4.22,81.82,30,1.28,87,3.71,6,65.52,28.1,1.2,-1.9,-0.081,0,1.71,0.38
Jean Drosny,Volta Redonda,Volta Redonda,GK,31,2095,0,0,0,0.01,Brazil,1.55,0.04,100,0.17,75,0,0,0,1.5,2.24,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,66.67,0,0,0,5.37,0,0.09,12.42,75.78,7.99,63.44,0.04,0,3.91,97.8,4.64,38.89,34.17,57.65,0,0.04,0,0,0,0,0,2.28,33.96,0.47,18.18,0.17,25,0.09,0,2.53,69.49,21,0.9,78,3.35,6,73.08,22.22,0.95,1.22,0.052,0,1.07,0.17
Mateusinho,Cuiabá,Cuiabá,RB,26,2081,4,1.47,3,4.23,Brazil,7.83,6.36,54.42,3.55,64.63,0.61,0.87,0.3,3.76,5.39,1.69,5,0.22,0,0,3.59,0.17,4,0.17,0.06,0,0,22,0.95,36.36,18.182,0.13,4.45,36.89,2.9,52.24,5.28,51.64,0.78,1.56,0.39,23.92,2.08,1.64,33.65,72.24,12.76,62.03,3.55,91.46,12.84,76.43,4.76,44.55,22.62,40.76,0.18,1.51,0.04,0.04,0.09,100,0.74,5.58,61.24,4.93,44.74,0.3,71.43,0.69,1.56,8.56,75.76,0,,0,,0,0,0,0,,,0.52,,
Lucas Rodrigues,Ferroviária,Ferroviária,RB,26,2075,0,0.55,1,2.55,Brazil,9.93,7.63,66.48,3.77,54.02,0.3,0.43,0.65,4.55,6.38,1,7,0.3,0,0,2.82,0,0,0,0.02,0,0,18,0.78,11.11,0,0.04,4.21,31.96,2.13,65.31,4.47,49.51,0.43,2.95,0.61,28.63,2.65,0.52,38.43,79.01,13.1,69.21,5.73,96.97,11.93,77.45,3.77,44.83,19.03,36.7,0.11,1.08,0,0,0,0,0.52,3.95,76.92,3.64,42.86,0.26,0,0.39,1.39,8.2,70.37,0,,0,,0,0,0,0,,,0.43,,
Léo,Athletico Paranaense,Athletico Paranaense,"LCB, CB",29,2071,1,0.52,0,0.33,Brazil,6.39,4.82,67.57,2.43,55.36,0.09,0.13,0.48,3.04,4.46,0.91,2,0.09,0,0,0.04,0.04,1,0.04,0.02,1,0.04,5,0.22,20,20,0,0.09,0,0,0,0.48,63.64,0.22,1.09,0.04,32.33,0.17,0.39,45.02,89.19,16.12,77.36,2.09,93.75,22.68,96.36,5.3,51.64,21.43,37.76,0.01,0.13,0.09,0,0,0,0.04,6.3,68.28,0.7,31.25,0.74,41.18,0.26,0,7.26,74.25,0,,0,,0,0,0,0,,,1.3,,
João Vieira,Vila Nova,Vila Nova,"RDMF, RCMF, LDMF",27,2056,3,2.19,0,0.7,Brazil,7.22,6.04,60.87,1.31,33.33,0.31,0.4,0.09,3.24,4.25,1.75,3,0.13,0,0,0.53,0.13,1,0.04,0.1,0,0,12,0.53,33.33,25,0,0.53,16.67,0.44,60,2.85,44.62,0.44,0.66,0,22.81,0.44,1.09,34.32,88.78,12.17,83.45,3.85,94.32,14.66,92.84,3.9,60.67,19.02,34.72,0.03,0.39,0,0,0.04,0,0.04,5.82,81.2,1.4,43.75,0.44,20,0.53,0.09,5.82,85.71,0,,0,,0,0,0,0,,,0.66,,
