Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
F. Bersano,ADT,ADT,"LWB, LB",27,1798,1,1.98,2,0.64,Argentina,6.61,6.26,59.2,1.95,46.15,0,0,0.2,2.9,4.58,1.2,4,0.2,0,0,2.05,0.05,1,0.05,0.1,0,0,27,1.35,51.85,3.704,0.1,2.3,26.09,1.3,50,4,50,1,1.65,0.25,23.48,1.65,1,32.89,76.86,13.77,69.45,3.4,91.18,11.91,81.51,5.76,50.43,21.8,41.92,0.03,0.5,0.1,0,0.1,100,0.35,6.61,75.76,3.05,44.26,0.6,41.67,0.7,0.65,8.26,77.58,0,,0,,0,0,0,0,,,0.35,,
A. Moyano,ADT,ADT,"RCMF, LCMF",24,689,0,0,0,0,Peru,8.88,7.05,48.15,1.44,27.27,1.96,3.33,0,3.53,6,2.22,3,0.39,2,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,2.61,45,0,0.39,0,18.55,0,0.65,29.26,87.95,7.18,65.45,4.57,100,12.8,93.88,3.27,40,16.61,19.97,0,0.13,0,0,0.13,0,0.13,4.96,68.42,0.91,28.57,0.39,33.33,0.26,0.13,3.13,70.83,0,,0,,0,0,0,0,,,0.39,,
J. Manzaneda,Los Chankas,Los Chankas,"LW, LAMF, CF",30,2310,5,3.85,6,1.87,Peru,6,5.3,57.35,2.53,33.85,0.86,1.14,0.04,2.1,2.79,1.32,4,0.16,0,0,3.39,0.19,3,0.12,0.15,0,0,50,1.95,30,10,0.23,2.65,26.47,3.19,60.98,7.83,42.29,2.03,2.18,0.23,21.27,2.14,1.29,28.32,78.82,6.97,73.18,6.43,92.12,9.23,75.11,2.69,52.17,18.21,31.81,0.07,0.82,0.08,0,0.16,100,0.51,3.27,65.48,2.22,38.6,0.43,63.64,0.47,0.74,3.35,83.72,0,,0,,0,0,0,0,,,0.08,,
B. Rivero,Los Chankas,Los Chankas,LCMF,29,56,0,0,0,0.06,Argentina,4.82,6.43,75,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,50,0,1.61,1.61,16.07,0,0,24.11,80,8.04,80,4.82,100,11.25,71.43,3.21,50,21.45,17.11,0.09,1.61,0,0,0,0,1.61,4.82,66.67,3.21,50,1.61,100,1.61,0,4.82,100,0,,0,,0,0,0,0,,,1.61,,
Joaquín Aguirre,UTC Cajamarca,UTC Cajamarca,"RB, LCMF, LB",30,1094,0,0.12,0,0.46,Peru,5.59,5.27,42.19,0.82,50,0.49,0.69,0.16,2.88,4.01,1.23,4,0.33,1,0.08,1.23,0,0,0,0.01,0,0,6,0.49,50,0,0,1.23,33.33,0.82,70,3.46,38.1,0.16,0.58,0.08,20.4,1.4,0.33,30.03,83.01,12.42,74.17,4.2,94.12,10.28,86.4,5.35,58.46,20.35,34.85,0.04,0.41,0,0,0,0,0.08,5.1,75.81,1.89,56.52,0.49,33.33,0.66,0.41,7.9,82.29,0,,0,,0,0,0,0,,,0.16,,
O. Núñez,Deportivo Garcilaso,Deportivo Garcilaso,LB,25,2341,0,0.02,1,0.61,Peru,6.46,5.07,55.3,2.04,33.96,0.46,0.62,0.15,3.19,4.31,1.04,10,0.38,0,0,1.31,0,0,0,0,0,0,2,0.08,0,0,0.04,1.61,30.95,1.15,70,4.23,49.09,0.08,0.77,0.19,13.99,1.11,1.73,22.11,70.09,11.92,63.23,2.23,93.1,5,70.77,4.92,44.53,22.05,37.25,0.02,0.42,0,0.04,0,0,0.12,4.84,61.9,2.15,42.86,0.38,50,0.42,0.54,6.15,70.63,0,,0,,0,0,0,0,,,0.08,,
C. Tizón,UMASS Lowell River Hawks,Juan Pablo II College,"LW, LAMF, LWF",29,2181,8,8.95,5,5.6,Uruguay,2.89,2.56,69.35,1.82,29.55,0.08,0.11,0,1.03,1.34,0.33,4,0.17,0,0,2.52,0.33,3,0.12,0.37,0,0,65,2.68,47.69,12.308,0.21,2.39,32.76,1.36,30.3,5.45,34.85,2.02,1.28,0.33,19.52,3.38,1.69,21.91,70.62,5.65,66.42,5.41,92.37,6.27,56.58,2.64,54.69,18.75,30.99,0.23,1.28,0.08,0.08,0.08,50,0.45,3.01,60.27,3.09,41.33,0.58,42.86,0.7,0.78,4.58,79.28,0,,0,,0,0,0,0,,,0.04,,
J. Quiñones,Binacional,Binacional,"LB, RCMF",24,35,0,0.37,0,0,Peru,,,,,,,0,,,4.29,,0,,0,,,,0,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.9,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,
R. Torres,Binacional,Binacional,"RW, AMF, RCMF",34,939,4,1.37,2,2.58,Colombia,2.59,2.88,50,0.96,20,0.1,0.12,0,1.05,1.36,0.67,2,0.19,0,0,3.26,0.38,3,0.29,0.13,0,0,14,1.34,42.86,28.571,0.19,2.49,42.31,2.49,53.85,5.85,42.62,1.82,3.45,0.19,32.68,1.63,0.77,41.02,75.93,16.77,64,6.81,94.37,12.46,79.23,7.38,50.65,19.92,31.92,0.25,2.01,0,0,0.67,42.86,0.86,10.16,59.43,5.94,46.77,3.55,37.84,2.3,1.05,9.3,84.54,0,,0,,0,0,0,0,,,0.1,,
H. Ángeles,Sport Huancayo,Sport Huancayo,LB,31,2074,0,0.65,3,2.36,Peru,8.07,6.25,65.28,1.82,52.38,0.39,0.55,0.22,3.6,5.11,1.43,11,0.48,0,0,2.26,0,0,0,0.03,0,0,10,0.43,20,0,0.13,4.82,37.84,0.78,44.44,3.12,34.72,1.17,0.39,0.04,22.09,1.87,0.65,32.76,75.23,12.93,73.83,4.86,94.64,9.72,69.2,4.64,55.14,21.23,39.14,0.1,0.74,0,0.04,0,0,0.52,4.08,63.83,4.6,42.45,0.43,10,0.52,1.91,8.42,77.32,0,,0,,0,0,0,0,,,0.74,,
R. Palomino,Cienciano,Cienciano,"RWB, RB, RCMF",27,459,0,0,0,0.04,Peru,7.65,3.92,65,1.96,60,0.59,1,0,4.51,7.67,0.59,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.59,33.33,0.39,0,1.18,16.67,0.39,0.2,0,20.2,1.96,0.39,30.59,78.21,11.18,66.67,3.92,85,10.39,86.79,4.51,52.17,18.82,22.62,0.01,0.39,0,0,0,0,0,5.69,75.86,0.98,60,0.2,0,0.59,0.2,5.69,79.31,0,,0,,0,0,0,0,,,0.2,,
C. Torrejón,Cienciano,Cienciano,"RCMF, DMF, LCMF",32,1840,1,1.1,1,0.38,United States,7.21,4.15,62.5,1.66,65.63,0.52,0.94,0.31,4.1,7.41,0.57,2,0.1,0,0,0.36,0.05,1,0.05,0.06,1,0.05,9,0.47,33.33,11.111,0.05,0.16,66.67,0.16,66.67,1.81,45.71,0.36,0.36,0,21.15,0.26,0.83,31.11,88.17,10.11,76.41,2.96,94.74,15.03,94.83,3.06,64.41,19.47,25.4,0.02,0.26,0,0,0,0,0.1,5.03,88.66,0.41,50,0.1,0,0.16,0.1,5.34,74.76,0,,0,,0,0,0,0,,,0.31,,
P. Serra,UTC Cajamarca,UTC Cajamarca,"RCB, CB",28,1595,0,0.94,0,0.37,Peru,8.8,5.47,73.2,4.01,42.25,0.28,0.42,0.62,4.51,6.8,1.52,6,0.34,2,0.11,0.28,0,0,0,0.05,0,0,7,0.39,42.86,0,0,0.11,50,0.06,100,1.75,32.26,0.56,0.56,0.06,18.73,0.17,0.39,31.54,81.75,15.24,72.22,1.92,91.18,12.53,93.24,8.13,59.03,25.22,42.9,0.02,0.23,0,0,0.06,0,0.11,6.6,59.83,0.9,18.75,1.24,27.27,0.23,0,8.07,72.03,0,,0,,0,0,0,0,,,0.79,,
L. Garro,UTC Cajamarca,UTC Cajamarca,"RB, RWB",29,670,0,0.11,0,0.39,Peru,9.67,8.6,60.94,2.01,53.33,0.67,0.97,0.27,3.76,5.42,0.94,2,0.27,0,0,1.61,0,0,0,0.01,0,0,3,0.4,66.67,0,0,2.15,43.75,1.75,23.08,5.64,33.33,0.81,1.07,0.4,16.93,0.94,1.48,24.18,78.33,9.94,72.97,2.28,94.12,6.58,77.55,2.69,65,16.63,29.1,0.05,0.4,0,0,0,0,0.27,3.22,79.17,1.75,53.85,0,0,0.27,0.94,5.24,74.36,0,,0,,0,0,0,0,,,0,,
C. Carbajal,Sport Boys,Sport Boys,LB,25,1969,1,1.17,2,2.91,Peru,8.55,5.9,59.69,1.6,65.71,0.78,1.32,0.27,4.25,7.25,0.87,2,0.09,1,0.05,2.01,0.05,1,0.05,0.05,0,0,13,0.59,53.85,7.692,0.09,2.61,38.6,1.23,55.56,4.07,46.07,0.55,1.51,0.64,19.01,1.05,0.64,27.65,77.52,10.06,68.18,4.21,86.96,9.46,80.19,4.53,53.54,21.2,34.01,0.13,0.69,0,0,0,0,0.37,4.62,64.36,2.1,39.13,0.23,0,0.14,0.91,6.22,74.26,0,,0,,0,0,0,0,,,0.18,,
S. Barboza,Sport Huancayo,Sport Huancayo,RB,24,513,0,0.05,0,0.07,Peru,10,8.95,62.75,1.75,70,1.23,1.75,0,3.16,4.5,1.58,0,0,0,0,1.23,0,0,0,0.01,0,0,3,0.53,0,0,0,2.11,41.67,0.88,40,3.68,28.57,0.88,1.23,0.18,16.67,0.88,0.7,26.67,77.63,11.58,74.24,4.21,83.33,6.84,84.62,2.63,46.67,16.68,25.46,0.01,0.35,0,0,0,0,0,5.44,77.42,2.46,35.71,0.35,0,0.18,1.05,5.79,75.76,0,,0,,0,0,0,0,,,0.53,,
O. Valenzuela,Cusco,Cusco,"LDMF, LCMF, DMF",24,2163,0,0.28,1,0.27,Peru,5.41,3.74,55.56,1.04,64,0.21,0.32,0.37,3.12,4.8,0.83,4,0.17,0,0,0.21,0,0,0,0.01,0,0,10,0.42,10,0,0.04,0.17,0,0.37,33.33,2.58,33.87,0.12,0.33,0,34.04,0.21,0.67,44.98,91.21,14.02,82.2,5.24,98.41,19.35,94.62,3.91,62.77,18.64,34.92,0.01,0.37,0.08,0.04,0.04,100,0.08,6.37,84.97,0.62,46.67,0.25,33.33,0.29,0,6.45,77.42,0,,0,,0,0,0,0,,,0.54,,
H. Benincasa,Alianza Atlético,Alianza Atlético,LCB,31,2284,1,1.61,1,0.35,Argentina,6.5,2.88,64.38,3.98,55.45,0.35,0.53,0.16,4.3,6.41,0.59,1,0.04,0,0,0.32,0.04,1,0.04,0.06,1,0.04,9,0.35,33.33,11.111,0.04,0.59,33.33,0.08,0,0.39,40,0.43,0.63,0,14.74,0.39,0.39,25.97,78.6,13,69.09,2.29,87.93,8.71,92.31,4.22,51.4,22.96,36.99,0.01,0.16,0,0.08,0,0,0.08,5.24,68.42,0.83,23.81,0.16,50,0.12,0.24,7.57,71.35,0,,0,,0,0,0,0,,,1.42,,
A. Cossío,Alianza Atlético,Alianza Atlético,LB,30,938,1,0.06,0,2.13,Peru,9.4,6.91,59.72,2.59,74.07,0.38,0.63,0.29,4.89,8.1,0.96,2,0.19,0,0,2.59,0.1,1,0.1,0.01,0,0,5,0.48,20,20,0,4.41,54.35,0.38,25,1.34,28.57,0.29,0.48,0,15.45,1.63,0.38,28.02,68.15,11.13,57.76,3.93,92.68,9.21,71.88,6.24,49.23,24.36,43.54,0.2,1.34,0,0.1,0,0,0.48,5.47,52.63,3.84,62.5,0.19,0,0.19,2.11,9.21,75,0,,0,,0,0,0,0,,,0.1,,
D. Melián,Alianza Atlético,Alianza Atlético,GK,33,1845,0,0,0,0,Uruguay,1.61,0.15,66.67,0.24,80,0,0,0,1.51,2.33,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,100,0,0,0,8.05,0.1,0.2,13.66,81.07,9.95,74.51,0,0,3.46,100,7.17,68.03,38.12,51.85,0,0,0,0,0,0,0,2.83,67.24,0.2,25,0.15,33.33,0.1,0,5.85,80.83,21,1.02,74,3.61,6,71.62,21.13,1.03,0.13,0.006,0,1.07,0.24
F. Illanes,Alianza Atlético,Alianza Atlético,"CB, RCMF, DMF",31,1135,0,0.01,0,0.01,Argentina,5.55,5.07,54.69,2.38,53.33,0.32,0.46,0.56,2.46,3.56,1.59,0,0,1,0.08,0,0,0,0,0,0,0,2,0.16,0,0,0,0.08,0,0.08,0,1.11,42.86,0.08,0.16,0.08,13.64,0.16,0.4,23.95,83.11,8.33,69.52,2.93,97.3,10.39,93.13,2.46,48.39,19.26,31.39,0,0.08,0,0,0,0,0,3.57,64.44,0.48,16.67,0.16,100,0,0,4.04,68.63,0,,0,,0,0,0,0,,,0.63,,
P. da Silva,Cusco,Cusco,"RAMF, LAMF, LCMF",27,1057,1,1.63,1,1.6,United States,3.58,4,46.81,2.21,46.15,0.43,0.68,0.09,1.28,2.05,1.87,3,0.26,0,0,4.17,0.09,1,0.09,0.14,1,0.09,14,1.19,21.43,7.143,0.09,4.26,32,4.85,52.63,11.75,41.3,1.45,1.53,0.51,21.97,2.3,2.13,29.04,78.59,5.88,72.46,8.17,94.79,8.86,68.27,1.62,42.11,18.26,23.79,0.14,1.02,0.09,0,0.09,0,0.43,2.72,68.75,3.49,46.34,0.17,0,0.43,1.28,3.83,93.33,0,,0,,0,0,0,0,,,0,,
A. Fuentes,Cusco,Cusco,"RCB, LCB, CB",27,2164,3,3.89,0,0.41,Peru,7.24,3.83,58.7,3.78,65.93,0.42,0.65,0.58,4.57,7.1,1.04,6,0.25,1,0.04,0.46,0.12,3,0.12,0.16,2,0.08,19,0.79,42.11,15.789,0,0.12,33.33,0.08,100,1.33,53.13,0.83,0.46,0.04,39.47,0.67,0.79,50.7,92.12,20.25,86.04,1.87,100,23.46,97.16,2.99,45.83,18.57,39.21,0.02,0.12,0.04,0,0.04,0,0.04,2.74,62.12,0.46,54.55,0.46,36.36,0.21,0.04,5.7,65.69,0,,0,,0,0,0,0,,,1.29,,
A. Milesi,Cusco,Cusco,"LB, LCMF, LCB",25,351,0,0.1,0,0,Peru,7.95,5.64,68.18,2.56,30,0.26,0.41,0,3.85,6.16,1.28,1,0.26,0,0,2.05,0,0,0,0.03,0,0,3,0.77,0,0,0,2.31,22.22,2.31,55.56,4.62,33.33,1.03,1.28,0.26,31.03,0.77,0.26,38.72,84.11,12.31,81.25,4.1,93.75,13.33,82.69,2.56,30,17.25,16.17,0,0,0,0,0.26,100,0,2.82,45.45,1.79,28.57,0.26,100,0.26,0.51,5.38,66.67,0,,0,,0,0,0,0,,,0.26,,
M. Llontop,Melgar,Melgar,LB,23,1493,0,0.38,1,1.11,Peru,5.61,3.98,68.18,3.19,39.62,0.18,0.31,0.18,2.71,4.62,1.09,0,0,0,0,1.81,0,0,0,0.02,0,0,7,0.42,14.29,0,0.06,2.95,38.78,0.9,66.67,2.71,55.56,0.72,0.96,0.12,20.38,1.63,0.9,28.63,82.74,8.98,74.5,5,100,10.13,83.33,2.29,57.89,19.67,35.03,0.07,0.6,0,0,0,0,0.42,3.56,77.97,2.65,45.45,0.12,50,0.24,1.02,5.18,82.56,0,,0,,0,0,0,0,,,0.42,,
C. Vásquez,Alianza Atlético,Alianza Atlético,RB,25,1786,1,1.05,2,0.76,Peru,7.21,6.75,61.19,2.12,50,0.2,0.29,0.2,2.87,4.18,1.06,2,0.1,0,0,2.57,0.05,1,0.05,0.05,0,0,19,0.96,21.05,5.263,0.1,3.23,31.25,2.02,67.5,5.29,51.43,1.21,0.76,0.35,12.95,0.71,0.45,20.71,59.85,9.27,48.91,2.87,92.98,5.74,60.53,5.14,37.25,23.74,36.46,0.04,0.25,0,0.15,0,0,0.25,4.54,51.11,3.33,33.33,0.6,33.33,0.4,1.11,6.4,59.06,0,,0,,0,0,0,0,,,0.35,,
G. Larios,Alianza Atlético,Alianza Atlético,"RW, CF",23,896,3,2.17,1,0.37,Chile,7.43,6.63,59.09,9.84,23.47,0.3,0.43,0.2,3.21,4.62,1.81,4,0.4,0,0,1.21,0.3,3,0.3,0.22,0,0,16,1.61,37.5,18.75,0.1,0.7,14.29,1.1,45.45,8.94,23.6,2.91,1,0.3,10.75,1.61,1,16.07,60,5.42,50,2.31,65.22,4.52,64.44,2.51,36,18.38,26.91,0.04,0.6,0,0,0,0,0.4,2.41,54.17,1,60,0.2,50,1,0.2,2.81,60.71,0,,0,,0,0,0,0,,,0,,
D. Dioses,Los Chankas,Los Chankas,"DMF, LCMF, RWB",29,67,0,0,0,0,Peru,9.4,5.37,50,1.34,0,0,0,0,6.72,13.64,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,100,0,0,0,37.61,2.69,0,48.36,83.33,8.06,50,6.72,80,25.52,94.74,2.69,50,17.85,17.26,0.01,1.34,0,0,0,0,0,4.03,33.33,0,0,1.34,0,0,0,4.03,33.33,0,,0,,0,0,0,0,,,1.34,,
C. García,Colón,Deportivo Garcilaso,"LCMF, RCMF, DMF",29,1083,0,0.25,0,0.03,Argentina,11.97,7.98,56.25,2.58,70.97,0.91,1.17,0.33,6.57,8.43,2.33,5,0.42,1,0.08,0.08,0,0,0,0.02,0,0,4,0.33,25,0,0,0.17,0,0.08,0,1.66,35,0.17,0.25,0.08,9.81,0.08,0.58,22.77,76.28,10.8,65.38,2.41,86.21,7.48,87.78,3.41,51.22,20.42,27.86,0,0.25,0,0.08,0,0,0,5.4,75.38,0.83,30,0.33,25,0.17,0,5.57,68.66,0,,0,,0,0,0,0,,,0.58,,
F. Romero,UTC Cajamarca,UTC Cajamarca,RCB,26,756,0,0.09,0,0,Colombia,8.69,5.83,61.22,2.74,69.57,0,0,0.71,5.12,7.72,1.79,4,0.48,0,0,0.24,0,0,0,0.01,0,0,2,0.24,50,0,0,0,0,0.24,50,1.67,42.86,0.36,0.12,0,10.48,0,0.36,22.14,84.95,10.36,80.46,2.14,88.89,7.02,94.92,4.76,67.5,23.96,39.84,0,0,0,0,0,0,0,3.93,66.67,0.24,0,0.6,80,0,0,5.95,66,0,,0,,0,0,0,0,,,1.31,,
J. Ríos,Sport Boys,Sport Boys,"LDMF, LCMF, AMF",25,409,0,0.3,0,0.31,Peru,5.94,5.72,61.54,2.42,36.36,0.66,1.36,0.22,1.76,3.64,1.54,2,0.44,1,0.22,2.2,0,0,0,0.07,0,0,7,1.54,28.57,0,0,0.88,25,1.98,77.78,5.06,52.17,1.54,1.32,0.22,28.83,0.22,1.54,34.33,83.33,8.58,69.23,5.06,86.96,14.52,90.91,3.74,70.59,19.79,23.58,0.07,1.1,0,0,0,0,0.22,5.72,76.92,0.88,50,0.22,100,0.22,0.22,4.4,75,0,,0,,0,0,0,0,,,0.44,,
F. Medina,Binacional,Binacional,"RB, RW",26,755,0,0.09,0,0.91,Peru,6.44,4.05,88.24,1.07,44.44,0.12,0.19,0.12,2.74,4.37,0.36,1,0.12,1,0.12,3.34,0,0,0,0.01,0,0,3,0.36,33.33,0,0,4.05,50,2.38,50,4.89,34.15,0.48,1.31,0,32.19,3.22,0.6,43.39,81.32,13.59,72.81,7.15,95,16.45,84.78,4.65,48.72,18.99,32.17,0.11,1.07,0,0,0,0,0.48,5.96,70,3.93,51.52,0.83,28.57,0.36,2.03,9.77,78.05,0,,0,,0,0,0,0,,,0.36,,
J. Madrid,Sport Huancayo,Sport Huancayo,RB,28,1943,0,1.13,2,0.77,Peru,7.55,5.37,58.62,2.83,55.74,0.19,0.27,0.32,4.22,6.22,0.79,2,0.09,0,0,2.55,0,0,0,0.05,0,0,15,0.69,20,0,0.09,3.2,28.99,2.36,60.78,5.47,43.22,0.74,1.25,0.28,22.05,1.85,0.69,32.75,76.1,12.83,73.65,3.43,90.54,11.77,75.98,5.05,58.72,21.87,38.31,0.04,0.42,0.05,0.05,0.09,50,0.23,4.91,73.58,3.29,36.62,0.56,58.33,0.46,1.02,7.97,75.58,0,,0,,0,0,0,0,,,0.42,,
R. Aguilar,Comerciantes Unidos,Comerciantes Unidos,"LCB, CB, RCB",24,1166,0,0.2,0,0,Peru,8.88,5.02,73.85,3.7,52.08,0.39,0.56,0.62,4.79,6.97,0.62,6,0.46,0,0,0.39,0,0,0,0.02,0,0,3,0.23,66.67,0,0,0.23,0,0.46,50,1.54,50,0.31,0.15,0,17.29,0.69,0.85,28.87,82.35,14.28,71.89,2.55,100,9.73,91.27,5.25,60.29,22.21,40.64,0,0,0,0,0,0,0,3.16,68.29,0.39,40,0.31,25,0.23,0,7.02,64.84,0,,0,,0,0,0,0,,,1.54,,
D. Soto,Atlético Grau,Atlético Grau,"RCMF, RDMF, AMF",24,1475,1,0.23,0,1.34,Peru,7.99,6.22,63.73,1.71,50,0.24,0.38,0.12,3.78,5.9,1.46,1,0.06,1,0.06,1.04,0.06,1,0.06,0.01,0,0,8,0.49,37.5,12.5,0,1.4,43.48,0.55,33.33,3.72,34.43,0.12,0.79,0,26.24,0.73,0.67,38.81,87.42,10.8,77.4,6.53,100,15.5,88.19,4.45,63.01,19.15,30.7,0.08,0.85,0.24,0.06,0.06,100,0.24,6.22,74.51,1.89,41.94,0.92,26.67,0.43,0.49,5.74,82.98,0,,0,,0,0,0,0,,,0.92,,
J. Rojas,ADT,ADT,"LW, CF, LCMF",36,1172,2,1.47,2,1.73,Ecuador,3.23,2.99,64.1,1.15,20,0,0,0.15,1.31,2.23,0.38,0,0,0,0,4.76,0.15,2,0.15,0.11,1,0.08,17,1.31,41.18,11.765,0.15,2.84,35.14,5.76,56,12.59,43.9,2.53,2.84,0.38,18.66,2.53,2.69,25.03,79.45,3.99,65.38,6.53,94.12,9.98,78.46,1.08,57.14,17.43,26.27,0.13,1.31,0,0,0,0,0.38,1.92,80,2.92,50,0.08,100,0.54,1.15,3.92,74.51,0,,0,,0,0,0,0,,,0,,
O. Takeuchi,Los Chankas,Los Chankas,"RB, RW",30,1556,5,2.28,1,1.33,Peru,3.99,3.41,57.63,2.08,66.67,0,0,0.12,2.02,2.64,0.87,2,0.12,0,0,1.68,0.29,5,0.29,0.13,3,0.17,22,1.27,36.36,22.727,0.06,1.5,34.62,1.1,57.89,4.22,42.47,1.79,1.45,0.12,17.93,2.6,0.52,23.31,83.87,6.54,82.3,4.4,93.42,7.17,80.65,1.39,66.67,14.96,21.45,0.08,0.29,0.06,0.06,0.06,100,0.23,1.68,68.97,1.33,47.83,0.12,50,0.52,0.52,3.82,75.76,0,,0,,0,0,0,0,,,0.23,,
A. Vidal,Cusco,Cusco,GK,31,395,0,0,0,0,Peru,0.91,0.23,100,0.23,100,0,0,0,0.68,1.1,0,1,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.46,50,0,0,0,11.39,0.23,0.46,17.77,89.74,8.43,81.08,0,0,7.52,96.97,2.28,70,21.91,46.36,0,0,0,0,0,0,0,0.23,100,0,0,0,0,0,0,2.96,38.46,6,1.37,17,3.87,0,64.71,4.15,0.95,-1.85,-0.422,0,1.14,0.23
Y. Oliva,Univ San Martín Res.,Alianza Universidad,"LCMF, RCMF, CF",29,590,0,1.15,0,0.62,Peru,2.9,2.29,60,0.61,50,0.61,1.04,0,0.92,1.57,0.46,0,0,0,0,2.44,0,0,0,0.18,0,0,12,1.83,8.33,0,0,1.53,50,1.98,69.23,9.61,55.56,0.46,2.14,0.31,33.1,1.07,1.37,42.71,88.21,13.12,76.74,8.54,98.21,14.19,89.25,5.19,61.76,20.15,32.28,0.09,1.68,0,0,0.15,100,0.61,7.93,71.15,3.2,42.86,1.37,44.44,0.92,0.61,7.17,93.62,0,,0,,0,0,0,0,,,0,,
C. Pérez,Binacional,Binacional,"RCB, LCB",30,391,0,0.17,0,0,Colombia,5.98,4.37,47.37,2.99,76.92,0.23,0.31,0.23,3.68,5,0.69,2,0.46,0,0,0,0,0,0,0.04,0,0,2,0.46,0,0,0,0.23,0,0,0,0.23,0,0.23,0.23,0,25.55,0.92,0.46,40.28,87.43,17.72,80.52,2.07,100,14.96,93.85,6.21,55.56,20.17,40.56,0,0,0,0,0,0,0,2.99,38.46,0.92,50,0.46,100,0.23,0,6.68,58.62,0,,0,,0,0,0,0,,,1.84,,
J. Portales,Deportivo Garcilaso,Deportivo Garcilaso,"LCB, CF",27,61,0,0,0,0,Peru,11.8,1.48,100,7.38,80,0,0,1.48,10.33,13.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,13.28,55.56,5.9,25,0,0,4.43,100,1.48,0,10.05,15.09,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,2.95,50,0,,0,,0,0,0,0,,,0,,
J. Sernaqué,Alianza Universidad,Alianza Universidad,"RCMF, LCMF",31,1157,1,3.56,1,0.66,Peru,3.97,2.64,76.47,2.49,28.13,0.31,0.54,0.23,1.63,2.81,0.23,2,0.16,0,0,1.94,0.08,1,0.08,0.28,0,0,41,3.19,31.71,2.439,0.08,0.86,18.18,1.32,52.94,4.04,53.85,2.49,1.56,0.31,30.49,1.48,1.48,36.64,84.71,10.03,74.42,7.08,95.6,13.38,82.56,4.28,49.09,18.02,25.58,0.05,0.7,0,0,0.16,50,0.23,6.38,70.73,1.48,42.11,1.01,30.77,0.47,0.16,5.21,80.6,0,,0,,0,0,0,0,,,0.16,,
F. Arancibia,Deportivo Garcilaso,Deportivo Garcilaso,"RWF, RW",28,288,0,0.04,2,0.76,Chile,3.13,3.44,63.64,1.88,33.33,0,0,0,0.94,1.36,0.63,1,0.31,0,0,8.13,0,0,0,0.01,0,0,2,0.63,0,0,0.63,3.75,41.67,12.19,53.85,19.06,45.9,2.5,5.63,0.63,10,1.25,1.88,13.13,64.29,1.88,50,1.88,83.33,5,81.25,0,0,17.78,0,0.24,1.88,0,0,0,0,0.94,0.63,50,1.25,100,0,0,0.63,1.56,1.56,80,0,,0,,0,0,0,0,,,0,,
