Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
I. Santini,Šibenik,Šibenik,CF,36,2718,7,8.5,1,0.74,Croatia,3.84,2.75,54.22,12.62,45.41,0.17,0.21,0.13,2.19,2.82,2.12,11,0.36,0,0,0.99,0.23,6,0.2,0.28,1,0.03,46,1.52,41.3,15.217,0.03,0.3,0,0.89,40.74,10.33,24.36,2.78,0.3,0,10.63,2.19,2.35,20.17,71.59,4.44,52.24,6.09,88.59,4.9,69.59,1.89,50.88,15.19,25.39,0.02,0.4,0,0,0.07,0,0.1,2.42,50.68,0.53,31.25,0.17,20,0.46,0.03,2.25,50,0,,0,,0,0,0,0,,,0.03,,
M. Šego,Hajduk Split,Hajduk Split,"LAMF, LW",24,2682,4,5.74,5,5.34,Croatia,4.19,3.72,57.66,2.95,39.77,0.17,0.23,0.03,1.88,2.54,1.14,2,0.07,0,0,5.34,0.13,3,0.1,0.19,1,0.03,72,2.42,33.33,5.556,0.17,3.15,31.91,6.54,52.31,13.36,42.96,2.65,3.42,0.81,19.09,2.35,2.18,25.97,72.35,6.11,63.74,6.64,89.9,9.19,68.25,2.79,54.22,19.3,30.76,0.18,1.44,0.03,0,0.34,30,0.5,2.95,65.91,3.05,43.96,0.81,25,0.77,1.04,4.53,77.04,0,,0,,0,0,0,0,,,0.13,,
D. Kovačić,Slaven Belupo,Slaven Belupo,LCB,31,2682,2,1.8,1,0,Croatia,9.93,5.84,63.79,3.42,63.73,0.1,0.13,0.47,6.11,8.08,0.91,3,0.1,1,0.03,0.4,0.07,2,0.07,0.06,1,0.03,9,0.3,22.22,22.222,0.03,0.03,100,0.3,88.89,1.24,56.76,0.37,0.74,0.07,24.09,0.3,0.44,39.8,87.69,16.81,77.25,1.04,100,19.46,96.55,6.21,54.05,22.22,35.62,0,0,0,0.03,0.03,100,0.03,4.5,59.7,0.27,25,0.2,33.33,0.07,0.03,7.05,69.05,0,,0,,0,0,0,0,,,0.67,,
I. Banić,Gorica,Gorica,GK,30,2642,0,0,0,0,Croatia,1.77,0,0,0.51,100,0,0,0,1.77,2.23,0,2,0.07,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.14,100,0,0,0,12.26,0.31,0.31,19.62,78.82,11.85,66.95,0.03,0,6.68,97.96,9.44,60.65,36.17,51.77,0,0,0,0,0,0,0,3.17,46.24,0.24,14.29,0.2,16.67,0.03,0,7.29,73.83,32,1.09,128,4.36,10,75,34.07,1.16,2.07,0.071,0,2.62,0.51
O. Bakić,Šibenik,Šibenik,"RCMF, DMF",22,2639,0,0.64,0,0.69,Montenegro,7.43,6.21,61.54,2.11,45.16,0.44,0.53,0.38,3.17,3.79,1.09,7,0.24,0,0,1.23,0,0,0,0.02,0,0,17,0.58,5.88,0,0,0.61,22.22,1.5,68.18,5.87,48.84,0.27,1.47,0.38,20.5,0.31,1.6,31.38,77.61,10.95,57.94,4.88,95.1,10.64,87.82,2.86,41.67,17.72,31.41,0.02,0.27,0,0,0.07,50,0.14,5.42,66.67,1.02,43.33,0.1,0,0.51,0.17,5.22,63.4,0,,0,,0,0,0,0,,,0.07,,
A. Grgić,Noah,Slaven Belupo,"LAMF, LW, RB",31,2638,7,5.7,6,4.49,Croatia,6.35,4.3,53.97,3.82,36.61,0.65,0.86,0.2,3.38,4.46,1.02,6,0.2,0,0,3.65,0.24,7,0.24,0.19,2,0.07,53,1.81,33.96,13.208,0.2,3.38,36.36,3.34,52.04,8.22,39,3.48,1.54,0.17,19.79,2.56,1.02,28.62,72.82,7.44,63.3,6.76,88.89,8.36,71.84,2.35,43.48,17.5,33.74,0.15,1.13,0,0,0.1,66.67,0.58,2.49,61.64,2.63,46.75,0.17,60,1.02,1.02,4.13,76.86,0,,0,,0,0,0,0,,,0.1,,
D. Čop,Rijeka,Rijeka,CF,35,2636,9,10.37,2,1.25,Croatia,3.89,3.96,55.17,5.46,16.25,0.07,0.1,0.14,1.64,2.29,1.26,4,0.14,0,0,1.78,0.31,7,0.24,0.35,0,0,56,1.91,51.79,16.071,0.07,0.89,11.54,0.99,48.28,7.37,23.15,4.44,0.38,0.03,10.96,1.64,0.92,17.04,64.13,4.81,52.48,3.76,78.18,4.2,58.54,0.82,45.83,14.6,15.82,0.04,0.51,0,0,0.31,66.67,0.2,1.6,46.81,1.67,36.73,0.41,41.67,1.06,0.17,1.84,68.52,0,,0,,0,0,0,0,,,0.03,,
D. Mikanović,Gorica,Gorica,"RB, RWB",31,2602,2,0.97,1,0.93,Croatia,8.61,6.64,59.9,2.32,47.76,0.24,0.3,0.45,4.39,5.48,0.69,3,0.1,0,0,1.56,0.07,2,0.07,0.03,1,0.03,14,0.48,28.57,14.286,0.03,2.56,22.97,1.42,56.1,3.46,49,0.62,1.9,0.28,20.48,1.87,1.04,28.74,68.35,11,55.35,5.88,94.12,7.54,68.81,5.05,41.78,21.61,38.38,0.03,0.55,0.03,0,0.03,100,0.28,5.08,53.06,2.73,41.77,0.52,33.33,0.66,0.59,6.78,60.2,0,,0,,0,0,0,0,,,1.25,,
M. Ndockyt,Gorica,Gorica,"AMF, LAMF, CF",26,2578,1,2.84,4,3.8,Congo,4.85,4.99,53.15,2.41,15.94,0.24,0.3,0.03,1.96,2.4,1.12,8,0.28,0,0,1.68,0.03,1,0.03,0.1,0,0,34,1.19,35.29,2.941,0.14,1.19,44.12,1.71,40.82,6.14,34.09,1.29,1.22,0.42,19.24,1.78,1.12,26.39,76.06,6.84,63.27,5.76,83.03,9.57,82.85,2.83,55.56,18.17,32.26,0.13,0.8,0,0.07,0.1,33.33,0.35,3.25,70.97,1.92,50.91,0.56,37.5,0.66,0.56,4.01,73.91,0,,0,,0,0,0,0,,,0.17,,
N. Omerović,Osijek,Osijek,"RB, LW, LAMF",22,2569,4,3.54,3,3.77,Bosnia and Herzegovina,8.62,8.02,54.59,1.82,36.54,0.35,0.45,0.21,3.89,5.02,1.51,8,0.28,0,0,5.75,0.14,4,0.14,0.12,0,0,49,1.72,32.65,8.163,0.11,3.54,28.71,6.9,59.39,13.66,46.67,2.07,2.59,0.49,21.48,1.3,1.37,32.02,70.46,10.62,61.06,5.99,88.89,9.88,72.34,3.26,46.24,19.2,29.57,0.13,1.09,0.07,0.04,0.14,50,0.53,4.31,60.16,3.57,43.14,0.63,27.78,0.77,1.09,6.76,67.88,0,,0,,0,0,0,0,,,0.74,,
M. Leš,Gorica,Gorica,LCB,25,2563,0,1.45,2,0.54,Croatia,9.27,5.86,66.47,3.44,48.98,0.07,0.09,0.88,5.3,6.58,0.67,3,0.11,0,0,0.74,0,0,0,0.05,0,0,8,0.28,25,0,0.07,0.21,50,0.6,94.12,2.07,59.32,0.35,1.23,0.04,31.46,0.32,0.56,44.53,90.06,16.12,82.79,4.39,94.4,18.89,96.28,3.9,56.76,19.74,32.71,0.02,0.11,0,0,0,0,0.11,3.34,72.63,0.46,53.85,0.07,0,0.18,0.11,6.74,65.63,0,,0,,0,0,0,0,,,1.93,,
A. Bosec,Slaven Belupo,Slaven Belupo,RB,27,2562,0,0.53,3,2.78,Croatia,10.08,9.27,58.71,2.25,42.19,0.6,0.8,0.21,4.04,5.42,2.11,5,0.18,0,0,2.56,0,0,0,0.02,0,0,8,0.28,25,0,0.11,3.86,39.09,1.37,69.23,4,55.26,0.81,1.97,0.39,21.57,1.76,0.77,32.67,75.48,14.09,73.57,4.36,89.52,8.82,72.11,3.76,43.93,19.59,34.92,0.1,0.77,0.11,0.11,0.14,25,0.53,5.23,67.79,3.65,47.12,0.35,10,0.6,1.37,8.43,76.67,0,,0,,0,0,0,0,,,0.35,,
M. Pjaca,Dinamo Zagreb,Dinamo Zagreb,"LW, LAMF, RAMF",30,2551,6,4.9,5,3.58,Croatia,3.99,3.25,63.04,1.73,34.69,0.18,0.27,0.07,1.76,2.73,0.64,0,0,0,0,5.08,0.21,6,0.21,0.17,1,0.04,53,1.87,33.96,11.321,0.18,2.93,43.37,5.57,53.8,11.04,39.3,3.53,2.93,0.18,24.98,1.87,0.74,33.52,80.95,7.2,72.55,9.56,90.41,9.95,80.5,1.55,75,16.89,24.51,0.13,1.27,0,0,0.35,50,0.53,2.5,76.06,3.77,60.75,0.39,54.55,1.87,1.2,5.54,80.89,0,,0,,0,0,0,0,,,0.04,,
M. Soldo,Dinamo Zagreb,Osijek,"RCMF, CF",21,2539,6,5.2,4,3.91,Bosnia and Herzegovina,8.61,8.61,60.08,6.24,35.8,0.18,0.23,0.25,3.26,4.23,1.99,4,0.14,0,0,2.06,0.21,6,0.21,0.18,1,0.04,30,1.06,40,20,0.14,1.45,29.27,1.91,57.41,9.68,33.33,2.02,0.92,0.11,16.45,1.17,1.45,26.66,70.48,7.16,63.37,4.96,88.57,8.9,71.71,1.56,47.73,17.34,21.85,0.14,0.92,0.04,0.04,0.21,50,0.5,2.62,68.92,1.84,46.15,0.28,37.5,0.89,0.39,4.43,63.2,0,,0,,0,0,0,0,,,0.11,,
A. Jakupović,Osijek,Osijek,CF,26,2528,8,7.47,4,2.01,Austria,3.56,2.39,59.7,4.17,26.5,0.28,0.37,0.07,1.85,2.43,0.96,5,0.18,0,0,1.28,0.28,7,0.25,0.27,1,0.04,44,1.57,36.36,18.182,0.14,0.32,44.44,1,50,4.66,29.77,2.14,0.28,0.04,10.29,1.57,0.68,16.16,74.45,3.49,55.1,4.66,90.84,4.66,72.52,0.68,26.32,14.71,13.28,0.07,0.57,0.04,0,0.25,28.57,0.43,1.67,61.7,0.78,40.91,0.28,37.5,0.71,0.14,1.74,53.06,0,,0,,0,0,0,0,,,0,,
N. Galešić,Dinamo Zagreb,Dinamo Zagreb,"LCB, RCB",24,2506,2,0.83,1,0.09,Germany,7.22,4.6,66.41,3.41,52.63,0.65,0.91,0.36,3.52,4.96,1.08,3,0.11,1,0.04,0.32,0.07,2,0.07,0.03,0,0,13,0.47,38.46,15.385,0.04,0.11,0,0.11,100,0.68,57.89,0.47,1.47,0.11,34.05,0.72,0.43,50.49,86.77,20.54,76.05,2.8,94.87,23.24,95.98,7.51,55.02,22.73,38.09,0,0.07,0,0.07,0.07,50,0.07,6.93,69.95,0.47,30.77,0.61,47.06,0.18,0,9.01,69.72,0,,0,,0,0,0,0,,,2.26,,
M. Baturina,Dinamo Zagreb,Dinamo Zagreb,"LCMF, AMF",22,2491,4,6.86,10,7.4,Croatia,3.79,4.23,61.54,1.73,29.17,0.11,0.18,0.07,1.08,1.78,0.65,2,0.07,0,0,4.37,0.14,4,0.14,0.25,0,0,59,2.13,38.98,6.78,0.36,1.81,40,5.24,46.21,15.03,44.71,3.5,2.75,0.47,34.76,1.37,2.35,45.2,86.01,12.68,77.78,10.19,95.39,13.62,88.59,1.81,64,16.85,31,0.27,2.71,0.11,0.07,0.79,50,1.05,5.53,83.66,3.61,62,0.76,42.86,1.95,0.65,5.71,91.77,0,,0,,0,0,0,0,,,0.22,,
R. Pierre-Gabriel,Dinamo Zagreb,Dinamo Zagreb,"LB, RB",27,2485,3,1.5,1,2.85,France,7.21,5.65,69.23,1.88,44.23,0.33,0.52,0,2.97,4.76,0.91,9,0.33,0,0,2.68,0.11,3,0.11,0.05,0,0,23,0.83,30.43,13.043,0.04,2.46,44.12,1.67,73.91,5.18,46.85,1.74,1.99,0.22,32.12,1.59,0.62,42.81,84.94,17.02,77.87,6.7,97.3,11.37,90.76,2.39,42.42,17.29,27.2,0.1,0.72,0.07,0,0.11,100,0.33,6.16,79.41,2.03,60.71,0.33,44.44,0.54,1.01,8.37,78.79,0,,0,,0,0,0,0,,,0.91,,
L. Zuta,Šibenik,Šibenik,"LCB, LB",33,2478,1,1.32,1,0.92,Sweden,6.07,4.21,62.07,3.01,54.22,0.51,0.61,0.44,2.94,3.51,0.8,4,0.15,0,0,1.31,0.04,1,0.04,0.05,0,0,14,0.51,42.86,7.143,0.04,1.42,43.59,0.62,76.47,1.67,60.87,0.65,0.44,0.15,20.88,0.36,0.58,30.36,83.25,13.55,76.41,4.21,97.41,8.83,87.65,5.12,65.25,20.44,33.22,0.03,0.33,0,0,0.04,0,0.11,3.78,70.19,1.2,57.58,0.25,57.14,0.36,0.58,7.05,72.68,0,,0,,0,0,0,0,,,0.65,,
D. Kolinger,Lokomotiva Zagreb,Lokomotiva Zagreb,"LCB, RCB",31,2469,1,1.35,0,0,Croatia,8.46,5.5,62.25,5.8,72.33,0.44,0.63,0.66,4.59,6.56,1.46,9,0.33,0,0,0.29,0.04,1,0.04,0.05,1,0.04,8,0.29,37.5,12.5,0,0.07,50,0.15,100,1.53,30.95,0.84,0.51,0,26.46,0.26,0.33,41.92,86.26,18.66,76.56,2.26,91.94,17.86,94.69,6.12,52.98,22.59,36.58,0,0,0.04,0,0,0,0,4.88,59.7,0.51,28.57,0.26,14.29,0.29,0.04,8.27,70.48,0,,0,,0,0,0,0,,,1.68,,
F. Krovinović,Hajduk Split,Hajduk Split,"RDMF, RCMF, LDMF",29,2457,3,1.25,1,1.9,Croatia,7.88,4.4,64.17,2.93,43.75,0.37,0.53,0.18,4.69,6.84,0.44,1,0.04,0,0,0.92,0.11,3,0.11,0.05,1,0.04,32,1.17,21.88,9.375,0.04,0.84,34.78,0.73,50,2.86,46.15,1.03,0.81,0.07,30.92,0.59,1.06,46.67,87.13,14.1,74.81,7.73,96.21,16.81,92.37,2.89,48.1,16.77,25.86,0.07,0.55,0.07,0.04,0.07,0,0.18,7.18,79.59,0.99,37.04,0.22,66.67,0.4,0.33,6.19,79.88,0,,0,,0,0,0,0,,,1.21,,
M. Marina,Varaždin,Varaždin,"RDMF, LDMF, RCMF",35,2440,0,0.4,0,0.23,Bosnia and Herzegovina,13.5,9.22,71.2,4.09,54.05,0.22,0.28,0.22,6.71,8.43,2.03,8,0.3,0,0,0.33,0,0,0,0.01,0,0,10,0.37,20,0,0,0.18,40,0.22,66.67,1.92,36.54,0.33,0.41,0,23.61,0.11,0.37,39.61,80.35,14.86,65.26,5.24,95.77,15.34,88.46,4.91,41.35,19.92,37.11,0.01,0.41,0.04,0,0.07,50,0,6.9,65.24,0.52,35.71,0.44,25,0.26,0.07,6.79,64.13,0,,0,,0,0,0,0,,,0.66,,
F. Fetai,Al Sharjah,Lokomotiva Zagreb,RDMF,20,2399,0,0.37,0,0.33,North Macedonia,12.94,10.13,59.63,3.15,33.33,1.05,1.45,0.45,5.85,8.06,1.58,14,0.53,0,0,0.41,0,0,0,0.01,0,0,8,0.3,25,0,0,0.19,0,0.56,60,2.51,59.7,0.23,0.45,0.11,13.21,0.38,1.43,25.4,77.7,8.52,57.71,5.4,93.06,7.62,87.68,2.4,43.75,17.4,28.82,0.01,0.15,0,0,0,0,0.04,3.83,59.8,0.64,35.29,0.19,20,0.3,0,3.94,55.24,0,,0,,0,0,0,0,,,0.64,,
I. Nevistić,Dinamo Zagreb,Dinamo Zagreb,GK,26,2371,0,0,0,0,Croatia,0.91,0.08,0,0.15,50,0.04,0.06,0,0.87,1.38,0.08,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,100,0.08,100,0,0,0.04,18.03,0.3,0.08,23.72,92.96,8.31,82.65,0.04,100,13.97,98.37,4.93,68.46,25.64,41.07,0,0,0.04,0,0,0,0,0.72,47.37,0,0,0,0,0.04,0,3,69.62,27,1.02,72,2.73,9,62.5,19.57,0.74,-7.43,-0.282,0.04,0.72,0.15
K. Theophile-Catherine,Dinamo Zagreb,Dinamo Zagreb,"RCB, LCB",35,2370,2,1.7,1,1.25,France,7.37,5.92,70.51,3.34,64.77,0.04,0.06,0.27,3.15,5.06,1.06,6,0.23,0,0,0.72,0.08,2,0.08,0.06,2,0.08,19,0.72,21.05,10.526,0.04,0.65,41.18,0.42,63.64,1.63,53.49,0.72,2.09,0.19,40.67,0.72,0.53,57.61,86.82,22.1,76.46,4.71,93.55,24.15,94.97,8.2,52.31,21.52,42.44,0.05,0.34,0,0,0.04,100,0.23,9,65.4,1.37,30.56,1.03,40.74,0.3,0.27,9.95,77.48,0,,0,,0,0,0,0,,,3.49,,
J. Mišić,Dinamo Zagreb,Dinamo Zagreb,"DMF, LDMF",31,2346,0,0.61,2,0.78,Croatia,7.4,6.14,60.62,2.26,50.85,0.31,0.49,0.31,3.38,5.43,1.57,5,0.19,0,0,1.19,0,0,0,0.02,0,0,30,1.15,10,0,0.08,0.69,38.89,0.73,84.21,2.69,50,0.19,1.3,0.15,33.61,0.19,0.69,50.03,85.43,15.35,74,6.33,94.55,22.79,91.58,5.72,62.42,20.84,39.04,0.03,0.35,0.08,0,0.35,55.56,0.12,10.66,73.74,2.03,49.06,1.11,20.69,0.88,0.27,9.09,81.01,0,,0,,0,0,0,0,,,1.27,,
L. Crepulja,Slaven Belupo,Slaven Belupo,"LDMF, DMF, RDMF",31,2334,1,0.48,2,2.38,Bosnia and Herzegovina,8.41,6.09,63.29,2.47,40.63,0.46,0.62,0.27,4.09,5.44,0.5,1,0.04,0,0,0.58,0.04,1,0.04,0.02,0,0,11,0.42,27.27,9.091,0.08,0.62,25,0.46,58.33,2.2,45.61,0.15,1.39,0.19,30.93,0.39,0.39,46.5,86.4,18.43,78.66,4.28,98.2,18.82,91.8,4.51,64.1,20.05,34.89,0.09,0.85,0.04,0.04,0.12,33.33,0.08,9.1,78.39,1.5,41.03,0.5,23.08,0.39,0.08,9.6,78.71,0,,0,,0,0,0,0,,,0.77,,
Š. Gržan,Macarthur,Šibenik,"RB, RWB",31,2282,3,2.05,2,3.05,Croatia,7.18,5.8,64.63,1.66,33.33,0.2,0.25,0.04,3.23,4.02,0.39,3,0.12,0,0,2.01,0.12,3,0.12,0.08,0,0,18,0.71,27.78,16.667,0.08,2.45,48.39,1.58,40,4.1,32.69,0.83,2.37,0.63,21.1,1.42,0.55,30.45,73.45,12.46,62.66,5.92,94.67,7.34,75.27,4.14,46.67,19.68,34.17,0.12,1.3,0.04,0,0.08,0,0.51,4.77,58.68,3.08,55.13,0.63,31.25,0.67,1.1,7.38,67.91,0,,0,,0,0,0,0,,,0.43,,
D. Mitrovski,Varaždin,Varaždin,RAMF,26,2238,8,5.09,0,3.5,North Macedonia,5.47,5.43,58.52,1.29,21.88,0.4,0.54,0.04,1.89,2.52,1.85,5,0.2,0,0,3.66,0.32,7,0.28,0.2,0,0,54,2.17,35.19,14.815,0,0.88,40.91,4.38,54.13,14.03,42.98,1.77,2.29,0.24,20.15,1.41,2.65,28.95,78.33,7.76,64.77,7.36,88.52,9.21,82.1,3.46,67.44,18.47,34.21,0.14,1.33,0,0.04,0.36,44.44,0.2,3.9,75.26,2.41,56.67,0.72,44.44,0.97,0.36,4.71,73.5,0,,0,,0,0,0,0,,,0.24,,
A. Kadušić,Istra 1961,Istra 1961,"LB, RWB",27,2222,0,0.7,1,1.3,Bosnia and Herzegovina,8.91,8.63,56.34,2.03,32,0.45,0.59,0.16,3.6,4.78,1.9,6,0.24,1,0.04,1.46,0,0,0,0.03,0,0,10,0.41,40,0,0.04,1.66,46.34,0.89,45.45,2.88,30.99,0.97,1.78,0.16,23.41,1.22,0.41,33.7,74.16,12.07,60.4,5.31,93.13,10.57,81.61,4.41,36.7,19.8,29.68,0.05,0.53,0,0,0.28,42.86,0.24,5.18,49.22,2.75,41.18,0.93,30.43,0.85,0.65,6.28,69.03,0,,0,,0,0,0,0,,,0.57,,
Tiago Dantas,Osijek,Osijek,"LCMF, LDMF",24,2197,1,1.89,2,3.88,Portugal,4.75,3.81,52.69,0.66,31.25,0.2,0.27,0.16,2.54,3.3,0.57,6,0.25,0,0,1.27,0.04,1,0.04,0.08,0,0,28,1.15,32.14,3.571,0.08,1.07,53.85,0.53,30.77,2.74,43.28,0.9,1.02,0.08,35.11,0.61,0.82,46.41,86.41,15.03,76.57,7.62,96.77,16.59,89.14,5.33,58.46,19.43,37.79,0.16,1.23,0.04,0,0.25,66.67,0.37,8.03,72.45,2.34,50.88,0.9,36.36,0.82,0.57,8.6,81.43,0,,0,,0,0,0,0,,,0.61,,
M. Heister,Istra 1961,Istra 1961,"LB, LWB",32,2195,1,1,0,0.53,Germany,8.82,7.71,60.11,2.38,55.17,0.57,0.74,0.41,3.61,4.68,1.44,9,0.37,1,0.04,1.11,0.04,1,0.04,0.04,0,0,25,1.03,4,4,0,1.48,13.89,1.39,61.76,4.63,36.28,0.98,1.07,0.25,21.08,1.72,0.82,28.74,76.32,10.82,69.7,6.27,93.46,6.72,70.73,3.28,43.75,17.48,27.54,0.02,0.49,0.04,0,0,0,0,4.06,69.7,1.72,26.19,0.25,16.67,0.37,0.21,5.7,66.91,0,,0,,0,0,0,0,,,0.12,,
Š. Hrgović,Hajduk Split,Hajduk Split,RB,21,2194,0,0.87,5,1.9,Croatia,7.3,5.74,61.43,1.44,51.43,0.12,0.17,0.21,3.65,4.95,0.33,1,0.04,0,0,2.09,0,0,0,0.04,0,0,14,0.57,28.57,0,0.21,2.26,40,2.71,36.36,4.31,31.43,0.53,1.31,0.41,21.29,0.98,0.45,31.38,78.69,11.81,71.53,4.51,99.09,9.68,79.24,4.1,48,19.12,31.05,0.08,0.74,0,0,0.08,50,0.45,4.55,63.96,2.95,43.06,0.62,40,0.53,0.94,6.85,70.66,0,,0,,0,0,0,0,,,1.15,,
S. Perić,Gorica,Šibenik,"RCB, RB",28,2174,1,0.97,0,1.84,Austria,7.74,6.04,62.33,2.77,62.69,0.33,0.43,0.17,3.64,4.78,0.95,6,0.25,0,0,2.48,0.04,1,0.04,0.04,0,0,8,0.33,50,12.5,0,2.11,49.02,1.99,64.58,3.85,54.84,0.79,1.49,0.25,20.45,0.7,0.58,32,80.47,13.45,72.62,3.56,96.51,11.26,85.66,4.18,46.53,21.44,29.75,0.08,0.58,0.04,0,0,0,0.17,3.31,60,1.74,57.14,0.08,0,0.17,1.08,7.66,63.24,0,,0,,0,0,0,0,,,1.32,,
L. Mamić,Varaždin,Varaždin,AMF,22,2171,3,3.65,2,1.91,Croatia,5.51,4.64,63.39,5.02,38.84,0.08,0.11,0.12,2.49,3.4,1.16,1,0.04,1,0.04,2.28,0.12,3,0.12,0.15,0,0,28,1.16,46.43,10.714,0.08,0.91,27.27,2.53,50.82,8.87,29.91,2.65,1.91,0.46,19.94,1.91,0.83,30.51,76.63,7.92,62.83,8.04,89.18,8.21,81.31,1.41,50,16.59,23.33,0.08,0.91,0.04,0,0.66,31.25,0.25,3.52,64.71,1.82,45.45,0.75,22.22,0.91,0.25,4.23,64.71,0,,0,,0,0,0,0,,,0.25,,
I. Božić,Šibenik,Šibenik,"CF, LAMF",28,2169,2,4.62,1,1.91,Croatia,3.94,3.86,52.69,2.16,34.62,0.25,0.32,0.17,1.66,2.15,1.49,7,0.29,0,0,2.66,0.08,2,0.08,0.19,0,0,32,1.33,34.38,6.25,0.04,2.61,23.81,3.07,50,9.42,34.8,2.66,1.41,0.08,10.29,1.95,1.62,16.1,64.95,3.2,45.45,4.27,91.26,4.85,60.68,1.49,41.67,17.88,20.06,0.08,0.62,0,0.04,0.08,50,0.41,1.41,47.06,1.91,30.43,0.25,50,0.62,0.54,1.83,56.82,0,,0,,0,0,0,0,,,0.04,,
S. Kulenović,Dinamo Zagreb,Dinamo Zagreb,CF,25,2108,15,11.05,0,0.98,Croatia,3.12,2.39,62.5,6.02,46.1,0.26,0.41,0.13,1.37,2.19,0.85,1,0.04,0,0,1.79,0.64,12,0.51,0.47,3,0.13,67,2.86,47.76,22.388,0,0.51,16.67,0.77,44.44,6.66,25.64,4.23,0.34,0.04,11.4,1.92,1.07,18.32,76.69,2.82,59.09,6.4,88,4.27,78,0.56,46.15,14.6,11.04,0.04,0.68,0.09,0,0.04,0,0.21,0.81,68.42,1.11,57.69,0.04,0,0.68,0.09,0.98,65.22,0,,0,,0,0,0,0,,,0,,
S. Ristovski,Dinamo Zagreb,Dinamo Zagreb,"RB, RCB",33,2077,2,1.56,2,1.61,North Macedonia,7.02,5.2,62.5,3.16,60.27,0.17,0.29,0.22,3.6,5.96,0.65,9,0.39,1,0.04,1.47,0.09,2,0.09,0.07,0,0,16,0.69,18.75,12.5,0.09,2.86,40.91,0.48,27.27,2.6,45,0.82,1.13,0.26,43.98,1.52,1.26,55.9,86.05,19.11,79.59,8.23,96.32,20.5,89.43,5.29,64.75,19.7,35.19,0.07,0.52,0.09,0.17,0.09,50,0.3,7.67,79.1,2.77,50,0.65,40,0.39,1.21,10.4,81.67,0,,0,,0,0,0,0,,,1.56,,
L. Selahi,Rijeka,Rijeka,"LDMF, DMF",26,2061,1,1.7,1,0.86,Belgium,9.56,6.64,67.11,2.14,55.1,0.31,0.4,0,4.8,6.3,0.74,5,0.22,1,0.04,0.61,0.04,1,0.04,0.07,0,0,15,0.66,20,6.667,0.04,0.22,20,0.87,45,2.79,40.63,0.7,0.74,0.04,23.49,0.09,0.7,35.63,87.87,11.79,76.3,4.59,96.19,14.59,96.41,2.58,52.54,18.64,28.95,0.04,0.35,0.09,0.13,0.04,100,0.13,5.76,77.27,0.74,47.06,0.17,50,0.48,0.04,5.81,75.19,0,,0,,0,0,0,0,,,0.7,,
S. Radeljić,Rijeka,Rijeka,LCB,27,2060,2,2.36,0,0.13,Bosnia and Herzegovina,8.87,4.19,73.96,3.71,67.06,0.31,0.42,0.92,5.46,7.46,1.05,5,0.22,1,0.04,0.61,0.09,2,0.09,0.1,0,0,15,0.66,33.33,13.333,0,0.35,62.5,0.26,50,1.35,54.84,0.83,1.4,0.04,33.38,0.31,0.96,49.28,82.54,22.85,70.17,2.36,94.44,21.45,94.5,8.96,42.44,24.92,41.12,0.01,0.09,0.04,0.04,0.04,100,0.13,7.34,50.6,1.18,18.52,0.48,27.27,0.31,0.22,11.67,73.78,0,,0,,0,0,0,0,,,1.79,,
