Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
V. Jemelka,Viktoria Plzeň,Viktoria Plzeň,LCB,30,2886,2,1.41,0,0.85,Czech Republic,10.04,6.46,72.95,4.55,57.53,0.53,0.83,0.34,4.8,7.48,0.94,8,0.25,0,0,1.12,0.06,2,0.06,0.04,2,0.06,11,0.34,27.27,18.182,0,1.68,35.19,0.56,77.78,2.09,49.25,1.25,1.4,0.03,33.43,0.97,0.69,48.9,82.46,26.32,77.01,3.84,94.31,14.06,90.02,8.36,60.45,21.6,35.89,0.03,0.37,0.03,0.06,0.03,0,0.16,8.17,72.14,2.15,47.83,0.41,30.77,0.59,0.56,13.16,80.33,0,,0,,0,0,0,0,,,1.75,,
A. Memić,Viktoria Plzeň,Viktoria Plzeň,"RWB, LAMF, RAMF",24,2884,10,6.9,3,3.62,Bosnia and Herzegovina,6.18,4.06,66.15,2.59,44.58,0.09,0.14,0.03,3.4,5.22,0.62,1,0.03,0,0,3.81,0.31,10,0.31,0.22,1,0.03,66,2.06,36.36,15.152,0.09,2.59,46.99,2.9,59.14,6.8,44.04,2.28,2.31,0.69,17.69,1.4,0.87,27.65,74.49,7.93,59.06,6.71,92.09,8.3,76.69,3.84,43.9,19.73,34.44,0.11,0.84,0.06,0,0.25,50,0.44,3.25,60.58,2.71,59.77,0.66,42.86,0.75,1.12,5.55,74.16,0,,0,,0,0,0,0,,,0.78,,
M. Chaluš,Baník Ostrava,Baník Ostrava,"CB, RCB, LCB",27,2854,0,1.4,0,1.41,Czech Republic,10.53,6.28,72.86,4.16,58.33,0.6,0.87,0.95,5.36,7.79,0.82,9,0.28,0,0,0.35,0,0,0,0.04,0,0,8,0.25,12.5,0,0,0.16,60,0.22,71.43,1.45,67.39,0.69,0.76,0.03,25.83,0.28,0.98,42.98,85.03,17.69,72.37,3.15,95,19.8,94.9,5.36,50,22.25,35.91,0.04,0.13,0.03,0,0.06,100,0.09,6.05,70.31,0.57,61.11,0.35,45.45,0.28,0.09,9.24,67.58,0,,0,,0,0,0,0,,,2.59,,
D. Douděra,Slavia Praha,Slavia Praha,RWB,26,2812,2,3.5,3,7.03,Czech Republic,6.72,4.51,65.25,1.22,26.32,0.45,0.79,0.06,3.33,5.9,0.96,8,0.26,0,0,3.23,0.06,2,0.06,0.11,0,0,42,1.34,23.81,4.762,0.1,5.18,41.98,1.66,42.31,4.38,37.96,2.43,1.31,0.13,27.97,2.5,1.06,39.11,72.59,13.95,63.99,7.36,91.3,11.68,71.51,6.95,51.15,21.24,37.26,0.22,1.6,0.1,0,0.06,50,0.9,6.43,59.7,5.6,53.14,0.67,52.38,1.47,1.95,10.91,80.35,0,,0,,0,0,0,0,,,0.83,,
D. Horák,Hradec Králové,Hradec Králové,"LWB, LB",25,2811,2,2.52,7,3.92,Czech Republic,7.24,5.19,68.52,2.95,36.96,0.26,0.31,0.13,3.43,4.16,0.77,3,0.1,0,0,1.89,0.06,2,0.06,0.08,1,0.03,18,0.58,33.33,11.111,0.22,2.47,41.56,0.83,80.77,3.36,46.67,1.76,1.02,0.19,20.04,1.15,1.06,28.18,74.89,10.98,64.14,5.73,92.18,6.05,77.25,2.75,48.84,18.96,30.45,0.13,1.09,0,0.06,0.03,0,0.32,2.85,61.8,2.4,58.67,0.1,33.33,0.86,0.9,6.85,66.82,0,,0,,0,0,0,0,,,0.61,,
T. Ladra,Viktoria Plzeň,Mladá Boleslav,"AMF, LCMF, CF",28,2807,4,9.24,6,6.75,Czech Republic,4.39,4.1,59.38,2.89,32.22,0.26,0.37,0.03,1.7,2.42,0.93,0,0,0,0,4.87,0.13,4,0.13,0.3,0,0,100,3.21,21,4,0.19,3.11,40.21,4.62,61.81,13.37,40.29,3.11,3.66,0.42,22.35,1.64,1.47,31.68,71.76,10.68,61.56,4.07,88.19,10.84,76.63,3.53,58.18,19.08,36.04,0.22,1.76,0.1,0.06,0.29,33.33,0.61,5.1,61.64,4.65,57.93,0.99,35.48,2.05,1.06,6.83,84.98,0,,0,,0,0,0,0,,,0.03,,
F. Čihák,Hradec Králové,Hradec Králové,"RCB, CB",26,2805,3,1.53,1,0.56,Czech Republic,10.75,6.74,67.62,6.96,61.29,0.22,0.28,1.19,5.97,7.37,0.74,1,0.03,1,0.03,0.83,0.1,3,0.1,0.05,3,0.1,14,0.45,57.14,21.429,0.03,0.48,26.67,0.64,65,2.89,43.33,0.93,1.28,0.1,20.09,0.26,0.67,34.56,78.55,16.11,68.73,2.28,87.32,12.06,90.43,6.32,52.79,21.06,36.74,0.02,0.22,0.03,0.03,0.06,50,0.13,6.55,64.22,1.25,51.28,0.39,41.67,0.61,0.13,8.44,67.3,0,,0,,0,0,0,0,,,1.28,,
D. Krčík,Karviná,Karviná,"LCB, RCB, CB",26,2783,2,2.88,0,0.2,Slovakia,9.8,6.4,69.7,5.4,62.28,0.32,0.52,0.58,5.01,7.99,1.36,9,0.29,1,0.03,0.52,0.06,1,0.03,0.09,0,0,10,0.32,50,20,0,0.32,30,0.55,47.06,1.55,31.25,0.52,0.78,0.1,35.31,0.42,0.13,50.71,88.07,20.6,77.71,3.27,99.01,23.38,95.85,7.63,58.9,23.73,42.56,0.01,0.13,0,0,0,0,0.06,7.34,70.04,1.07,24.24,0.45,21.43,0.26,0.13,9.96,76.62,0,,0,,0,0,0,0,,,2.36,,
M. Hadaš,Sigma Olomouc,Sigma Olomouc,RB,21,2776,0,0.66,0,1.37,Czech Republic,8.23,5.77,62.92,3.24,43,0.23,0.33,0.23,4.38,6.27,0.68,3,0.1,0,0,1.78,0,0,0,0.02,0,0,15,0.49,26.67,0,0,2.4,33.78,1.43,54.55,4.57,38.3,0.68,1.62,0.13,20.17,0.88,0.94,32.68,71.63,16.86,64.42,4.86,92.67,6.42,76.26,6.42,54.55,20.5,31.4,0.04,0.32,0,0.03,0.19,33.33,0.19,5.51,61.18,2.63,49.38,0.19,50,0.58,0.81,9.6,69.26,0,,0,,0,0,0,0,,,0.71,,
F. Panák,Sparta Praha,Sparta Praha,CB,29,2761,2,2.71,2,1.13,Czech Republic,9.09,4.17,80.47,7.11,59.17,0.13,0.22,0.65,5.61,9.43,0.55,3,0.1,0,0,0.72,0.07,2,0.07,0.09,1,0.03,18,0.59,27.78,11.111,0.07,0.16,60,0.65,65,2.51,54.55,0.72,0.98,0.07,29.34,0.2,1.24,45.64,88.5,16.33,77.25,2.41,93.24,21.87,96.13,4.43,60.29,20.97,38.99,0.04,0.2,0.07,0.03,0.16,20,0.16,5.8,74.72,0.42,38.46,0.29,22.22,0.13,0.13,8.15,75.2,0,,0,,0,0,0,0,,,1.53,,
