Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
C. Brüls,SK Beveren,SK Beveren,"CF, AMF",37,2400,5,4.01,11,8.51,Belgium,5.02,3.6,73.96,3.23,40.7,0,0,0,2.36,3.29,0.68,2,0.08,0,0,5.55,0.19,5,0.19,0.15,0,0,61,2.29,34.43,8.197,0.41,5.25,35,5.1,56.62,11.03,47.62,2.51,3.64,0.41,39.26,2.85,1.95,51.04,76.19,17.85,72.9,9.71,91.51,14.96,73.93,4.16,61.26,18.53,37.09,0.32,2.1,0.23,0,0.26,14.29,1.01,7.05,70.74,7.43,44.95,0.75,30,1.8,1.95,9.08,86.36,0,,0,,0,0,0,0,,,0.26,,
A. Brrou,Lokeren-Temse,Lokeren-Temse,"RAMF, RW",27,2395,5,4.58,5,3.36,Belgium,6.24,5.64,55.33,2.03,31.48,0.15,0.21,0.19,2.97,4.1,1.35,5,0.19,0,0,3.65,0.19,5,0.19,0.17,1,0.04,52,1.95,28.85,9.615,0.19,3.38,26.67,4.25,50.44,10.78,41.11,4.4,2.78,0.79,16.76,2.74,2.29,21.53,68.06,5.64,62,3.68,84.69,6.91,67.39,1.05,28.57,16.68,22.49,0.13,1.13,0.04,0.04,0.08,50,0.68,1.73,58.7,3.46,58.7,0.11,0,2.07,0.75,3.91,72.12,0,,0,,0,0,0,0,,,0.04,,
C. Janssens,SK Beveren,SK Beveren,LB,28,2352,0,0.84,2,2.13,Belgium,10.26,7.42,63.4,3.52,57.61,0.15,0.21,0.19,5.4,7.36,1.26,8,0.31,0,0,1.45,0,0,0,0.03,0,0,21,0.8,14.29,0,0.08,2.3,46.67,0.34,66.67,1.84,37.5,0.38,0.99,0,38.46,0.77,0.57,52.88,80.54,24.41,73.04,6.54,94.15,16.11,86.7,8.42,56.36,21.9,40.53,0.08,0.96,0.08,0,0.08,50,0.34,10.37,69.74,3.75,51.02,0.61,50,0.88,1.07,14.16,79.46,0,,0,,0,0,0,0,,,1.53,,
M. Lemmens,RWD Molenbeek Res,RWD Molenbeek,LCB,24,2344,1,1.35,0,0.32,Belgium,9.83,6.1,65.41,3.72,48.45,0.58,0.71,0.61,5.26,6.52,1.08,7,0.27,1,0.04,0.38,0.04,1,0.04,0.05,0,0,10,0.38,20,10,0,0.19,40,0.35,55.56,1.54,45,0.81,0.88,0.04,35.86,0.31,0.42,48.76,87.72,18.7,76.59,3.99,95.19,21.08,95.99,5.41,50.35,20.87,41.24,0.01,0.04,0,0,0.04,100,0,5.07,66.67,0.5,23.08,0.31,12.5,0.04,0.08,8.06,63.81,0,,0,,0,0,0,0,,,2.53,,
I. Nuhu,Eupen,Eupen,LW,24,2343,7,4.92,4,3.79,Ghana,4.72,4.49,51.28,1.92,32,0.12,0.15,0.08,2.3,3.03,1.31,5,0.19,0,0,2.54,0.27,7,0.27,0.19,0,0,47,1.81,36.17,14.894,0.15,1.81,25.53,3.03,44.3,9.83,37.5,2.38,1.54,0.27,23.12,1.73,2.65,29.5,77.08,7.18,66.31,8.03,89,8.64,80.44,2.38,66.13,18.55,33.01,0.15,1.31,0.08,0.08,0.27,28.57,0.35,2.3,76.67,2.69,50,0.42,36.36,1.31,0.38,4.84,68.25,0,,0,,0,0,0,0,,,0.31,,
Y. Pandor,Francs Borains,Francs Borains,GK,24,2338,0,0,0,0,France,1.04,0.04,100,0.38,100,0,0,0.04,1,1.19,0,2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0,15.24,0.12,0.15,23.56,86.76,11.66,76.9,0.04,0,11.01,97.2,8.35,65.9,29.26,44.96,0,0,0,0.04,0,0,0,1.46,44.74,0.19,0,0.19,0,0,0,6.01,71.15,34,1.31,116,4.47,8,70.69,36.42,1.4,2.42,0.093,0,1.54,0.38
M. Ilić,Kortrijk,Kortrijk,GK,28,2321,0,0,0,0,Serbia,1.55,0.04,0,0.54,92.86,0,0,0,1.55,1.98,0.04,4,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,100,0,0,0,8.69,0.19,0.43,17.99,85.99,8.92,76.09,0,0,8.1,96.17,6.86,67.8,28.92,42.82,0,0,0,0,0,0,0,0.74,47.37,0.04,0,0.08,0,0,0,5.51,69.01,25,0.97,101,3.92,8,75.25,22.56,0.87,-2.44,-0.095,0,1.16,0.54
B. Lambert,Kortrijk,Kortrijk,"LCMF, CB, LCB",25,2320,3,3.79,1,0.87,Belgium,9.58,5.86,66.23,3.38,44.83,0.35,0.46,0.35,5.35,7.05,0.58,3,0.12,0,0,1.36,0.12,3,0.12,0.15,2,0.08,27,1.05,40.74,11.111,0.04,0.35,55.56,1.13,58.62,2.41,54.84,1.44,1.36,0.16,28.82,0.54,0.58,43.84,82.65,17.42,72.38,4.31,94.59,17.88,90.02,7.02,56.35,21.63,41.13,0.03,0.23,0.04,0.04,0.16,50,0.23,8.88,67.69,1.16,56.67,0.58,40,0.54,0.19,8.77,70.8,0,,0,,0,0,0,0,,,0.66,,
V. Daguin,Lierse Kempenzonen,Lierse Kempenzonen,"RCMF, LCMF",26,2304,1,2.12,2,0.52,France,8.95,7.07,54.14,3.71,48.42,0.47,0.56,0.27,4.65,5.53,1.45,5,0.2,0,0,0.98,0.04,1,0.04,0.08,0,0,29,1.13,24.14,3.448,0.08,1.09,39.29,0.66,41.18,2.3,40.68,0.94,0.55,0.12,31.17,0.66,0.66,46.6,82.56,15.08,67.36,8.79,96.44,16.6,89.41,5.08,58.46,19.15,35.61,0.02,0.51,0.08,0.04,0.16,0,0.12,7.5,69.27,1.6,46.34,0.47,33.33,0.59,0.35,7.38,68.25,0,,0,,0,0,0,0,,,1.29,,
M. Scarpinati,RFC Seraing,RFC Seraing,"RCMF, DMF, RDMF",20,2303,0,0.87,0,0.03,Belgium,12.43,9.34,62.34,3.09,50.63,1.06,1.18,0.2,5.55,6.23,2.15,7,0.27,0,0,0.39,0,0,0,0.03,0,0,4,0.16,75,0,0,0.08,0,0.35,55.56,4.69,29.17,0.43,0.39,0,15.91,0.04,0.66,32.05,82.44,10.12,66.8,6.17,93.04,10.16,89.62,3.2,58.54,17.51,36.17,0,0.12,0.04,0,0.08,100,0,4.81,69.11,0.27,42.86,0.35,88.89,0.23,0,4.65,62.18,0,,0,,0,0,0,0,,,1.25,,
L. Mondele,Francs Borains,Francs Borains,"RCMF, DMF, LCMF",21,2289,0,0.25,0,0.3,Belgium,7.43,4.91,67.2,1.42,36.11,0.43,0.51,0.39,3.7,4.32,0.9,3,0.12,0,0,0.67,0,0,0,0.01,0,0,11,0.43,18.18,0,0,0.55,35.71,0.51,69.23,3.54,42.22,0.2,0.39,0.08,27.33,0.08,1.26,40.97,84.26,13.8,72.65,7.67,96.92,12.9,91.46,4.44,53.1,18.9,33.9,0.01,0.35,0.04,0,0.08,50,0.12,6.84,68.39,1.45,40.54,0.75,15.79,0.35,0.24,6.61,76.19,0,,0,,0,0,0,0,,,0.87,,
R. Vydysh,Gent II,Gent II,"AMF, LAMF, CF",19,2269,7,4.45,2,3.37,Ukraine,4.01,3.33,57.14,0.99,44,0.12,0.17,0.12,1.98,2.81,0.79,1,0.04,0,0,3.13,0.28,5,0.2,0.18,0,0,37,1.47,48.65,18.919,0.08,2.78,57.14,1.94,40.82,6.15,31.61,2.1,2.14,0.36,36.77,1.59,1.11,47.84,80.1,12.93,64.42,12.89,94.46,13.13,82.78,4.68,57.63,16.77,31.67,0.13,1.35,0,0,0.28,14.29,0.71,5.67,74.83,4.96,52.8,1.31,33.33,2.06,1.31,9.36,79.66,0,,0,,0,0,0,0,,,0.16,,
O. Soroka,Gent II,Gent II,"RDMF, LDMF",19,2262,0,0.69,1,1.35,Ukraine,7.56,4.93,66.94,1.63,34.15,0.12,0.17,0.32,4.14,5.83,0.52,2,0.08,0,0,0.68,0,0,0,0.03,0,0,10,0.4,30,0,0.04,0.44,27.27,0.8,50,4.06,44.12,0.72,1.15,0.04,48.58,0.16,0.64,63.66,91.38,17.03,82.94,11.46,94.79,22.8,95.29,2.71,63.24,15.72,30.66,0.05,0.6,0.04,0,0.08,50,0.16,6.41,85.71,1.35,50,0.36,44.44,0.64,0.12,6.53,71.95,0,,0,,0,0,0,0,,,1.03,,
A. De Ridder,Anderlecht U21,Anderlecht II,"RDMF, DMF, RCMF",17,2255,2,1.71,2,1.07,Belgium,10.1,7.78,60,1.72,51.16,0.68,0.9,0.4,4.75,6.31,1.04,4,0.16,0,0,1.12,0.08,2,0.08,0.07,0,0,33,1.32,12.12,6.061,0.08,0.6,46.67,0.92,69.57,6.51,53.99,0.16,1.4,0.2,32.57,0,2.39,50.77,84.36,17.64,70.59,6.78,94.71,20.75,91.92,6.55,59.76,19.78,32.83,0.04,0.52,0,0.08,0.12,33.33,0.12,8.46,74.53,1.84,52.17,0.52,38.46,0.56,0.36,9.66,69.83,0,,0,,0,0,0,0,,,0.88,,
R. Wilmots,Liège,Liège,"DMF, RDMF, RCMF",29,2250,0,0.86,1,0.47,Belgium,10.08,7.72,59.59,5.92,51.35,1.12,1.26,0.4,4.36,4.92,1.4,7,0.28,0,0,0.84,0,0,0,0.03,0,0,16,0.64,25,0,0.04,0.36,55.56,0.72,61.11,3.84,44.79,0.36,0.12,0,18.24,0.2,0.84,32.4,82.22,12.2,68.85,3.8,92.63,11.8,92.88,3.48,58.62,19.05,40.31,0.02,0.24,0,0,0.08,50,0.12,5.44,69.85,0.92,47.83,0.32,37.5,0.32,0.24,6.12,62.09,0,,0,,0,0,0,0,,,0.28,,
M. Francotte,Francs Borains,Francs Borains,RB,27,2239,2,0.98,1,2.58,Belgium,12.22,9.77,62.55,1.37,50,0.48,0.55,0.08,5.63,6.37,1.41,5,0.2,0,0,3.34,0.08,2,0.08,0.04,0,0,15,0.6,13.33,13.333,0.04,4.62,33.04,3.18,53.16,5.91,48.98,0.72,2.17,0.6,21.59,1.65,1.29,33.72,71.28,12.86,63.44,6.07,94.04,9.16,67.11,3.7,51.09,20.14,26.26,0.1,0.72,0.04,0.04,0.04,100,0.36,3.7,55.43,3.82,37.89,0.28,28.57,0.4,1.29,7.44,57.84,0,,0,,0,0,0,0,,,1,,
L. Goemaere,Club Brugge II,Club Brugge II,"RDMF, LDMF, RCB",19,2238,1,2.56,0,0.73,Belgium,9.85,7.2,60.34,3.82,53.68,0.12,0.16,0.52,5.39,7.12,1.21,4,0.16,1,0.04,1.29,0.04,0,0,0.1,0,0,24,0.97,41.67,4.167,0,0.97,29.17,0.92,60.87,4.99,40.32,1.37,0.88,0.16,36.11,0.4,1.33,51.31,86.6,16.01,75.88,8.4,96.65,19.34,91.06,4.02,53,18.54,33.75,0.03,0.36,0,0,0.16,25,0.08,5.35,63.91,1.13,32.14,0.2,20,0.28,0.12,6.88,69.59,0,,0,,0,0,0,0,,,1.77,,
G. Ruyssen,Kortrijk,Kortrijk,CB,31,2232,0,1.38,0,0,Belgium,8.43,4.48,73.87,5.52,59.85,0.16,0.21,0.6,4.96,6.36,0.81,3,0.12,0,0,0.08,0,0,0,0.06,0,0,12,0.48,16.67,0,0,0.08,0,0,0,0.56,42.86,0.97,0.08,0,30.69,0.12,0.69,46.09,86.7,17.46,75.06,2.26,92.86,22.54,95.53,8.1,62.69,22.52,40.74,0,0,0.08,0,0,0,0,4.76,66.1,0.28,42.86,0.24,33.33,0.16,0,8.79,66.06,0,,0,,0,0,0,0,,,1.85,,
B. Adinany,Kortrijk,Kortrijk,CF,26,2229,7,8.19,5,2.46,France,4.28,3.59,61.8,8.48,49.52,0.08,0.1,0.08,1.98,2.48,1.57,4,0.16,1,0.04,2.02,0.28,7,0.28,0.33,5,0.2,51,2.06,27.45,13.725,0.2,1.25,45.16,1.45,58.33,9.61,29.83,3.43,0.81,0.16,14.21,3.39,1.74,18.94,71.22,3.84,48.42,6.18,84.97,5.37,73.68,0.97,45.83,16.92,20.59,0.1,0.69,0.04,0,0.08,50,0.48,1.94,50,1.45,47.22,0.16,50,0.65,0.36,2.79,57.97,0,,0,,0,0,0,0,,,0,,
V. Boone,SK Beveren,SK Beveren,RCB,28,2224,1,2.53,1,0,Belgium,8.9,6.35,80.25,4.82,67.23,0.16,0.22,0.53,3.64,4.95,0.77,2,0.08,0,0,0.57,0.04,1,0.04,0.1,0,0,20,0.81,45,5,0.04,0.16,25,0.2,80,1.42,48.57,0.89,1.62,0.12,38.12,0.2,0.73,53.26,89.36,20.15,79.52,4.21,99.04,25.58,95.89,8.46,60.29,21.95,37.84,0,0,0.04,0,0,0,0,8.54,72.99,0.4,30,0.08,0,0.2,0.04,9.79,82.23,0,,0,,0,0,0,0,,,2.95,,
J. Margaritha,SK Beveren,SK Beveren,"LAMF, LW",25,2216,7,6.5,11,9.01,Netherlands,3.94,2.92,58.33,0.49,50,0.08,0.11,0,2.15,3.03,0.61,0,0,0,0,9.14,0.28,7,0.28,0.26,1,0.04,70,2.84,44.29,10,0.45,6.7,38.79,8.2,63.86,14.66,43.77,6.05,4.75,0.61,26.85,4.47,0.65,34.81,76.08,6.21,77.12,11.49,91.87,11.13,62.77,0.97,50,17.4,23.18,0.37,2.15,0.24,0.04,0.04,100,1.06,1.46,61.11,5.44,50,0,0,1.5,2.6,5.32,81.68,0,,0,,0,0,0,0,,,0.12,,
K. Borry,Patro Eisden,Patro Eisden,"LCB, LB",31,2197,2,1.75,1,0.31,Belgium,7.58,5.08,67.74,7.82,57.07,0.41,0.48,0.37,3.73,4.41,1.64,8,0.33,1,0.04,0.41,0.08,2,0.08,0.07,1,0.04,9,0.37,44.44,22.222,0.04,0.33,62.5,0.12,33.33,0.37,22.22,1.56,0.16,0,12.66,0.16,0.08,23.92,78.42,10.45,62.75,1.56,97.37,9.26,91.59,4.51,45.45,19.46,30.97,0.01,0.2,0,0,0,0,0.08,2.95,51.39,0.25,50,0.08,0,0.2,0.2,4.55,56.76,0,,0,,0,0,0,0,,,0.9,,
L. Ferrara,Olympic Charleroi,Olympic Charleroi,"RWB, RW, RB",23,2187,3,1.76,0,0.94,Belgium,10.74,8.85,61.4,1.4,32.35,0.41,0.5,0.12,4.9,5.92,1.19,4,0.16,3,0.12,3.58,0.12,3,0.12,0.07,0,0,18,0.74,50,16.667,0,3.17,35.06,3.25,64.56,10.33,44.62,1.23,3,0.41,23.79,2.06,1.56,32.92,78.75,9.38,67.98,7.28,95.48,9.84,77.82,3.13,46.05,19.52,39.61,0.04,0.74,0,0,0,0,0.41,2.96,61.11,2.76,49.25,0.16,100,0.62,0.82,5.84,64.79,0,,0,,0,0,0,0,,,0.62,,
P. Ngawa,Liège,Liège,"RCB, RB",34,2172,2,1.22,2,0.53,Belgium,8.29,5.51,66.92,3.36,46.91,0.37,0.43,0.95,4.23,4.86,0.7,3,0.12,0,0,0.33,0.08,2,0.08,0.05,1,0.04,6,0.25,50,33.333,0.08,0.54,23.08,0.12,66.67,0.7,70.59,0.54,0.12,0,30.58,0.58,0.54,40.03,87.06,13.38,71.21,2.53,93.44,21.51,95.95,5.3,50,22.37,39.49,0.02,0.17,0.04,0.08,0,0,0.08,3.77,51.65,0.5,25,0.29,42.86,0.12,0.12,6.26,66.89,0,,0,,0,0,0,0,,,1.62,,
J. Dalle Molle,Francs Borains,Francs Borains,RCB,20,2162,0,0.44,0,0.09,Belgium,10.53,8.49,73.04,4.16,55,0,0,0.42,4.33,4.88,1.33,7,0.29,0,0,0.42,0,0,0,0.02,0,0,5,0.21,40,0,0,0.33,25,0.46,54.55,1.62,48.72,0.37,1.42,0.29,23.23,0.21,0.21,37.05,81.69,16.94,69.53,2.29,100,13.7,94.22,6.79,48.47,21.18,39.15,0,0.08,0,0,0,0,0,5.04,65.29,0.42,30,0.37,22.22,0.12,0.08,8.16,58.67,0,,0,,0,0,0,0,,,1.54,,
Y. Van Genechten,Eupen,Eupen,RB,25,2154,5,3.62,3,1.94,Belgium,8.52,6.14,65.31,1.17,60.71,0.08,0.11,0.29,4.43,5.69,0.58,2,0.08,1,0.04,1.09,0.21,5,0.21,0.15,0,0,17,0.71,47.06,29.412,0.13,1.55,29.73,0.71,41.18,1.8,30.23,1.67,1.55,0.17,29.75,1.96,0.21,39.4,79.53,15.29,68.03,8.19,97.45,10.24,82.45,4.55,45.87,18.61,37.88,0.08,0.71,0.04,0.04,0,0,0.33,3.55,62.35,1.5,44.44,0.33,25,0.58,0.46,7.65,54.1,0,,0,,0,0,0,0,,,1.46,,
G. De Meyer,Gent II,Gent II,"RB, LB",19,2150,0,1.46,0,1.56,Belgium,9.46,7.03,61.31,2.8,44.78,0.5,0.7,0.25,4.65,6.45,0.8,1,0.04,0,0,2.6,0,0,0,0.06,0,0,16,0.67,37.5,0,0,2.13,37.25,2.34,66.07,6.03,52.78,0.96,2.26,0.21,32.36,1.55,1.8,44.2,86.93,10.63,77.56,11.76,96.44,14.36,85.42,2.09,54,17.26,27.17,0.07,0.63,0,0,0,0,0.29,2.64,77.78,1.84,43.18,0.17,25,0.33,0.75,6.03,62.5,0,,0,,0,0,0,0,,,1.17,,
J. Ndjeungoue,Kortrijk,Kortrijk,LCB,22,2100,1,0.51,0,0.37,Cameroon,8.44,5.91,61.59,3.21,50.67,0.04,0.05,0.21,4.76,5.94,1.03,5,0.21,0,0,0.6,0.04,1,0.04,0.02,1,0.04,8,0.34,37.5,12.5,0,0.09,50,0.39,88.89,2.53,44.07,0.6,1.11,0,34.16,0.13,0.21,50.14,79.23,24.39,64.85,3.94,93.48,17.66,95.63,9.3,37.79,21.87,38.7,0.02,0.17,0.04,0,0.09,100,0.13,8.4,51.02,1.03,41.67,1.37,31.25,0.43,0.04,10.97,65.63,0,,0,,0,0,0,0,,,1.67,,
R. Nainggolan,Patro Eisden,Patro Eisden,"CF, AMF, RCMF",37,2099,7,4.56,6,3.85,Belgium,4.8,3.39,60.76,1.84,44.19,0.56,0.73,0.04,2.19,2.85,0.94,5,0.21,0,0,2.44,0.3,4,0.17,0.2,0,0,54,2.32,35.19,12.963,0.26,2.32,33.33,1.72,50,6.26,32.19,1.33,0.56,0.04,20.11,1.16,0.64,30.27,78.33,7.12,68.07,6.26,89.73,12.48,81.1,3.82,61.8,20.97,40.98,0.17,1.46,0,0.04,0.09,0,0.43,4.12,66.67,2.27,56.6,0.34,37.5,0.64,0.73,5.15,80.83,0,,0,,0,0,0,0,,,0.43,,
A. Abdullahi,Gent II,Gent II,RAMF,20,2099,10,7.3,3,2.18,Nigeria,6.26,5.49,57.03,5.7,42.86,0.51,0.74,0.21,2.62,3.75,1.72,4,0.17,0,0,1.93,0.43,9,0.39,0.31,4,0.17,46,1.97,30.43,21.739,0.13,0.69,37.5,1.97,54.35,8.79,31.22,2.96,1.2,0.17,16.46,2.92,1.03,23.33,85.11,3.64,60,8.02,92.51,6.56,88.24,1.2,57.14,16.28,26.38,0.09,0.73,0,0,0.04,0,0.34,1.63,63.16,0.86,50,0.09,50,0.9,0.3,2.74,67.19,0,,0,,0,0,0,0,,,0,,
G. Haraguchi,Beerschot VA,Beerschot VA,"RCMF, LCMF, RDMF",34,2095,3,2.48,0,3,Japan,7.13,5.03,64.96,1.46,47.06,0.6,0.81,0.21,3.26,4.4,1.03,5,0.21,0,0,1.76,0.13,3,0.13,0.11,0,0,33,1.42,30.3,9.091,0,1.29,33.33,1.46,52.94,4.51,53.33,1.42,1.72,0.34,31.92,0.52,1.55,45.45,86.96,14.31,78.68,8.38,95.9,14.82,88.99,3.05,56.34,17.27,30.8,0.13,1.59,0,0.04,0.26,50,0.39,7.3,80,2.36,56.36,0.64,6.67,0.99,0.43,7.39,75.58,0,,0,,0,0,0,0,,,0.34,,
N. Dailly,Olympic Charleroi,Olympic Charleroi,CF,24,2089,4,7.31,3,1.9,Belgium,4.31,3.62,61.9,5.17,42.5,0.39,0.46,0.09,1.68,2.01,1.38,4,0.17,0,0,1.25,0.17,4,0.17,0.31,1,0.04,54,2.33,27.78,7.407,0.13,1.03,20.83,0.82,42.11,6.07,26.95,2.71,1.08,0.17,17.66,2.5,0.99,23.91,77.48,5,61.21,6.16,89.51,8.06,80.21,1.42,60.61,17.06,30.04,0.08,0.43,0.17,0,0.09,50,0.52,2.54,59.32,1.72,47.5,0.22,40,0.78,0.22,3.02,71.43,0,,0,,0,0,0,0,,,0.17,,
M. Verhaeghe,RWD Molenbeek,RWD Molenbeek,RCB,18,2089,1,0.35,1,0.1,Belgium,8.4,5.99,66.19,4.01,52.69,0.3,0.37,0.52,4.14,5.08,0.73,2,0.09,0,0,0.26,0.04,1,0.04,0.02,1,0.04,3,0.13,33.33,33.333,0.04,0.13,0,0.34,62.5,1.94,44.44,0.47,0.78,0,29.38,0.3,0.43,42.22,87.86,13.74,73.67,4.14,93.75,19.82,95.87,3.62,46.43,19.97,31.4,0,0.13,0,0,0,0,0.04,3.92,67.03,0.3,14.29,0.22,60,0.13,0,5.21,58.68,0,,0,,0,0,0,0,,,2.07,,
M. Bastian,Francs Borains,Francs Borains,LB,24,2080,1,3.75,1,2.27,France,11.42,7.96,65.76,4.02,56.99,0.35,0.43,0.43,5.84,7.21,1.17,5,0.22,0,0,2.12,0.04,1,0.04,0.16,0,0,23,1,30.43,4.348,0.04,3.29,31.58,1.43,54.55,6.45,46.98,2.29,1.51,0.04,24.62,1.47,1.69,38.51,73.71,15.23,66.76,7.23,91.62,9.09,72.86,3.03,42.86,17.94,27.49,0.1,0.78,0.04,0,0.09,0,0.48,4.07,68.09,2.77,40.63,0.3,28.57,0.61,0.95,7.83,59.12,0,,0,,0,0,0,0,,,1,,
M. Anderson,Kortrijk,Kortrijk,LWB,22,2079,2,2.09,6,3.13,Scotland,9.35,7.92,62.3,1.95,55.56,0.43,0.56,0.04,3.98,5.13,1.04,1,0.04,0,0,3.59,0.09,2,0.09,0.09,2,0.09,15,0.65,40,13.333,0.26,5.45,34.92,2.51,56.9,5.32,47.97,1.99,1.69,0.48,21.73,2.29,1.04,31.3,70.68,8.31,54.69,8.1,97.33,10.3,69.33,3.12,51.39,20.88,30.76,0.14,0.91,0,0.09,0,0,0.69,3.29,52.63,4.59,46.23,0.22,20,0.61,1.82,6.02,69.06,0,,0,,0,0,0,0,,,0.48,,
M. Mahroug,Anderlecht U21,Anderlecht II,LB,17,2061,1,0.4,2,0.84,Belgium,9.34,8.73,60,1.35,38.71,0.22,0.29,0.31,3.89,5.17,1.18,3,0.13,0,0,2.14,0.04,1,0.04,0.02,0,0,9,0.39,33.33,11.111,0.09,3.14,30.56,1.97,48.89,5.76,38.64,1.18,1.44,0.09,27.29,1.18,0.92,38.25,79.22,14.24,71.17,8.08,93.51,10,80.79,3.36,38.96,18.75,32.41,0.04,0.39,0,0,0.09,100,0.26,3.84,69.32,2.79,43.75,0.31,42.86,0.57,0.92,7.9,68.51,0,,0,,0,0,0,0,,,0.44,,
A. Vula,Beerschot VA,Beerschot VA,CF,27,2055,11,13.57,5,2.48,Congo DR,3.24,2.63,53.33,8.36,43.46,0.22,0.3,0.39,1.62,2.2,1.23,4,0.18,0,0,2.15,0.48,11,0.48,0.59,2,0.09,58,2.54,39.66,18.966,0.22,0.53,33.33,1.84,50,7.58,33.53,4.25,0.96,0.13,11.12,2.19,1.09,13.66,75.96,2.63,60,3.59,89.02,3.85,77.27,0.35,87.5,13.42,11.03,0.11,0.74,0,0.04,0.04,100,0.61,0.88,70,0.96,63.64,0.04,100,1.09,0.18,1.45,72.73,0,,0,,0,0,0,0,,,0.04,,
R. Seuntjens,Lommel SK,Lommel SK,CF,36,2048,16,10.09,5,2.03,Netherlands,3.91,2.07,68.09,5.05,42.61,0.26,0.36,0.09,2.24,3.03,1.54,5,0.22,0,0,1.93,0.7,15,0.66,0.44,6,0.26,51,2.24,54.9,31.373,0.22,0.48,36.36,0.92,57.14,9.62,23.29,4.57,0.26,0.09,16.96,2.94,1.1,26.19,75.84,5.63,58.59,6.11,94.96,6.99,75.47,1.36,74.19,14.73,21.96,0.09,1.32,0.09,0.04,0.13,0,0.62,3.3,69.33,1.05,50,0.13,33.33,1.27,0.18,2.37,75.93,0,,0,,0,0,0,0,,,0,,
B. Lathouwers,RWD Molenbeek,RWD Molenbeek,GK,26,2039,0,0,1,0,Belgium,1.15,0,0,0.44,100,0,0,0.04,1.15,1.44,0,3,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.18,100,0,0,0,19.47,0.22,0.31,30.9,81.29,18.32,69.88,0,0,11.17,97.63,12.93,59.04,33.25,49.14,0,0,0,0,0,0,0.04,3.88,42.05,0.49,9.09,0.49,54.55,0.04,0,8.83,70.5,32,1.41,88,3.88,4,63.64,26.67,1.18,-5.33,-0.235,0,2.3,0.44
Lucca Brughmans,Genk,Genk II,GK,17,2034,0,0,0,0,Belgium,1.55,0.09,50,0.58,100,0,0,0,1.5,1.91,0.04,1,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,100,0.09,100,0,0,0,17.21,0.27,0.31,28.58,89.32,13.36,77.15,0,0,12.92,100,7.08,59.38,26.9,50.6,0,0,0,0,0,0,0,1.37,25.81,0.22,0,0.27,33.33,0,0,6.19,71.43,36,1.59,107,4.73,5,66.36,33.03,1.46,-2.97,-0.131,0,2.21,0.58
K. Vroman,Lierse Kempenzonen,Lierse Kempenzonen,GK,22,2032,0,0,0,0,Belgium,1.2,0.09,100,0.89,95,0.04,0.05,0,1.06,1.27,0,2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,100,0.04,0,0,13.6,0.09,0.27,25.33,90.73,13.29,83.67,0.04,100,10.28,99.14,7.57,73.1,27.52,44.87,0,0,0,0,0,0,0,0.93,57.14,0,0,0,0,0,0,6.91,73.08,24,1.06,109,4.83,8,77.98,33.8,1.5,9.8,0.434,0,1.99,0.89
