Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
R. Tagir,Al Jazira,Al Jazira,LCB,22,2072,2,1.46,1,0.21,Kazakhstan,6.52,3,78.26,1.78,56.1,0.04,0.07,0.78,4.13,6.31,0.35,0,0,0,0,0.17,0.09,2,0.09,0.06,0,0,6,0.26,50,33.333,0.04,0.04,0,0.17,25,0.96,36.36,0.56,1.04,0,38.27,0.3,0.09,52.34,90.21,22.85,83.84,1.78,97.56,22.24,96.48,5.82,51.49,20.48,36.02,0.01,0.04,0,0.04,0.04,0,0.04,5.34,71.54,0.39,44.44,0.52,75,0.17,0,9.6,76.47,0,,0,,0,0,0,0,,,1.09,,
A. Sabiri,Fiorentina,Ajman,"CF, AMF, LW",28,350,1,0.8,0,0.27,Morocco,4.37,3.6,64.29,1.8,28.57,0.51,0.7,0,1.54,2.09,1.8,2,0.51,1,0.26,3.09,0.26,1,0.26,0.21,0,0,12,3.09,41.67,8.333,0,0.51,0,1.8,85.71,11.06,39.53,0.77,0,0,27.51,0.51,1.29,33.17,78.29,8.49,60.61,8.49,96.97,9.77,84.21,1.8,71.43,16.85,27.22,0.07,0.77,0,0.26,0.51,50,0,5.91,60.87,1.03,25,0.77,66.67,0.51,0,4.89,84.21,0,,0,,0,0,0,0,,,0,,
Majid Rashid,Al Sharjah,Al Sharjah,"LDMF, RDMF, LCMF",25,1323,0,0.11,0,0.05,United Arab Emirates,6.46,5.65,60.24,3.06,51.11,0.41,0.68,0.41,2.65,4.42,1.7,4,0.27,0,0,0.61,0,0,0,0.01,0,0,6,0.41,16.67,0,0,0.27,25,0.54,75,2.59,55.26,0.2,0.88,0.14,26.87,0.27,1.29,36.67,90.91,11.36,79.64,4.9,97.22,14.56,96.73,2.04,63.33,16.74,24.49,0,0.14,0,0.07,0.14,50,0.07,5.03,83.78,0.34,20,0.27,25,0.07,0.07,3.81,75,0,,0,,0,0,0,0,,,0,,
S. Ghoddos,Al Ittihad Kalba,Al Ittihad Kalba,"LCMF, AMF",32,1556,4,2.13,2,2.37,Sweden,4.8,4.16,55.56,2.02,45.71,0.29,0.38,0.17,2.2,2.85,1.16,3,0.17,0,0,2.37,0.23,4,0.23,0.12,0,0,26,1.5,46.15,15.385,0.12,0.93,50,2.72,44.68,7.75,40.3,1.62,1.56,0.4,22.67,1.39,1.62,30.19,81.23,9.78,69.23,5.55,91.67,10.41,85,3.41,42.37,18.66,41.89,0.14,1.04,0,0.06,0,0,0.64,6.19,64.49,1.91,39.39,0.52,33.33,1.16,0.46,5.15,77.53,0,,0,,0,0,0,0,,,0,,
Rúben Amaral,Al Wahda,Al Wahda,LB,24,2571,2,0.9,4,4.57,Portugal,7.39,6.23,63.48,1.68,33.33,0.25,0.4,0.04,3.19,5.21,0.98,4,0.14,0,0,3.01,0.07,2,0.07,0.03,0,0,11,0.39,27.27,18.182,0.14,4.17,37.82,2,64.91,4.52,46.51,0.84,2.03,0.32,28.84,1.54,0.67,38.58,81.03,11.83,71.3,7.28,98.56,12.29,80.34,3.05,36.78,19.27,30.84,0.16,1.33,0.04,0,0.11,33.33,0.77,4.17,74.79,3.96,42.48,0.49,21.43,0.28,1.58,6.93,74.24,0,,0,,0,0,0,0,,,0.6,,
A. Noorollahi,Al Ittihad Kalba,Al Wahda,"AMF, LDMF, LCMF",32,2434,6,6.19,5,4.23,Iran,4.03,3.22,48.28,1.41,34.21,0.15,0.25,0.07,2.33,3.88,0.78,2,0.07,0,0,3.03,0.22,6,0.22,0.23,0,0,65,2.4,41.54,9.231,0.18,1.92,44.23,1.52,58.54,4.66,46.83,1.92,1.41,0.18,32.43,0.7,1,39.75,82.14,11.68,68.67,6.4,93.64,15.57,86.94,5.51,60.4,19.36,34.68,0.16,1.22,0.11,0.04,0.44,66.67,0.52,7.4,69,3.11,47.62,1.22,45.45,0.96,0.81,6.14,78.92,0,,0,,0,0,0,0,,,0.41,,
Paulinho,,Al Bataeh,"AMF, CF",31,776,1,0.72,2,2.26,Brazil,2.44,2.32,45,0.46,0,0.23,0.33,0,1.16,1.63,0.12,2,0.23,0,0,2.78,0.12,1,0.12,0.08,0,0,6,0.7,33.33,16.667,0.23,1.51,53.85,2.67,52.17,10.09,47.13,1.97,1.39,0.12,24.94,1.51,1.86,38.97,86.9,12.76,77.27,6.96,98.33,12.06,92.31,2.55,77.27,18.24,24.24,0.26,2.32,0.12,0,0.81,42.86,0.93,6.03,75,4.29,59.46,0.93,50,2.2,0.93,7.07,86.89,0,,0,,0,0,0,0,,,0,,
Khalifa Al Hammadi,Al Jazira,Al Jazira,"RCB, RB",26,1847,1,1.17,0,0.62,United Arab Emirates,4.97,3.8,62.82,1.75,50,0.1,0.16,0.15,2.49,3.98,0.73,3,0.15,0,0,0.49,0.05,1,0.05,0.06,0,0,6,0.29,50,16.667,0,0.19,75,0.24,80,1.27,46.15,0.29,0.39,0.05,31.77,0.39,0.39,41.71,91.47,14.47,84.51,2.58,94.34,19.05,97.19,3.8,57.69,19.44,39.46,0.03,0.34,0,0,0,0,0.1,3.7,69.74,0.78,50,0.15,33.33,0.24,0.15,5.12,76.19,0,,0,,0,0,0,0,,,1.32,,
Khalid Al Hashemi,Bani Yas,Al Ain,RCB,28,1050,0,0.4,0,0.11,United Arab Emirates,6.09,4.54,64.15,2.06,50,0.17,0.28,0.17,3,4.93,0.94,0,0,0,0,0,0,0,0,0.03,0,0,3,0.26,0,0,0,0.26,0,0,0,0.17,50,0.51,0.86,0,32.91,0.51,0.26,43.63,90.57,17.66,83.5,1.97,95.65,19.37,95.58,4.03,44.68,18.54,32.49,0.01,0.09,0,0,0,0,0.09,4.2,77.55,0.43,20,0.43,60,0.09,0,5.83,76.47,0,,0,,0,0,0,0,,,1.46,,
S. Sidibe,Al Wasl,Al Wasl,"RCMF, LCMF, RDMF",22,1716,4,4.86,2,1.68,Mali,5.72,4.56,58.62,1.73,30.3,0,0,0.26,3.04,4.63,0.94,1,0.05,0,0,1.78,0.21,4,0.21,0.25,1,0.05,29,1.52,37.93,13.793,0.1,0.68,46.15,1.31,52,6.5,37.9,1.84,1.52,0.26,31.31,0.47,0.73,41.38,88.85,10.33,80.2,8.71,93.37,14.21,92.25,1.68,65.63,16.33,23.08,0.09,0.94,0,0.16,0.31,66.67,0.47,5.45,75.96,1.78,67.65,0.37,57.14,1.21,0.26,5.09,79.38,0,,0,,0,0,0,0,,,0,,
S. Memišević,,Al Nasr,"RCB, LCB",32,1684,1,1.09,0,0.02,Bosnia and Herzegovina,6.57,4.6,66.28,3.42,78.13,0.21,0.3,0.43,3.31,4.66,1.07,2,0.11,0,0,0.27,0.05,1,0.05,0.06,0,0,11,0.59,27.27,9.091,0,0.75,7.14,0.21,25,1.5,39.29,0.8,0.96,0.05,37.62,0.32,1.02,49.33,89.17,19.4,82.37,2.78,94.23,19.4,94.77,4.28,46.25,19.12,32.32,0,0.05,0,0.05,0,0,0.11,7.05,78.03,1.12,23.81,0.27,20,0.27,0.05,7.91,74.32,0,,0,,0,0,0,0,,,0.59,,
A. Abang,Al Bataeh,Al Bataeh,CF,29,2341,10,11.11,1,1.59,Cameroon,2.54,1.81,53.19,6.73,48,0.12,0.16,0.08,1.46,1.97,1.96,4,0.15,0,0,2.19,0.38,10,0.38,0.43,3,0.12,59,2.27,38.98,16.949,0.04,1.04,22.22,2.69,37.14,9.03,30.21,3.65,1.77,0.46,8.34,2.42,1.04,12.46,68.83,2.23,55.17,3.23,84.52,4.46,69.83,0.85,45.45,17.72,18.48,0.06,0.62,0.04,0,0.08,100,0.15,1.46,55.26,1.04,40.74,0.12,33.33,0.65,0.31,1.54,70,0,,0,,0,0,0,0,,,0.27,,
U. Meleke,Al Bataeh,Al Bataeh,"LCMF, LDMF, RDMF",26,2462,2,1.32,4,3.53,Côte d'Ivoire,6.14,4.68,60.16,2.63,44.44,0.18,0.24,0.29,3.14,4.18,1.13,3,0.11,0,0,1.28,0.07,2,0.07,0.05,0,0,26,0.95,38.46,7.692,0.15,0.66,27.78,1.21,54.55,4.97,46.32,0.88,0.8,0.18,22.88,1.17,0.99,33.16,78.94,13.09,66.48,4.02,93.64,11.52,88.25,5.15,60.28,20.58,38.19,0.13,0.66,0.04,0,0.15,50,0.37,7.02,66.67,1.75,33.33,0.84,21.74,0.66,0.18,7.27,75.88,0,,0,,0,0,0,0,,,0.48,,
S. Mijailović,Čukarički,Al Wasl,"DMF, RDMF, RB",31,655,0,0.16,0,0.14,Serbia,10.31,6.87,54,3.71,59.26,1.37,2.34,0.55,5.22,8.91,1.37,2,0.27,1,0.14,1.1,0,0,0,0.02,0,0,3,0.41,100,0,0,0.96,42.86,0.27,50,0.82,50,0.27,0.82,0,40.26,0.41,0.69,52.21,88.16,15.8,72.17,7.28,98.11,22.95,94.01,6.6,60.42,19.16,36.58,0.02,0.27,0,0,0.14,100,0.14,11.68,74.12,0.82,16.67,0.27,50,0.14,0.55,8.52,82.26,0,,0,,0,0,0,0,,,0.96,,
Marcus Meloni,Al Sharjah,Al Sharjah,"RB, RDMF, RCMF",25,1728,0,0.51,1,2.45,Brazil,7.92,8.02,57.14,2.4,52.17,0.21,0.36,0.05,3.13,5.41,2.08,7,0.36,0,0,1.72,0,0,0,0.03,0,0,17,0.89,35.29,0,0.05,3.07,28.81,1.15,45.45,5.78,35.14,0.52,1.61,0.16,37.66,1.3,1.3,50.1,84.3,14.95,70.03,9.01,98.84,17.4,87.72,4.74,49.45,19.34,37.2,0.13,1.09,0,0.05,0,0,0.31,7.92,73.03,4.22,40.74,0.89,41.18,0.63,1.15,8.65,77.71,0,,0,,0,0,0,0,,,0.52,,
Abdulla Idrees,Al Nasr,Al Nasr,LB,26,961,0,0.12,0,0.08,United Arab Emirates,7.4,7.49,57.5,2.72,48.28,0.37,0.51,0,2.72,3.67,1.4,1,0.09,0,0,0.66,0,0,0,0.01,0,0,3,0.28,0,0,0,1.4,20,0.94,40,2.34,36,0.66,1.12,0.19,29.13,1.03,0.28,37.93,84.2,13.39,80.42,5.24,98.21,10.49,82.14,2.62,42.86,16.36,20.67,0.01,0.19,0,0,0.09,0,0.09,4.21,71.11,1.31,35.71,0.28,0,0.19,0.19,5.9,65.08,0,,0,,0,0,0,0,,,0.09,,
Abdalla Ramadan,Al Jazira,Al Jazira,"LDMF, AMF, LCMF",27,483,0,0.81,1,0.82,United Arab Emirates,7.64,6.34,70.59,1.49,25,0.75,1.3,0,2.42,4.24,0.56,0,0,0,0,2.24,0,0,0,0.15,0,0,7,1.3,42.86,0,0.19,1.12,66.67,1.12,50,4.29,56.52,1.49,0.93,0.19,37.08,0.37,1.49,48.26,87.64,15.65,80.95,6.71,94.44,15.09,91.36,3.54,68.42,17.56,25.29,0.15,1.68,0,0,0.37,100,0.56,5.78,83.87,3.17,76.47,0.93,60,1.86,0.93,9.5,88.24,0,,0,,0,0,0,0,,,0.75,,
O. Traore,Al Jazira,Al Jazira,"RW, RAMF",23,808,3,1.83,2,1.14,Mali,6.35,4.46,70,2.56,39.13,0.11,0.18,0,3.12,5.06,0.67,1,0.11,0,0,2.9,0.33,3,0.33,0.2,0,0,15,1.67,40,20,0.22,2,55.56,2.45,45.45,7.46,41.79,2.78,0.67,0.22,20.16,2,1.34,26.96,80.17,8.02,70.83,5.12,91.3,7.69,78.26,1.45,46.15,15.33,12.79,0.13,0.89,0,0,0,0,0.78,4.68,73.81,2.34,42.86,0.45,25,0.45,1,5.01,82.22,0,,0,,0,0,0,0,,,0,,
Aylton Boa Morte,Khorfakkan,Khorfakkan,"RAMF, RW",32,981,3,4.66,7,1.96,Portugal,4.31,4.04,56.82,3.03,33.33,0.09,0.12,0.09,1.93,2.45,0.92,0,0,0,0,3.12,0.28,3,0.28,0.43,0,0,24,2.2,37.5,12.5,0.64,1.38,33.33,3.76,46.34,8.26,38.89,3.39,1.93,0.18,12.48,2.29,1.83,16.06,70.29,3.85,47.62,3.85,97.62,4.77,69.23,1.01,45.45,16.51,19.53,0.18,0.83,0,0,0.18,50,0.73,1.38,53.33,1.74,47.37,0.09,100,0.73,0.46,1.93,66.67,0,,0,,0,0,0,0,,,0,,
S. Bouftini,Al Wasl,Al Wasl,RCB,31,2047,2,3.34,0,1.08,Morocco,6.64,2.95,73.13,4.35,65.66,0.22,0.34,0.44,4.26,6.57,0.88,5,0.22,2,0.09,0.35,0.09,2,0.09,0.15,0,0,16,0.7,31.25,12.5,0,0.09,0,0.26,50,1.1,44,0.92,1.23,0,34.03,0.7,0.44,47.35,90.06,21.54,83.88,1.8,95.12,20,97.14,4.62,60,19.54,34.57,0.05,0.13,0.09,0,0.04,0,0.04,5.76,76.34,0.57,30.77,0.31,42.86,0.22,0,8.18,75.81,0,,0,,0,0,0,0,,,1.06,,
Jung Seung-Hyun,Ulsan Hyundai,Al Wasl,"LCB, RCB, CB",31,2295,1,1.98,1,0.06,Korea Republic,5.8,3.41,67.82,3.57,62.64,0.2,0.3,0.43,3.29,5,0.94,3,0.12,0,0,0.31,0.04,1,0.04,0.08,1,0.04,13,0.51,46.15,7.692,0.04,0.04,100,0.04,100,0.94,50,0.67,1.14,0.04,30.04,0.31,0.43,43.02,89.97,17.73,81.19,1.25,93.75,20.35,96.92,4.16,59.43,21.11,37.04,0,0.08,0,0,0,0,0,5.18,79.55,0.16,25,0.04,100,0,0.04,7.02,71.51,0,,0,,0,0,0,0,,,0.75,,
M. Dabbur,Shabab Al Ahli Dubai,Shabab Al Ahli Dubai,"CF, AMF",33,1421,8,6.5,1,1.24,Israel,2.72,2.41,50,2.6,41.46,0.25,0.49,0.25,1.27,2.46,0.76,2,0.13,0,0,2.09,0.51,8,0.51,0.41,3,0.19,35,2.22,42.86,22.857,0.06,0.38,33.33,1.39,50,7.16,29.2,3.48,0.82,0,21.41,1.2,1.33,27.36,83.8,6.33,74,6.46,91.18,8.55,86.67,1.01,56.25,14.11,14.09,0.08,1.08,0,0,0.51,62.5,0.25,2.72,83.72,2.03,68.75,0.51,50,1.52,0.06,2.34,70.27,0,,0,,0,0,0,0,,,0,,
F. Cartabia,Shabab Al Ahli Dubai,Shabab Al Ahli Dubai,"RW, RAMF, RCMF",32,1656,6,8.34,7,6.58,Argentina,4.62,4.08,56,1.47,55.56,0.16,0.3,0.11,2.17,3.99,0.82,4,0.22,0,0,3.8,0.33,3,0.16,0.45,0,0,40,2.17,37.5,15,0.38,1.58,44.83,3.48,59.38,8.48,47.44,2.45,2.01,0.54,31.47,1.2,2.12,39.35,86.05,8.86,76.69,8.8,93.21,12.66,87.55,2.28,40.48,16.3,33.88,0.36,2.77,0.16,0.05,0.27,80,0.27,5.82,81.31,1.85,52.94,0.54,60,0.76,0.54,4.62,84.71,0,,0,,0,0,0,0,,,0.11,,
D. Nejašmić,NEC,Al Sharjah,"LDMF, LCMF, RDMF",26,645,0,0.26,0,0.11,Croatia,8.23,5.44,61.54,3.91,46.43,0.14,0.25,0.28,4.74,8.57,0.28,0,0,0,0,0.98,0,0,0,0.04,0,0,7,0.98,42.86,0,0,0.42,33.33,0.42,100,1.95,64.29,0.84,0.42,0.14,39.21,0.56,0.7,52.6,87.53,14.37,70.87,7.67,96.36,24.56,93.75,6.42,69.57,19.22,33.02,0.01,0.28,0,0,0,0,0,12.14,87.36,0.98,14.29,1.12,25,0.28,0,8.23,76.27,0,,0,,0,0,0,0,,,0.14,,
Cho Yu-Min,Al Sharjah,Al Sharjah,"LCB, RCB",28,1594,0,1.96,0,0,Korea Republic,5.48,3.27,72.41,3.5,58.06,0.11,0.18,0.34,2.99,4.88,0.28,1,0.06,0,0,0.11,0,0,0,0.11,0,0,9,0.51,0,0,0,0,0,0.17,66.67,0.73,53.85,0.62,1.36,0.06,30.26,0.23,0.51,43.81,91.37,17.9,83.91,1.58,92.86,19.03,97.03,3.9,59.42,18.88,34.87,0,0.06,0,0,0,0,0.06,4.86,72.09,0.45,37.5,0.34,33.33,0.23,0,6.89,67.21,0,,0,,0,0,0,0,,,0.96,,
S. Ivković,Al Wahda,Al Wahda,LCB,32,2509,2,1.85,0,0.01,Serbia,5.02,3.59,65,2.3,51.56,0.07,0.12,0.29,2.62,4.28,0.97,4,0.14,0,0,0.25,0.07,2,0.07,0.07,1,0.04,11,0.39,36.36,18.182,0,0.07,0,0.14,50,0.79,40.91,0.61,1.94,0,39.74,0.32,0.36,51.87,93.5,19.26,86.41,2.12,94.92,24.97,98.42,2.8,47.44,18.75,32.95,0,0.11,0.04,0.07,0.04,100,0,4.34,85.12,0.22,33.33,0.04,0,0.07,0.04,5.81,70.37,0,,0,,0,0,0,0,,,1.58,,
Zayed Sultan,Al Nasr,Al Jazira,RB,24,1307,0,0.48,0,1.68,United Arab Emirates,8.75,8.47,56.91,2.48,36.11,0.55,0.86,0.34,3.37,5.25,1.72,2,0.14,0,0,2.75,0,0,0,0.03,0,0,3,0.21,0,0,0,2.96,51.16,2.41,51.43,4.96,40.28,1.1,1.65,0.34,22.93,1.65,0.9,30.23,81.09,10.26,71.14,4.48,98.46,7.92,83.48,2.62,44.74,15.97,21.9,0.12,1.03,0,0.07,0.07,0,0.55,3.51,72.55,2.69,51.28,0.28,25,0.28,1.45,5.03,69.86,0,,0,,0,0,0,0,,,0.41,,
Park Yong-Woo,Al Ain,Al Ain,"CB, RDMF, LDMF",32,2124,0,0.89,0,0.59,Korea Republic,6.53,4.7,66.67,1.95,60.87,0.13,0.21,0.13,3.26,5.44,0.64,4,0.17,0,0,0.55,0,0,0,0.04,0,0,13,0.55,7.69,0,0,0.38,55.56,0.47,54.55,1.86,45.45,0.51,1.23,0.08,44.28,0.38,0.47,58.56,94.14,17.12,89.36,4.62,96.33,28.47,97.17,3.52,78.31,18,35.92,0.02,0.38,0.04,0.04,0.17,25,0.04,7.84,89.73,0.93,63.64,0.38,33.33,0.42,0.25,7.12,79.76,0,,0,,0,0,0,0,,,0.76,,
Ali Mabkhout,Al Nasr,Al Nasr,CF,35,1921,10,10.43,2,1.97,United Arab Emirates,1.31,1.31,60.71,1.31,32.14,0,0,0,0.52,0.8,0.42,2,0.09,0,0,1.69,0.47,7,0.33,0.49,2,0.09,40,1.87,40,25,0.09,0.8,35.29,1.36,41.38,3.61,33.77,3.51,0.61,0.09,13.12,0.98,0.66,15.46,79.39,3.42,67.12,4.92,91.43,3.7,74.68,0.56,41.67,14.32,16.33,0.09,0.7,0,0,0.37,25,0.19,1.5,84.38,1.5,50,0.47,30,0.66,0.28,1.87,82.5,0,,0,,0,0,0,0,,,0,,
M. Azarkan,Al Nasr,Al Nasr,"RW, RAMF, RWB",23,1437,5,2.69,3,4.53,Netherlands,6.64,4.57,73.97,1.32,14.29,0.56,0.82,0,2.69,3.92,0.44,1,0.06,0,0,7.08,0.31,5,0.31,0.17,1,0.06,25,1.57,36,20,0.19,5.89,37.23,7.95,51.18,13.9,46.4,2.94,3.95,0.13,25.49,2.19,2.32,36.33,77.41,7.45,66.39,8.77,97.86,13.47,71.16,1.88,36.67,16.92,19.93,0.28,2,0.06,0.13,0.44,57.14,1.06,2.82,68.89,6.33,44.55,1,31.25,1.25,2.19,5.82,78.49,0,,0,,0,0,0,0,,,0.06,,
P. Kunde,Khorfakkan,Dibba Al Hisn,"RCMF, LCMF",30,2306,7,3.52,0,4.21,Cameroon,4.45,4.37,57.14,1.09,60.71,0.12,0.15,0.16,1.83,2.37,1.01,2,0.08,0,0,1.95,0.27,7,0.27,0.14,1,0.04,46,1.8,34.78,15.217,0,0.74,42.11,1.25,71.88,4.45,55.26,0.59,1.68,0.62,25.45,0.55,0.94,34.5,83.71,10.26,67.68,6.32,96.91,13.54,90.49,4.25,52.29,20.38,39.52,0.16,0.94,0.04,0,0.27,42.86,0.35,6.28,68.32,1.64,47.62,0.7,27.78,0.7,0.31,6.21,76.1,0,,0,,0,0,0,0,,,0.23,,
Igor Gomes,Shabab Al Ahli Dubai,Shabab Al Ahli Dubai,"RB, LCB, LB",24,1447,1,0.54,1,0.6,Brazil,7.84,5.41,73.56,3.05,57.14,0.12,0.23,0.19,3.73,6.77,1.12,2,0.12,0,0,1.31,0.06,1,0.06,0.03,0,0,3,0.19,33.33,33.333,0.06,1.55,40,1.18,52.63,2.86,41.3,0.5,1.06,0.12,28.86,1.06,0.44,40.86,85.54,13.81,77.93,4.6,93.24,17.6,91.17,3.05,57.14,19.79,25.27,0.04,0.37,0,0.06,0,0,0.37,3.92,79.37,1.74,53.57,0.12,100,0.25,0.62,7.77,76.8,0,,0,,0,0,0,0,,,0.44,,
N. Jović,Al Ittihad Kalba,Al Ittihad Kalba,"LCMF, CF, RAMF",23,72,0,0.03,0,0,Bosnia and Herzegovina,2.5,3.75,33.33,1.25,0,0,0,0,1.25,2,1.25,0,0,0,0,2.5,0,0,0,0.03,0,0,1,1.25,0,0,0,0,0,2.5,100,7.5,50,1.25,0,0,7.5,2.5,3.75,15,41.67,8.75,28.57,1.25,0,2.5,100,0,0,9.33,0,0,0,0,0,0,0,0,2.5,0,2.5,50,0,0,1.25,0,2.5,50,0,,0,,0,0,0,0,,,0,,
Y. Niakaté,Bani Yas,Bani Yas,CF,32,2170,13,10.46,4,1.88,France,2.2,2.24,57.41,6.39,18.18,0,0,0.04,0.91,1.16,1.41,3,0.12,0,0,2.36,0.54,13,0.54,0.43,0,0,52,2.16,50,25,0.17,0.54,38.46,2.12,47.06,8.17,28.93,3.44,0.71,0.21,5.64,1.29,1.04,9.08,77.17,1.82,54.55,2.78,92.54,2.03,77.55,0.29,42.86,14.4,7.96,0.08,0.41,0,0,0.12,66.67,0.33,0.71,76.47,0.46,45.45,0.17,50,0.58,0.21,0.71,58.82,0,,0,,0,0,0,0,,,0,,
M. Katinić,Al Sharjah,Al Sharjah,"LCB, RCB",21,1464,0,0.24,1,0.08,Croatia,4.49,3.32,64.81,1.78,62.07,0,0,0.37,2.34,4.07,0.74,3,0.18,1,0.06,0.18,0,0,0,0.01,0,0,2,0.12,50,0,0.06,0.25,50,0,0,0.8,61.54,0.31,0.61,0.06,32.09,0.43,0.86,43.46,91.09,16.6,82.59,2.83,93.48,19.67,97.81,3.75,50.82,19.62,32.96,0.01,0.06,0.06,0.06,0,0,0.06,4.92,83.75,0.31,60,0.06,0,0.12,0.12,5.9,75,0,,0,,0,0,0,0,,,0.98,,
Pedro Henrique,Yunnan Yukun,Khorfakkan,CF,28,546,2,2.01,0,0.55,Brazil,3.3,2.14,46.15,9.4,42.11,0,0,0.16,2.31,3.33,1.48,1,0.16,0,0,0.99,0.33,2,0.33,0.33,0,0,9,1.48,33.33,22.222,0,0.49,66.67,0.49,33.33,5.77,14.29,2.8,0,0,9.89,1.98,1.15,15.16,78.26,1.15,57.14,6.92,83.33,3.96,75,0.33,50,15.28,15.18,0.09,0.49,0,0,0.16,0,0.33,0.49,66.67,0.82,40,0.16,0,0.33,0.33,0.16,100,0,,0,,0,0,0,0,,,0.16,,
S. Moghanlou,Al Ittihad Kalba,Al Ittihad Kalba,CF,30,2072,8,5.77,2,0.6,Iran,3.95,2.78,50,10.56,53.91,0.69,0.87,0.26,1.87,2.35,1.52,4,0.17,0,0,1.39,0.35,8,0.35,0.25,3,0.13,35,1.52,48.57,22.857,0.09,0.09,0,1.26,48.28,6.99,31.06,2.61,0.35,0.04,7.95,1.56,1.26,14.72,70.5,4.73,51.38,4.08,92.55,2.74,71.43,1,47.83,15.32,22.45,0.03,0.26,0.04,0,0.09,50,0.13,2.17,50,0.87,35,0.26,16.67,0.35,0,2.04,65.96,0,,0,,0,0,0,0,,,0.04,,
M. Palacios,Al Ain,Al Ain,"AMF, LCMF, LDMF",23,1913,2,1.17,2,1.99,Argentina,4.85,4.75,61.39,1.32,57.14,0.24,0.41,0.14,1.69,2.93,0.85,3,0.14,1,0.05,1.6,0.09,2,0.09,0.05,0,0,30,1.41,40,6.667,0.09,1.08,34.78,0.94,40,5.46,35.34,1.41,2.63,0.14,46.95,0.99,1.04,59.75,90.24,15.67,83.48,10.26,95.41,24.28,92.44,5.03,78.5,18.62,35.09,0.09,1.51,0.19,0.19,0.47,60,0.19,8.84,85.11,3.11,57.58,0.75,50,1.32,0.33,8.66,84.24,0,,0,,0,0,0,0,,,0.38,,
Ali Salmin,Al Ittihad Kalba,Al Ittihad Kalba,"RCMF, DMF, RDMF",30,927,1,0.67,0,0.13,United Arab Emirates,6.8,5.63,67.24,1.75,22.22,0.58,0.84,0.29,2.43,3.49,0.78,4,0.39,0,0,0.58,0.1,1,0.1,0.06,0,0,16,1.55,18.75,6.25,0,0.19,50,0.29,66.67,2.23,43.48,0.19,0.49,0,31.46,0.1,0.39,42.33,90.6,12.43,79.69,3.2,100,18.74,96.89,2.14,63.64,17.93,21.61,0.01,0.29,0,0,0.19,0,0,5.24,79.63,0.87,44.44,0.58,16.67,0.39,0.1,5.73,74.58,0,,0,,0,0,0,0,,,0.49,,
M. Gabbiadini,Al Nasr,Al Nasr,"CF, AMF, RAMF",33,359,3,1.66,0,0,Italy,1.75,1.5,33.33,2.01,12.5,0,0,0.25,1.25,2.63,1,0,0,0,0,2.76,0.75,3,0.75,0.42,1,0.25,10,2.51,40,30,0,2.26,33.33,1.5,66.67,4.76,47.37,2.76,1.25,0,19.3,1,0.5,24.07,83.33,4.76,94.74,6.27,88,6.27,84,0.5,100,15.02,3.45,0,0,0,0,0,0,0.25,1.75,85.71,1.25,40,0,0,0.25,0.5,1.75,100,0,,0,,0,0,0,0,,,0,,
