Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
Otávio,Al Nassr,Al Nassr,"AMF, LDMF, LAMF",30,2480,1,1.94,4,4.52,Brazil,6.57,6.35,58.86,1.56,62.79,0.18,0.34,0.18,2.65,4.94,1.27,3,0.11,0,0,2.21,0.04,1,0.04,0.07,1,0.04,22,0.8,22.73,4.545,0.15,1.52,42.86,1.56,65.12,7.04,48.97,1.89,1.09,0.25,38.9,0.62,2.18,50.04,85.79,15.71,74.36,8.71,93.75,17.35,89.96,5.84,61.49,17.66,33.76,0.16,1.52,0.04,0.07,0.65,55.56,0.73,8.2,73.89,4.35,56.67,1.67,47.83,2.36,0.62,7.51,84.54,0,,0,,0,0,0,0,,,0.25,,
Naif Asiri,Al Akhdoud,Al Akhdoud,RCB,24,2463,1,1,0,0.06,Saudi Arabia,6.91,5.19,67.61,2.05,50,0.11,0.14,0.22,3.29,4.1,0.88,5,0.18,0,0,0.22,0.04,1,0.04,0.04,1,0.04,7,0.26,57.14,14.286,0,0.07,50,0.11,33.33,0.95,34.62,0.4,0.51,0.04,17.17,0.22,0.26,25.14,85.32,10.67,73.29,2.45,98.51,10.12,94.22,3.51,46.88,21.08,36.55,0,0.07,0.04,0,0,0,0.04,3.25,58.43,0.18,20,0.26,14.29,0.11,0.04,4.57,68,0,,0,,0,0,0,0,,,1.64,,
Saad Al Nasser,Al Taawon,Al Taawon,LB,24,2460,1,0.84,1,0.94,Saudi Arabia,9.48,6.29,66.86,1.54,47.62,0.55,0.79,0.11,4.72,6.75,0.51,0,0,0,0,2.12,0.04,1,0.04,0.03,0,0,11,0.4,18.18,9.091,0.04,2.2,30,2.01,67.27,5.12,48.57,0.99,1.61,0.11,30.77,2.45,0.95,41.93,83.25,12.95,75.99,7.68,94.29,13.13,85.52,2.74,57.33,16.84,28.1,0.03,0.48,0,0,0.04,100,0.15,4.28,82.05,1.79,44.9,0.29,62.5,0.44,0.66,6.37,65.52,0,,0,,0,0,0,0,,,0.37,,
F. Kamano,,Dhamk,"RAMF, AMF, RW",29,2458,4,4.27,1,1.32,Guinea,3.95,3.81,60.58,1.03,35.71,0.15,0.19,0.04,1.5,1.93,0.92,0,0,0,0,2.09,0.15,4,0.15,0.16,0,0,35,1.28,37.14,11.429,0.04,1.76,22.92,2.45,49.25,6.41,44,2.05,1.35,0.55,14.28,2.56,1.14,18.01,74.19,3.11,56.47,4.83,93.94,6.3,69.19,1.39,44.74,17.5,24.58,0.05,0.4,0.04,0,0.07,0,0.37,1.68,67.39,1.32,33.33,0.15,0,0.29,0.37,2.05,69.64,0,,0,,0,0,0,0,,,0.07,,
Ramzi Solan,,Dhamk,"RB, RWB",27,2452,1,1.75,3,1.78,Saudi Arabia,9.62,8.52,60.78,2.06,48.21,0.7,0.91,0.26,3.74,4.9,1.03,5,0.18,1,0.04,2.09,0.04,1,0.04,0.06,1,0.04,9,0.33,44.44,11.111,0.11,1.84,50,2.17,47.46,4.96,40,0.73,0.84,0.07,16.55,3.08,1.28,25.36,79.16,8.52,67.24,5.07,93.48,7.6,82.61,2.5,58.82,18.46,33.49,0.07,0.48,0,0.04,0.11,0,0.22,2.39,66.15,1.8,63.27,0.29,37.5,0.48,0.81,5.32,60,0,,0,,0,0,0,0,,,0.73,,
Hussain Al Shuwaish,Al Orubah,Al Orubah,LCB,36,2449,0,0.31,2,1.61,Saudi Arabia,6.87,3.71,71.29,2.06,46.43,0.22,0.25,0.48,4.01,4.49,0.37,5,0.18,0,0,0.07,0,0,0,0.01,0,0,3,0.11,0,0,0.07,0.07,0,0.15,50,0.59,25,0.18,0.88,0,21.79,0.11,0.15,34.99,79.94,18.15,71.05,1.69,95.65,12.16,90.33,9.3,54.15,23.86,37.25,0.06,0.33,0.04,0.04,0,0,0.15,7.2,61.73,0.81,27.27,0.88,50,0.33,0,9.52,69.5,0,,0,,0,0,0,0,,,0.96,,
Mohammed Al Thani,Al Shabab,Al Shabab,"RWB, RB",28,2447,2,3.97,0,1.32,Saudi Arabia,10.59,9.31,65.61,3.49,43.16,0.15,0.22,0.22,4.34,6.47,0.81,4,0.15,0,0,1.36,0.07,2,0.07,0.15,0,0,19,0.7,52.63,10.526,0,1.95,26.42,1.32,30.56,4.49,36.89,2.46,1.69,0.29,20.19,3.35,0.77,28.58,80.57,7.25,69.54,7.43,96.04,7.02,78.53,1.36,56.76,15.8,22.85,0.05,0.51,0,0.07,0.07,100,0.26,1.73,74.47,1.84,48,0.11,33.33,0.59,0.44,3.68,60,0,,0,,0,0,0,0,,,0.33,,
F. Al Brikan,Al Ahli,Al Ahli,"LAMF, CF, AMF",25,2428,3,5.29,4,2.29,Saudi Arabia,4.78,4.34,55.56,3.15,56.47,0.19,0.29,0.22,2.19,3.46,1.04,2,0.07,0,0,1.15,0.11,3,0.11,0.2,2,0.07,26,0.96,46.15,11.538,0.15,1,14.81,1.07,44.83,5.3,39.16,3.04,0.67,0.04,10.71,1.33,1.04,15.46,74.82,4.26,67.83,4.04,88.07,3.56,75,0.59,50,14.29,12.1,0.09,0.59,0.04,0,0.11,66.67,0.3,1.3,65.71,1.07,48.28,0.07,50,1,0.22,2.3,67.74,0,,0,,0,0,0,0,,,0,,
Petros,Al Akhdoud,Al Akhdoud,"LCMF, LDMF, RDMF",36,2425,0,0.84,1,1.55,Brazil,7.39,5.68,71.9,1.08,48.28,0.15,0.19,0.26,3.15,4.05,0.93,10,0.37,0,0,0.82,0,0,0,0.03,0,0,13,0.48,23.08,0,0.04,0.26,14.29,0.74,75,3.97,53.27,0.93,1,0.11,31.84,0.37,1.56,42.64,89.47,14.47,81.79,4.94,95.49,16.4,95.7,2.97,55,18.29,34.92,0.06,0.82,0,0.04,0.22,50,0.37,7.35,79.8,1,59.26,0.45,16.67,0.56,0.04,7.27,78.57,0,,0,,0,0,0,0,,,0.56,,
J. El Yamiq,Al Najma,Al Wehda,"LCB, RCB",33,2402,2,1.28,0,0.01,Morocco,8.58,2.96,75.95,2.62,51.43,0.11,0.14,0.64,6.22,7.64,0.64,4,0.15,0,0,0.49,0.07,2,0.07,0.05,0,0,21,0.79,38.1,9.524,0,0.07,50,0.22,66.67,1.12,33.33,0.6,0.52,0,21.13,0.26,0.41,33.98,84.01,15.21,72.91,1.76,97.87,14.46,94.3,6.03,54.66,23.59,43.61,0,0.04,0,0,0.04,0,0.04,6.03,60.87,0.79,14.29,0.71,21.05,0.07,0.04,7.61,68.47,0,,0,,0,0,0,0,,,1.24,,
A. Sayoud,,Al Raed,"CF, RW",34,2399,8,5.74,5,4.1,Algeria,2.55,1.99,56.6,1.01,14.81,0.04,0.05,0.04,1.39,1.69,0.64,4,0.15,0,0,3.6,0.3,7,0.26,0.22,0,0,44,1.65,31.82,18.182,0.19,1.54,29.27,4.28,55.26,10.88,44.48,2.29,2.55,0.64,22.1,1.09,1.35,30.24,78.29,10.09,75.84,4.84,88.37,9.98,79.7,3.3,56.82,18.64,32.72,0.15,1.05,0.15,0,0.3,87.5,0.6,5.18,71.01,3.53,59.57,0.71,47.37,1.99,0.53,5.44,77.93,0,,0,,0,0,0,0,,,0,,
Abdullah Khateeb,Al Ettifaq,Al Ettifaq,"RCB, LCB",30,2396,1,1.64,1,0.17,Saudi Arabia,7.44,4.88,72.31,1.5,62.5,0.19,0.27,0.38,3.72,5.36,0.68,6,0.23,0,0,0.34,0.04,1,0.04,0.06,0,0,7,0.26,42.86,14.286,0.04,0.11,66.67,0.15,75,1.62,41.86,0.49,0.68,0.04,32.79,0.19,0.49,45,92.65,16.34,86.21,3.57,90.53,20.21,97.58,2.03,50,18.4,30.05,0.01,0.11,0,0,0.08,50,0.04,3.16,82.14,0.26,57.14,0.19,80,0.11,0.08,6.16,72.56,0,,0,,0,0,0,0,,,2.14,,
Mohammed Aboulshamat,Al Qadisiyah,Al Qadisiyah,"RWB, RB",23,2388,1,1.88,3,4.08,Saudi Arabia,10.55,7.54,62,1.96,44.23,0.57,0.76,0.04,5.31,7.16,1.09,5,0.19,0,0,3.92,0.04,1,0.04,0.07,0,0,21,0.79,38.1,4.762,0.11,4.79,30.71,3.62,53.13,6.75,40.78,2,2.53,0.26,36.9,4.26,0.75,47.71,73.46,16.66,61.99,9.16,95.06,14.47,73.96,5.84,44.52,20.6,33.36,0.15,1.13,0.08,0,0.38,60,0.79,7.27,60.62,4.94,39.69,1.17,41.94,0.9,1.43,10.7,72.89,0,,0,,0,0,0,0,,,0.72,,
K. Musona,,Al Akhdoud,"AMF, LCMF",35,2337,5,3.79,3,4.19,Zimbabwe,4.27,3.54,59.78,0.92,33.33,0.27,0.35,0.12,1.89,2.48,1.39,3,0.12,0,0,1.93,0.19,4,0.15,0.15,0,0,50,1.93,20,10,0.12,1.46,28.95,1.81,53.19,4.35,33.63,2.43,0.77,0.12,20.83,0.96,0.35,29.19,81.53,8.09,72.38,6.08,96.84,9.82,81.57,2.27,50.85,18.47,30.21,0.16,1.19,0.04,0.04,0.15,100,0.31,4.62,78.33,2.08,48.15,0.31,37.5,0.85,0.46,4.54,81.36,0,,0,,0,0,0,0,,,0.08,,
A. Crețu,Universitatea Craiova,Al Wehda,"RCB, RCMF",33,2327,1,1.14,2,1.25,Romania,7.5,6.11,62.66,2.05,54.72,0.27,0.34,0.35,3.4,4.31,0.97,5,0.19,0,0,0.81,0.04,1,0.04,0.04,0,0,19,0.73,10.53,5.263,0.08,0.58,13.33,0.97,48,3.52,30.77,0.73,0.89,0.19,22.51,0.5,0.35,31.71,82.8,12.07,76.92,3.91,95.05,11.87,85.02,2.9,49.33,18.89,33.6,0.05,0.35,0,0.04,0.27,71.43,0.31,5.72,69.59,1.2,32.26,0.5,53.85,0.43,0.12,6.11,71.52,0,,0,,0,0,0,0,,,1.04,,
Muhannad Al Shanqiti,Al Ittihad,Al Ittihad,RB,26,2326,1,1.32,5,3.66,Saudi Arabia,7.39,7.85,58.62,1.43,45.95,0.31,0.47,0.15,2.48,3.75,0.85,1,0.04,0,0,2.24,0.04,1,0.04,0.05,0,0,17,0.66,41.18,5.882,0.19,2.24,31.03,2.4,51.61,5.57,42.36,2.28,2.28,0.58,30.1,2.09,0.93,39.23,81.76,13.62,75,6.81,96.59,10.83,80.71,2.01,23.08,16.28,28.37,0.14,0.54,0,0.04,0.08,50,0.46,4.37,70.8,1.78,34.78,0.15,50,0.77,0.54,6.04,67.31,0,,0,,0,0,0,0,,,0.35,,
Abdullah Al Hafith,Al Wehda,Al Wehda,"RCB, LCB",32,2323,1,0.37,0,0.08,Saudi Arabia,8.79,5.19,73.13,4.92,50.39,0.62,0.78,1.01,4.38,5.54,0.5,1,0.04,0,0,0.08,0.04,1,0.04,0.01,1,0.04,7,0.27,14.29,14.286,0,0,0,0.08,50,0.85,40.91,0.54,1.01,0,25.49,0.39,0.31,37.31,86.92,19.37,81.6,1.9,100,12.4,92.19,7.28,56.91,19.9,32.95,0,0.08,0.04,0.04,0,0,0.04,5.62,60,0.19,0,0.15,0,0.04,0,7.86,77.83,0,,0,,0,0,0,0,,,1.51,,
Hamdan Al Shamrani,Al Ula,Al Kholood,LB,28,2314,0,0.29,0,0.82,Saudi Arabia,10.23,8.01,59.22,1.63,57.14,0.51,0.61,0.12,4.98,6.03,1.44,8,0.31,0,0,1.17,0,0,0,0.01,0,0,7,0.27,14.29,0,0,1.94,24,1.13,48.28,2.96,40.79,0.43,1.21,0.27,21.94,1.56,0.62,31.35,72.7,15.21,67.01,4.39,92.04,7.2,75.14,5.06,37.69,20.84,38.57,0.03,0.27,0,0,0.23,50,0.19,6.22,61.25,2.1,38.89,1.01,23.08,0.51,0.66,7.62,63.78,0,,0,,0,0,0,0,,,1.13,,
M. Diaby,Al Ittihad,Al Ittihad,RAMF,26,2305,5,3.87,12,8.72,France,1.84,1.95,64,0.35,55.56,0,0,0.08,0.59,0.9,0.55,4,0.16,1,0.04,3.75,0.2,5,0.2,0.15,0,0,33,1.29,42.42,15.152,0.47,3.71,30.53,3.94,47.52,8.08,34.78,3.79,3.2,0.55,32.1,1.33,0.39,36.08,80.3,7.07,69.61,9.76,94.8,11.52,74.24,1.52,56.41,17.47,26.41,0.34,2.11,0.12,0.08,0.51,38.46,1.41,3.12,72.5,4.69,47.5,0.7,44.44,2.3,1.09,4.84,83.06,0,,0,,0,0,0,0,,,0.27,,
Vitinho,Corinthians,Al Ettifaq,"RCMF, AMF, LCMF",31,2298,6,5.88,7,3.72,Brazil,5.8,5.84,57.05,1.25,37.5,0.2,0.3,0.04,2.27,3.43,1.14,3,0.12,0,0,3.29,0.23,4,0.16,0.23,0,0,54,2.11,38.89,11.111,0.27,2.04,26.92,3.09,56.96,8.46,53.24,2,2.15,0.16,28.2,0.78,1.21,37.09,80.68,11.59,65.2,7.25,97.84,12.14,85.48,3.13,47.5,19.93,38.36,0.15,1.37,0,0,0.59,26.67,0.55,6.78,71.1,3.49,35.96,1.06,18.52,0.9,0.51,5.29,82.22,0,,0,,0,0,0,0,,,0.08,,
Turki Al Ammar,Al Qadisiyah,Al Qadisiyah,"LWB, LB",25,2289,4,4.64,5,5.94,Saudi Arabia,6.06,4.17,61.32,1.06,44.44,0.75,1.05,0.12,2.75,3.87,0.71,5,0.2,0,0,6.53,0.16,4,0.16,0.18,0,0,55,2.16,30.91,7.273,0.2,5.19,27.27,6.68,65.88,9.67,55.69,3.26,3.34,0.59,26.85,2.12,0.79,38.14,80.93,10.03,80.78,6.96,95.48,12.66,74.22,2.63,68.66,17.99,26.92,0.23,1.26,0.04,0,0.04,100,0.71,3.42,86.21,4.56,40.52,0.39,50,0.9,1.42,6.72,83.04,0,,0,,0,0,0,0,,,0.28,,
Nader Al Sharari,Al Shabab,Al Shabab,RCB,29,2273,0,0,1,0.92,Saudi Arabia,9.62,6.89,66.67,2.49,53.97,0.48,0.7,0.2,4.55,6.67,0.59,3,0.12,1,0.04,0.48,0,0,0,0,0,0,0,0,0,0,0.04,0.08,0,0.71,66.67,2.49,61.9,0.24,0.44,0.04,27.44,0.91,0.91,38.53,91.06,13.46,83.82,3.25,91.46,16.43,95.66,2.65,49.25,17.79,28.59,0.04,0.08,0,0,0.04,0,0.08,2.22,64.29,0.28,42.86,0.16,0,0.16,0.04,4.28,67.59,0,,0,,0,0,0,0,,,2.1,,
M. Al Makahasi,Raja Casablanca,Al Wehda,"LDMF, RB, LCMF",30,2260,1,0.05,1,0.56,Morocco,8.96,6.89,58.38,1.19,43.33,1,1.22,0.28,3.94,4.84,0.88,6,0.24,0,0,0.48,0.04,1,0.04,0,0,0,1,0.04,100,100,0.04,0.84,23.81,0.44,36.36,2.83,42.25,0.4,1.04,0.04,27.56,0.68,0.84,38.83,88.1,11.71,79.93,6.57,95.15,13.54,91.76,3.11,52.56,18.42,29.94,0.02,0.2,0.04,0,0.12,66.67,0.16,6.13,77.92,1.31,42.42,0.44,27.27,0.64,0.12,5.54,76.98,0,,0,,0,0,0,0,,,1,,
Waleed Al Ahmad,Al Taawon,Al Taawon,"LCB, RCB",26,2257,2,3.6,0,0.34,Saudi Arabia,7.74,5.58,62.86,3.47,62.07,0.28,0.4,0.8,3.95,5.72,1,5,0.2,1,0.04,0.32,0.08,2,0.08,0.14,1,0.04,20,0.8,25,10,0,0,0,0.16,75,1.75,56.82,0.84,0.76,0.04,25.72,0.52,0.8,36.45,91.25,16.15,84.94,2.47,100,14.08,98.02,4.47,59.82,20.78,40.83,0.01,0.08,0,0,0.04,0,0.04,3.15,63.29,0.36,22.22,0.16,25,0.12,0,5.46,72.99,0,,0,,0,0,0,0,,,1.63,,
D. Lowe,,Al Akhdoud,"RCB, LCB",32,2240,0,1.69,1,0.22,Jamaica,9.32,4.26,66.98,3.54,56.82,0.36,0.45,0.64,6.11,7.64,1,5,0.2,1,0.04,0.24,0,0,0,0.07,0,0,11,0.44,36.36,0,0.04,0.36,11.11,0.2,20,1.37,50,0.52,0.48,0.04,19.25,0.2,0.56,31.42,81.33,14.75,70.57,2.53,96.83,11.65,90,6.43,53.75,24.36,41.04,0.01,0.08,0,0.04,0.04,0,0.04,6.19,61.69,0.96,16.67,0.52,30.77,0.04,0.04,7.51,71.66,0,,0,,0,0,0,0,,,1.97,,
Mubarak Al Rajeh,Al Raed,Al Raed,"RB, RCB",21,2230,0,1.07,1,0.55,Saudi Arabia,9.77,6.9,60.82,1.7,26.19,0.61,0.75,0.48,4.96,6.15,0.93,6,0.24,0,0,0.73,0,0,0,0.04,0,0,5,0.2,60,0,0.04,0.61,26.67,0.81,55,1.94,35.42,0.73,0.61,0.04,20.26,1.05,0.36,28.9,77.79,14.45,72.07,2.06,84.31,8.15,87.62,4.2,46.15,19.23,35.12,0.02,0.16,0,0,0.04,0,0.2,3.23,67.5,0.48,25,0.24,33.33,0.08,0.12,5.97,58.11,0,,0,,0,0,0,0,,,0.24,,
K. Toko-Ekambi,,Al Ettifaq,"CF, LWF, LAMF",32,2214,1,6.23,2,2.19,France,3.01,2.48,54.1,2.24,40,0,0,0,1.67,2.27,0.41,4,0.16,0,0,2.52,0.04,1,0.04,0.25,0,0,46,1.87,41.3,2.174,0.08,1.14,35.71,2.44,55,7.93,31.79,3.58,1.87,0.24,20.49,2.11,0.37,26.06,85.02,3.01,68.92,9.23,93.83,8.94,84.55,1.38,67.65,16.55,22.08,0.09,1.06,0,0,0.08,0,0.28,1.95,75,1.34,39.39,0.12,0,0.69,0.41,2.15,69.81,0,,0,,0,0,0,0,,,0,,
S. Bergwijn,Al Ittihad,Al Ittihad,"LAMF, CF",27,2196,13,10.93,7,3.69,Netherlands,2.66,3.11,57.89,0.53,15.38,0.12,0.19,0,0.74,1.11,0.98,4,0.16,0,0,5.16,0.53,11,0.45,0.45,1,0.04,53,2.17,56.6,24.528,0.29,2.17,47.17,4.59,58.93,11.07,44.07,3.81,3.32,0.66,26.35,1.11,0.98,33.24,88.04,6.07,75.68,10.98,96.64,8.98,87.21,0.94,73.91,15.47,23.05,0.15,0.94,0.12,0.12,0.49,41.67,0.86,2.38,89.66,2.46,56.67,0.7,41.18,1.15,0.94,2.91,90.14,0,,0,,0,0,0,0,,,0.04,,
Renan Lodi,Al Hilal,Al Hilal,LB,27,2175,3,1.11,8,3.66,Brazil,9.14,6.87,56.02,1.99,45.83,0.62,1.08,0.08,4.68,8.15,1.28,4,0.17,0,0,3.14,0.12,3,0.12,0.05,0,0,20,0.83,50,15,0.33,3.81,38.04,1.61,71.79,5.79,47.86,2.32,2.28,0.41,32.03,2.61,1.86,42.37,83.5,11.75,77.11,9.85,94.96,13.74,80.72,2.57,58.06,18.13,28.72,0.15,1.2,0.08,0.04,0.17,75,1.03,3.85,76.34,3.43,46.99,0.25,0,0.74,1.45,6.17,77.18,0,,0,,0,0,0,0,,,1.32,,
Mohammed Al Dawsari,Al Raed,Al Raed,"RB, RW",26,2169,0,0.24,1,0.93,Saudi Arabia,8.96,7.68,65.95,0.5,25,0.29,0.35,0.08,3.61,4.36,0.71,7,0.29,0,0,1.33,0,0,0,0.01,0,0,5,0.21,20,0,0.04,1.41,26.47,1.87,48.89,5.98,38.89,0.54,1.41,0.25,20.66,1.91,1.29,30.29,76.99,12.2,68.71,5.31,92.97,6.64,76.88,3.2,46.75,17.34,33.11,0.04,0.25,0,0.04,0.04,0,0.12,3.15,64.47,1.45,31.43,0.04,0,0.37,0.41,6.39,54.55,0,,0,,0,0,0,0,,,0.41,,
C. Goodwin,Adelaide United,Al Wehda,"LAMF, LW, RAMF",33,2152,6,3.51,5,3.95,Australia,2.76,2.97,54.93,0.92,40.91,0.08,0.11,0.04,1.05,1.33,0.71,1,0.04,0,0,2.84,0.25,6,0.25,0.15,0,0,32,1.34,43.75,18.75,0.21,2.72,35.38,2.13,54.9,5.65,42.22,2.34,1.34,0.25,18.9,1.63,1,24.55,79.73,5.35,67.97,7.53,93.33,8.16,75.38,1.34,34.38,17.35,26.78,0.17,1.42,0,0.04,0.25,50,0.59,2.38,57.89,2.38,49.12,0.59,35.71,0.71,1,3.47,78.31,0,,0,,0,0,0,0,,,0,,
Marzouq Tambakti,Al Riyadh,Al Riyadh,"RCB, RB",22,2125,0,1.06,0,0,Saudi Arabia,6.14,4.62,63.3,1.1,53.85,0.3,0.36,0.38,2.92,3.59,0.59,7,0.3,0,0,0.51,0,0,0,0.04,0,0,4,0.17,50,0,0,0,0,0.59,64.29,2.29,46.3,0.25,0.55,0.04,18.04,0.47,0.42,26,86.97,9.95,74.47,2.67,93.65,10.59,97.2,1.74,36.59,18.63,22.78,0,0,0,0,0.04,100,0,2.2,67.31,0.21,20,0.08,100,0.04,0,3.94,64.52,0,,0,,0,0,0,0,,,1.69,,
Suhayb Al Zaid,Al Fateh,Al Fateh,"LDMF, LCMF, LW",20,2124,0,1.23,2,0.81,Saudi Arabia,7.84,8.09,55.5,0.89,47.62,0.42,0.6,0.25,2.92,4.16,1.4,3,0.13,0,0,0.81,0,0,0,0.05,0,0,25,1.06,16,0,0.08,0.47,27.27,0.76,50,2.8,28.79,0.21,0.72,0.08,27.33,0.25,0.21,38.01,84.39,12.42,74.06,5.93,95.71,13.73,86.73,4.15,55.1,17.77,32.11,0.03,0.51,0.08,0,0.17,75,0.21,5.55,67.94,1.06,44,0.76,50,0.51,0.08,5.76,76.47,0,,0,,0,0,0,0,,,0.3,,
Radhi Al Otaibi,Al Ettifaq,Al Ettifaq,"RB, LB",25,2114,0,1.38,0,2.02,Saudi Arabia,7.66,6.6,55.48,0.94,50,0.21,0.3,0.34,3.79,5.3,1.45,3,0.13,0,0,1.96,0,0,0,0.06,0,0,16,0.68,31.25,0,0,2.81,27.27,2.04,45.83,5.28,40.32,1.15,1.79,0.09,24.61,2.26,1.28,33.59,79.97,10.3,70.25,6.64,98.08,9.41,76.47,2.6,54.1,19.1,32.58,0.09,0.77,0.04,0,0.04,100,0.38,3.36,70.89,2.38,35.71,0.26,50,0.43,0.77,5.88,60.87,0,,0,,0,0,0,0,,,0.51,,
M. Tisserand,,Al Khaleej,RCB,32,2102,0,0.18,0,0.1,France,7.88,3.43,61.25,2.95,59.42,0.09,0.11,0.81,5.69,7.43,1.11,3,0.13,0,0,0.26,0,0,0,0.01,0,0,2,0.09,0,0,0,0.09,50,0.21,100,1.28,70,0.21,0.43,0.04,22.95,0.3,0.3,36.35,86.57,14.56,75.29,2.4,98.21,16.66,94.09,6.12,53.15,22.35,39.91,0,0.13,0,0,0,0,0.04,5.18,63.64,0.56,30.77,0.51,16.67,0.04,0.09,6.72,69.43,0,,0,,0,0,0,0,,,1.93,,
M. Al-Qaydhi,Al Akhdoud,Al Akhdoud,"LB, LCB",27,2102,1,1.37,0,0.12,Saudi Arabia,8.05,5.27,60.98,2.61,49.18,0.13,0.16,0.39,4.71,5.89,0.73,5,0.21,0,0,0.47,0.04,1,0.04,0.06,1,0.04,11,0.47,18.18,9.091,0,0.77,27.78,0.34,50,1.76,41.46,0.77,0.77,0.13,20.21,1.16,0.39,30.36,76.16,16.27,68.95,3.08,88.89,7.79,86.26,5.31,48.39,20.49,33.53,0,0.13,0,0.04,0,0,0.09,5.05,66.1,1.07,28,0.56,38.46,0.13,0.39,8.69,62.56,0,,0,,0,0,0,0,,,0.73,,
Saad Al Mousa,Al Ittihad,Al Ittihad,"RCB, LCB",22,2087,0,0,0,0.17,Saudi Arabia,7.93,5.05,68.38,2.11,48.98,0.17,0.26,0.69,4.31,6.48,1.03,2,0.09,0,0,0.17,0,0,0,0,0,0,1,0.04,0,0,0,0.04,0,0.39,44.44,2.33,59.26,0.22,1.42,0.04,39.63,0.26,1.08,50.02,93.28,18.37,86.85,2.89,97.01,23.42,97.97,3.19,52.7,19.32,37.52,0.01,0.04,0,0,0,0,0.04,4.36,82.18,0.43,40,0.13,66.67,0.17,0,6.08,73.05,0,,0,,0,0,0,0,,,1.72,,
H. Alhammami,Al Ittihad,Al Kholood,"RAMF, RW, RWF",21,2080,4,5.63,1,2.43,Saudi Arabia,8.7,7.53,66.67,1.77,31.71,0.39,0.48,0.13,3.29,4.07,1.34,6,0.26,0,0,6.19,0.17,4,0.17,0.24,0,0,35,1.51,42.86,11.429,0.04,3.03,22.86,9.43,50,16.92,40.66,3.76,4.76,0.39,17.74,1.86,1.56,25.49,74.19,6.36,66.67,7.05,90.8,4.98,64.35,1.38,43.75,16.09,23.75,0.11,1.04,0.13,0,0.17,75,0.48,1.47,55.88,2.6,53.33,0.17,75,1.04,0.52,3.76,64.37,0,,0,,0,0,0,0,,,0,,
Meshari Sunyur,Al Qadisiyah,Al Raed,GK,23,2074,0,0,0,0,Saudi Arabia,1.65,0.13,66.67,0.35,87.5,0.04,0.05,0,1.52,1.88,0,2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,50,0,0,0,6.77,0.17,0.26,11.67,74.72,7.55,64.37,0,0,3.65,92.86,5.38,50,37.05,51.46,0,0,0,0,0,0,0,1.52,34.29,0.3,0,0.17,0,0,0,3.73,60.47,34,1.48,116,5.03,2,70.69,32.97,1.43,-1.03,-0.045,0,1.13,0.35
Youssef Amyn,AEK Larnaca ,Al Wehda,"RAMF, LAMF, RW",22,2067,4,4.07,2,2.63,Germany,3.83,4.44,61.76,0.74,5.88,0.17,0.22,0,0.91,1.17,0.65,3,0.13,0,0,3.09,0.17,4,0.17,0.18,0,0,33,1.44,60.61,12.121,0.09,1.44,33.33,3.79,44.83,10.01,37.39,2.26,2.05,0.3,15.67,1.18,1.61,21.25,80.53,3.79,66.67,6.62,93.42,5.79,74.44,0.65,53.33,15.55,11.68,0.11,0.65,0.09,0,0.09,50,0.26,1.31,66.67,1.44,54.55,0.13,66.67,0.74,0.39,1.7,71.79,0,,0,,0,0,0,0,,,0,,
