Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
Paulo Otávio,Al Sadd,Al Sadd,LB,30,1619,1,1.14,2,1.7,Brazil,9.23,6.78,66.39,1.33,50,0.33,0.53,0.28,4.39,6.93,1.61,5,0.28,0,0,2.56,0.06,1,0.06,0.06,0,0,8,0.44,12.5,12.5,0.11,4.34,33.33,1.78,59.38,4.11,43.24,1.22,1.72,0.17,27.07,2.45,0.72,37.75,76.29,11.73,67.3,6.06,95.41,13.62,75.51,3.45,45.16,19.99,36.25,0.09,1.22,0.06,0,0.39,0,0.67,4.22,69.74,4,38.89,0.5,0,0.56,1.33,7.5,73.33,0,,0,,0,0,0,0,,,0.33,,
R. Saïss,Al Sadd,Al Sadd,LCB,35,459,1,1.36,1,0.09,France,7.65,4.12,57.14,4.51,60.87,0.39,0.72,0.98,4.9,9.04,1.57,2,0.39,0,0,0.39,0.2,1,0.2,0.27,0,0,4,0.78,25,25,0.2,0.39,50,0.2,0,0.78,25,1.37,0.98,0,37.25,0.39,0.39,54.51,79.86,27.25,71.94,2.55,100,21.37,88.99,9.61,36.73,24.74,42.82,0.02,0.39,0,0,0,0,0.39,13.14,59.7,2.55,38.46,0.98,0,0.59,0.2,11.57,77.97,0,,0,,0,0,0,0,,,1.76,,
Almoez Ali,Al Duhail,Al Duhail,"RAMF, CF, LAMF",29,2011,8,7.81,8,3.98,Sudan,5.15,4.39,45.92,3.27,52.05,0.36,0.51,0.13,2.77,3.93,1.75,5,0.22,0,0,4.21,0.36,7,0.31,0.35,2,0.09,58,2.6,43.1,13.793,0.36,2.51,33.93,3.09,66.67,6.49,47.59,4.16,1.97,0.27,25.24,1.88,0.72,30.39,77.76,7.16,71.25,7.12,92.45,9.62,79.53,1.43,68.75,17.98,33.55,0.18,1.12,0.09,0.18,0.22,80,0.49,3.36,73.33,3.13,57.14,0.18,50,1.83,0.94,4.48,72,0,,0,,0,0,0,0,,,0.04,,
B. Bounedjah,Al Shamal,Al Shamal,CF,33,2177,18,15.28,5,3.64,Algeria,3.84,2.52,50.82,6.53,33.54,0.17,0.22,0.12,2.4,3.14,1.2,4,0.17,0,0,4.59,0.74,13,0.54,0.63,0,0,94,3.89,41.49,19.149,0.21,1.28,16.13,4.22,59.8,10.58,41.02,5.08,2.03,0.21,14.01,2.19,1.45,19.93,70.33,5.17,65.6,4.18,87.13,5.83,67.38,0.95,52.17,16.28,31.45,0.15,0.99,0.04,0,0.33,75,0.58,2.11,60.78,2.15,50,0.29,85.71,1.45,0.17,2.73,77.27,0,,0,,0,0,0,0,,,0,,
Rodri Sánchez,Al Arabi,Al Arabi,"RW, RAMF, RWF",25,1836,7,5.14,8,5.83,Spain,2.99,2.89,66.1,0.05,0,0,0,0,1.08,1.56,0.15,2,0.1,0,0,7.65,0.34,7,0.34,0.25,0,0,53,2.6,50.94,13.208,0.39,3.53,38.89,7.45,61.18,13.33,50.74,3.14,5.39,0.34,40.1,2.7,1.57,50.83,82.26,14.41,73.81,7.4,93.38,20.1,82.44,4.31,69.32,19.6,43.16,0.29,2.45,0.1,0.1,0.83,47.06,0.93,8.68,72.32,5.93,55.37,1.27,50,2.4,1.27,10.2,89.42,0,,0,,0,0,0,0,,,0.2,,
Y. Boli,Antalyaspor,Al Khor,"CF, RW, AMF",32,1044,1,2.71,0,0.34,France,3.45,1.72,80,4.22,42.86,0,0,0.09,2.07,2.44,1.47,3,0.26,0,0,2.84,0.09,1,0.09,0.23,1,0.09,16,1.38,56.25,6.25,0,0.52,33.33,2.5,72.41,10.34,41.67,2.33,1.64,0.26,9.74,1.81,2.16,15.43,83.8,2.33,74.07,4.74,92.73,4.91,77.19,0.34,25,15.31,17.2,0.03,0.43,0,0,0.09,100,0.17,0.86,80,0.43,60,0.09,100,0.6,0.09,1.03,75,0,,0,,0,0,0,0,,,0,,
Y. Brahimi,Al Gharafa,Al Gharafa,"LAMF, LW",35,1740,7,6.73,7,6.29,France,3.05,2.48,60.42,0.47,33.33,0.1,0.15,0.1,1.45,2.12,0.62,1,0.05,0,0,9.52,0.36,4,0.21,0.35,0,0,39,2.02,56.41,17.949,0.36,2.64,43.14,11.53,60.99,21.52,48.56,4.34,9.88,1.03,28.5,2.53,1.66,36.72,84.51,11.59,84.38,4.34,86.9,14.53,85.41,1.45,67.86,17.81,25.66,0.33,2.07,0.21,0,0.36,57.14,0.83,4.86,84.04,3.93,67.11,0.47,33.33,2.59,1.24,6.67,86.82,0,,0,,0,0,0,0,,,0.05,,
Erik Expósito,Al Ahli,Al Ahli,CF,29,1841,6,4.92,3,1.14,Spain,3.42,2.74,57.14,4.2,47.67,0,0,0.15,1.86,2.84,1.22,2,0.1,0,0,2.88,0.29,6,0.29,0.24,3,0.15,36,1.76,38.89,16.667,0.15,1.17,29.17,3.42,52.86,13.98,34.97,2.84,0.88,0.1,9.88,2.15,2.15,18.92,74.42,3.37,55.07,5.87,93.33,5.57,68.42,0.93,36.84,16.4,19.07,0.06,0.59,0.05,0.05,0.1,50,0.29,1.76,69.44,1.71,40,0.1,50,0.88,0.34,1.76,75,0,,0,,0,0,0,0,,,0.05,,
Gelson Dala,Al Wakrah,Al Wakrah,"CF, AMF, LW",29,1155,4,3.35,3,1.29,Angola,3.58,1.95,72,1.56,35,0,0,0.08,2.18,3.15,0.55,1,0.08,0,0,4.13,0.31,4,0.31,0.26,0,0,36,2.81,44.44,11.111,0.23,1.48,36.84,3.51,55.56,9.97,37.5,3.04,1.17,0.16,16.21,1.56,1.4,20.96,79.18,6.39,71.95,4.75,96.72,7.32,80.85,1.09,57.14,18.03,27.92,0.1,0.94,0,0.08,0.7,55.56,0.62,2.88,81.08,2.57,54.55,0.78,50,1.32,0.47,3.97,90.2,0,,0,,0,0,0,0,,,0.08,,
Hamdi Fathi,Al Wakrah,Al Wakrah,"RCMF, RDMF, DMF",31,2065,0,2.22,1,0.92,Egypt,8.15,5.58,53.91,2.31,66.04,0.48,0.7,0.31,4.66,6.79,1.39,4,0.17,0,0,1.7,0,0,0,0.1,0,0,33,1.44,21.21,0,0.04,0.96,31.82,1.31,80,4.49,56.31,0.78,0.92,0.09,36.61,0.65,2.05,50.12,87.22,15.86,77.2,5.67,97.69,21.84,92.81,5.67,58.46,20.39,41.94,0.04,0.44,0,0,0.17,25,0.04,9.11,78.47,1.7,46.15,0.44,20,0.57,0.26,8.15,82.35,0,,0,,0,0,0,0,,,0.83,,
Edmílson Junior,Al Duhail,Al Duhail,"LAMF, LW",31,1488,6,3.5,3,3.78,Qatar,4.54,4.11,64.71,0.67,27.27,0.3,0.44,0,1.57,2.31,1.03,3,0.18,0,0,6.17,0.36,6,0.36,0.21,0,0,40,2.42,42.5,15,0.18,3.93,36.92,5.81,62.5,11.19,50.27,3.15,3.69,0.18,34.72,2.36,1.88,42.16,83.93,7.62,77.78,13.06,93.52,15.24,78.97,2.84,72.34,18.39,41.57,0.23,1.94,0.18,0.12,0.12,50,0.6,2.96,73.47,4.11,50,0.18,33.33,1.33,1.33,5.5,85.71,0,,0,,0,0,0,0,,,0.06,,
F. Boulaya,Al Wakrah,Al Wakrah,"LAMF, AMF",32,800,4,2.5,0,1.24,France,4.28,2.7,66.67,0.9,37.5,0.23,0.34,0.11,2.25,3.39,0.34,0,0,0,0,3.83,0.45,3,0.34,0.28,0,0,25,2.81,48,16,0,3.38,40,3.04,33.33,8.89,37.97,0.9,2.59,0.56,31.05,1.46,1.35,42.08,77.54,11.7,69.23,9.23,89.02,12.94,74.78,5.4,60.42,19.86,39.61,0.14,1.35,0,0,0.23,50,0.23,6.75,65,4.16,40.54,0.9,50,0.34,1.24,8.1,79.17,0,,0,,0,0,0,0,,,0,,
P. Cissé,,Al Shamal,"LCB, CB",30,249,0,0,0,0,Senegal,6.51,3.25,44.44,2.53,28.57,0,0,0.36,5.06,4.88,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,66.67,0,1.08,0,21.33,0.36,1.45,27.83,89.61,11.93,78.79,1.08,100,12.65,97.14,6.14,64.71,23.98,48.97,0,0,0,0,0,0,0,4.34,75,0.72,50,0.36,100,0.36,0,4.7,84.62,0,,0,,0,0,0,0,,,1.08,,
Aitor García,Atromitos,Al Khor,"CF, RW, AMF",31,691,0,1.48,1,1.15,Spain,3.39,1.82,71.43,0.78,16.67,0,0,0,2.08,2.5,0.39,1,0.13,0,0,3.65,0,0,0,0.19,0,0,22,2.87,36.36,0,0.13,1.69,38.46,3.26,60,5.73,40.91,3.13,1.82,1.17,13.94,1.56,0.39,18.1,76.26,2.47,52.63,5.21,92.5,7.29,69.64,1.82,42.86,19.34,25.63,0.15,0.65,0,0,0,0,0.26,2.34,44.44,1.17,44.44,0.26,0,0.26,0.52,2.6,70,0,,0,,0,0,0,0,,,0.26,,
A. Scholz,Tokyo,Al Wakrah,"RCB, LCB, RB",33,1991,0,0.6,2,0.97,Denmark,9.09,5.24,68.1,2.53,69.64,0.18,0.26,0.5,5.33,7.75,0.32,2,0.09,1,0.05,0.68,0,0,0,0.03,0,0,5,0.23,40,0,0.09,0.81,33.33,0.32,71.43,1.36,53.33,0.86,1.36,0.05,30.6,0.9,0.5,43.8,86.58,18.62,78.64,3.35,95.95,17.9,93.69,3.84,60,20.4,37.62,0.04,0.27,0,0,0.14,66.67,0.18,5.74,73.23,1.45,46.88,0.41,44.44,0.54,0.32,8.68,73.44,0,,0,,0,0,0,0,,,1.9,,
V. Lekhal,Al Qadsia,Umm Salal,"LCMF, DMF",31,2123,3,2.77,1,0.86,France,10.39,4.62,57.8,2.25,58.49,0.93,1.13,0.21,6.78,8.19,1.02,2,0.08,0,0,0.81,0.13,3,0.13,0.12,1,0.04,25,1.06,44,12,0.04,0.17,50,0.21,80,1.74,36.59,1.4,0.3,0,21.37,0.38,0.68,32.68,86.25,10.89,77.04,4.2,92.93,11.91,90.75,3.48,63.41,18.65,38.58,0.04,0.51,0.13,0,0.17,50,0.17,5.34,74.6,0.93,40.91,0.38,55.56,0.68,0.08,5.68,75.37,0,,0,,0,0,0,0,,,0.34,,
Guilherme,Al Sadd,Al Sadd,"RDMF, LDMF, RCMF",34,479,0,0.43,0,0.02,Brazil,5.45,5.64,53.33,2.82,53.33,0,0,0,2.44,4.59,1.5,0,0,0,0,0.19,0,0,0,0.08,0,0,7,1.32,0,0,0,0.56,33.33,0,0,3.01,56.25,0.75,0.38,0,46.41,0.19,0.75,59.94,91.54,14.84,82.28,9.21,97.96,28.94,94.16,5.45,72.41,20.05,42.27,0,0.38,0,0,0.75,0,0,10.15,75.93,1.32,14.29,0.75,0,0.38,0,7.14,81.58,0,,0,,0,0,0,0,,,0.94,,
O. Tannane,Umm Salal,Umm Salal,"CF, AMF, RW",31,1905,6,5.11,5,7.38,Morocco,4.35,5.06,54.21,1.84,25.64,0.14,0.17,0.05,1.46,1.77,1.98,4,0.19,0,0,3.69,0.28,6,0.28,0.24,0,0,72,3.4,38.89,8.333,0.24,1.7,44.44,3.35,46.48,12.47,40.15,1.94,2.03,0.71,24.76,0.71,3.17,32.83,76.69,12.47,64.39,6.57,90.65,8.27,83.43,4.44,54.26,18.94,38.03,0.35,2.93,0.05,0,0.38,12.5,0.52,6.9,68.49,3.5,55.41,1.51,31.25,1.32,0.8,6.66,86.52,0,,0,,0,0,0,0,,,0.14,,
S. van Beek,Al Shahaniya,Al Shahaniya,RCB,31,2025,2,0.94,1,0.55,Netherlands,9.56,4.49,65.35,3.6,53.09,0.31,0.42,0.58,6.31,8.59,0.4,3,0.13,0,0,0.58,0.09,2,0.09,0.04,0,0,10,0.44,30,20,0.04,0.44,50,0.44,50,1.33,40,0.89,1.29,0.09,38.67,0.98,0.18,56.31,88.56,24.98,80.96,3.69,96.39,22.4,96.03,8.49,62.3,22.81,42.26,0.02,0.18,0,0.04,0,0,0.09,7.24,68.1,0.98,31.82,0.49,27.27,0.49,0.18,10.36,76.82,0,,0,,0,0,0,0,,,1.96,,
P. van Amersfoort,Al Shahaniya,Al Shahaniya,CF,29,2197,15,11.66,1,1.62,Netherlands,3.77,3.07,60,4.63,39.82,0,0,0.08,1.93,2.62,1.72,2,0.08,0,0,2.17,0.61,12,0.49,0.48,4,0.16,61,2.5,55.74,24.59,0.04,0.61,13.33,1.35,45.45,6.1,28.86,3.2,0.86,0.29,12.21,2.13,1.39,15.98,78.21,3.93,72.92,3.65,88.76,4.71,77.39,0.7,52.94,15.47,18.78,0.07,0.41,0.04,0.04,0.2,40,0.2,1.8,75,0.82,55,0.25,50,0.61,0.08,1.56,78.95,0,,0,,0,0,0,0,,,0.04,,
Y. Belhanda,Al Shamal,Al Shamal,"AMF, CF, RCMF",35,2047,3,3.32,3,4.2,France,5.1,4.26,57.73,0.66,53.33,0.18,0.23,0,2.46,3.19,1.1,4,0.18,0,0,2.51,0.13,2,0.09,0.15,0,0,36,1.58,22.22,8.333,0.13,1.76,30,2.55,55.17,8.22,37.43,1.89,1.36,0.09,26.91,1.06,1.06,36.49,78.92,10.07,69,6.68,90.79,12.53,82.11,2.64,53.33,17.78,39.17,0.18,1.8,0,0.04,0.44,50,0.44,4.35,69.7,2.99,45.59,0.7,18.75,1.36,0.48,5.89,70.9,0,,0,,0,0,0,0,,,0.13,,
F. Sassi,Al Gharafa,Al Gharafa,"RCMF, RDMF, AMF",33,2109,5,4.28,3,2.79,Tunisia,8.28,6.74,66.46,3.33,48.72,0.6,0.88,0.21,3.2,4.74,1.71,2,0.09,0,0,1.75,0.21,5,0.21,0.18,3,0.13,31,1.32,48.39,16.129,0.13,0.51,58.33,1.11,53.85,7.04,40.61,1.15,0.73,0.04,38.79,0.43,0.94,54.62,87.89,15.7,77.17,7.13,96.41,22.57,92.82,5.5,64.34,18.81,36.01,0.12,1.02,0.04,0,0.43,50,0.43,9.52,76.23,2.13,52,1.19,46.43,0.85,0.26,7.85,79.89,0,,0,,0,0,0,0,,,0.09,,
I. Doumbia,,Al Ahli,"LCMF, CB, RCMF",27,2021,4,2.61,1,0.33,Côte d'Ivoire,5.12,3.96,68.54,0.89,45,0,0,0.18,2.4,3.62,0.76,3,0.13,1,0.04,0.89,0.18,4,0.18,0.12,0,0,17,0.76,23.53,23.529,0.04,0.18,25,1.02,52.17,3.87,49.43,1.02,0.62,0.36,37.59,0.4,1.02,45.87,93.4,10.82,85.19,8.55,96.88,18.93,96.71,1.47,66.67,17.06,29.17,0.01,0.18,0.09,0,0.18,75,0.09,3.56,80,0.45,40,0.18,75,0.13,0.04,3.52,70.89,0,,0,,0,0,0,0,,,1.02,,
B. Benoun,Raja Casablanca,Qatar SC,"RCB, CB",32,1235,0,0.3,2,0.83,Morocco,8.6,4.01,70.91,2.62,52.78,0.36,0.45,0.44,5.39,6.65,0.29,1,0.07,0,0,1.02,0,0,0,0.02,0,0,3,0.22,33.33,0,0.15,0.44,50,0.8,72.73,1.82,56,0.58,1.68,0.15,25.29,0.36,0.51,41.39,90.14,16.62,83.33,2.19,100,19.68,95.56,5.76,67.09,22.85,36.72,0.06,0.36,0.07,0.15,0.15,100,0.22,4.52,79.03,1.46,70,0.36,40,0.58,0.22,8.38,78.26,0,,0,,0,0,0,0,,,1.17,,
B. Malango,,Qatar SC,CF,32,1926,4,8.26,0,1.09,Congo DR,2.94,2.34,56,7.43,46.54,0.14,0.17,0.05,1.5,1.86,1.31,3,0.14,0,0,2.24,0.19,4,0.19,0.39,2,0.09,53,2.48,28.3,7.547,0,0.61,30.77,2.43,53.85,10.23,35.62,3.08,0.79,0.19,10.37,2.2,1.96,16.59,81.97,3.32,71.83,5.89,94.44,3.74,80,0.7,46.67,16.14,15.94,0.05,0.51,0.14,0,0.09,50,0.28,1.12,75,0.47,70,0.09,50,0.7,0.09,1.87,70,0,,0,,0,0,0,0,,,0.09,,
Javi Martínez,,Qatar SC,"LCB, RCB, CB",37,1412,1,1.15,0,0.89,Spain,11.54,4.84,71.05,2.42,76.32,0.13,0.15,0.7,7.97,9.52,0.57,5,0.32,0,0,1.02,0.06,1,0.06,0.07,0,0,8,0.51,37.5,12.5,0,0.76,75,0.32,80,2.36,67.57,0.76,1.34,0.06,26.39,0.45,1.72,43.73,85.86,22.12,78.96,2.36,94.59,15.3,93.33,8.35,67.18,22.28,38.32,0.06,0.51,0,0.06,0.06,0,0.19,6.88,66.67,1.66,65.38,0.57,44.44,0.64,0.57,9.56,79.33,0,,0,,0,0,0,0,,,0.7,,
Carlinhos,Dibba Al Fujairah,Qatar SC,"LCMF, RDMF, LDMF",31,1789,4,4.47,2,1.52,Brazil,5.18,3.87,53.25,1.16,43.48,0.05,0.06,0.2,3.07,3.76,0.96,3,0.15,0,0,2.21,0.2,1,0.05,0.22,0,0,45,2.26,37.78,8.889,0.1,0.65,30.77,1.66,63.64,4.98,45.45,0.55,1.66,0.15,31.34,0.4,1.01,42.06,89,13.48,84.33,5.43,94.44,15.85,91.75,3.02,73.33,18.44,37.55,0.08,0.75,0.15,0,0.4,25,0.05,7.45,83.11,1.06,47.62,0.45,44.44,0.55,0.15,6.59,87.02,0,,0,,0,0,0,0,,,0.4,,
Omar Al Somah,Al Hazem,Al Arabi,CF,36,111,1,0.22,0,0,Syria,4.05,4.05,40,1.62,50,0,0,0,2.43,3.21,0.81,0,0,0,0,4.05,0.81,1,0.81,0.17,1,0.81,4,3.24,75,25,0,1.62,50,4.05,20,9.73,16.67,4.05,1.62,0,10.54,3.24,0.81,12.16,80,1.62,50,3.24,100,5.68,71.43,1.62,50,20.93,24.68,0,0,0,0,0,0,0,2.43,100,2.43,33.33,0,0,0.81,0,1.62,100,0,,0,,0,0,0,0,,,0,,
K. Gorré,Maccabi Haifa,Umm Salal,"LW, CF, LWF",31,1553,3,4.56,3,3.29,Netherlands,4.46,4.81,65.06,1.27,22.73,0.06,0.07,0,1.27,1.58,1.33,0,0,1,0.06,4,0.17,3,0.17,0.26,0,0,37,2.14,48.65,8.108,0.17,1.62,17.86,4.93,52.94,9.56,39.39,3.48,3.54,0.64,11.88,2.14,0.75,16.69,70.14,3.19,58.18,4.23,82.19,5.45,68.09,1.04,22.22,17.03,33.62,0.19,1.62,0.06,0,0.23,25,0.58,1.04,38.89,2.26,51.28,0.35,16.67,1.45,0.29,2.14,67.57,0,,0,,0,0,0,0,,,0,,
I. Lihadji,Al Arabi,Al Arabi,"LW, LB, RW",23,1069,1,0.84,3,1.06,France,6.23,5.56,63.64,1.35,75,0,0,0.08,2.69,3.95,0.67,2,0.17,0,0,4.8,0.08,1,0.08,0.07,0,0,13,1.09,15.38,7.692,0.25,2.69,31.25,6.06,61.11,13.55,45.34,3.62,3.54,0.59,24.33,2.1,2.02,31.91,78.1,7.16,68.24,7.41,89.77,8.17,76.29,0.76,44.44,14.77,17.44,0.09,1.09,0,0,0.34,25,0.51,2.86,70.59,2.19,61.54,0.17,50,1.01,0.84,4.29,78.43,0,,0,,0,0,0,0,,,0.08,,
R. Tihi,Al Ahli,Al Ahli,"RCB, LCB",23,2173,1,0.94,0,0,Sweden,8.28,5.76,66.91,3.06,50,0.17,0.24,0.29,4.27,6.31,0.66,1,0.04,0,0,0.17,0.04,1,0.04,0.04,0,0,3,0.12,66.67,33.333,0,0.04,100,0.08,50,1.41,32.35,0.17,0.29,0,36.41,0.21,0.29,48.17,90.2,18.51,82.77,4.18,96.04,20.83,96.02,4.22,53.92,19.55,40.88,0,0.04,0.04,0,0,0,0,3.27,65.82,0.17,75,0.17,75,0.08,0.04,7.66,67.03,0,,0,,0,0,0,0,,,2.73,,
M. Mitrović,Al Ahli,Al Ahli,CB,31,1599,0,0.97,0,0,Croatia,6.36,1.97,65.71,2.76,55.1,0.11,0.17,0.96,4.95,7.42,0.62,0,0,0,0,0.06,0,0,0,0.05,0,0,5,0.28,20,0,0,0,0,0.11,0,0.62,54.55,0.34,0.51,0.06,39.29,0.17,0.51,52.68,90.92,18.18,82.97,2.65,95.74,27.13,95.64,4.45,53.16,19.27,37.57,0,0,0,0,0,0,0.06,2.03,47.22,0.17,0,0.17,33.33,0,0,7.04,65.6,0,,0,,0,0,0,0,,,1.41,,
Y. Msakni,,Al Arabi,"CF, LW, LAMF",34,1016,7,5.69,2,2.92,Tunisia,4.52,4.16,61.7,3.63,29.27,0.27,0.38,0.18,1.68,2.39,1.33,0,0,1,0.09,3.54,0.62,7,0.62,0.5,1,0.09,35,3.1,48.57,20,0.18,0.89,30,2.83,53.13,10.36,47.01,4.52,2.21,0.44,25.6,1.86,2.13,30.38,81.92,5.58,68.25,7.71,88.51,10.01,84.07,2.04,56.52,15.75,26.22,0.26,1.24,0,0,0.53,50,0.8,3.19,61.11,2.13,66.67,0.62,42.86,1.68,0.18,2.66,86.67,0,,0,,0,0,0,0,,,0.09,,
Meshaal Barsham,Al Sadd,Al Sadd,GK,27,1955,0,0,0,0,Sudan,1.29,0.05,0,0.46,100,0,0,0,1.29,2.03,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69,0.28,0.28,16.3,87.29,7.87,77.78,0,0,8.01,95.98,4.19,57.14,25.18,40.19,0,0,0,0,0,0,0,0.18,0,0.05,0,0.05,0,0,0,2.81,39.34,16,0.74,75,3.45,10,78.67,18.47,0.85,2.47,0.114,0,1.06,0.46
J. Murillo,Al Shamal,Al Shamal,"LCB, RCB",33,1904,0,0.85,2,0,Colombia,8.51,4.92,65.38,2.84,68.33,0.57,0.78,0.95,4.73,6.49,0.85,1,0.05,0,0,0.33,0,0,0,0.04,0,0,9,0.43,0,0,0.09,0.05,0,0.33,85.71,1.28,77.78,0.43,0.24,0,22.59,0.14,0.8,33.84,87.43,13.42,77.11,1.56,100,16.26,95.06,5.63,61.34,22.17,38.54,0,0,0,0,0.05,100,0.05,3.07,61.54,0.19,50,0.38,62.5,0.05,0,5.96,63.49,0,,0,,0,0,0,0,,,1.23,,
Jassem Gaber,Al Rayyan,Al Arabi,"CB, LCB, RCMF",23,1627,0,1.03,0,0.39,Qatar,8.74,6.91,67.2,1.99,41.67,0.55,0.77,0.66,3.54,4.95,1.16,4,0.22,0,0,0.77,0,0,0,0.06,0,0,10,0.55,30,0,0,0.28,40,0.72,69.23,2.54,56.52,0.72,0.77,0.22,26.33,0.44,0.61,37.23,89.9,11.56,84.69,4.43,91.25,16.54,94.31,3.65,62.12,19.3,36.54,0.02,0.06,0,0,0.06,0,0,3.1,85.71,0.5,33.33,0.17,0,0.17,0.11,4.76,65.12,0,,0,,0,0,0,0,,,0.83,,
Abdelkarim Hassan,Al Wakrah,Al Wakrah,LB,32,1103,0,0.56,3,1.8,Qatar,8.4,6.69,56.1,1.63,55,0.9,1.29,0.08,3.75,5.39,1.39,5,0.41,0,0,4.65,0,0,0,0.05,0,0,16,1.31,50,0,0.24,5.87,34.72,3.43,57.14,7.34,41.11,1.47,3.67,0.49,28.72,2.12,0.65,40.23,73.43,10.85,66.92,5.96,87.67,16.89,73.43,3.59,38.64,20.19,41.75,0.15,1.22,0.08,0.08,0.08,0,0.49,5.22,59.38,6.2,46.05,0.49,33.33,1.22,1.96,9.71,77.31,0,,0,,0,0,0,0,,,0.33,,
Bassam Al Rawi,Al Duhail,Al Duhail,"RB, RCB",27,1542,0,0.53,1,0.55,Iraq,6.36,5.6,57.29,2.04,60,0.12,0.16,0,3.04,4.17,0.7,1,0.06,0,0,0.99,0,0,0,0.03,0,0,9,0.53,33.33,0,0.06,1.58,25.93,0.58,50,2.57,43.18,0.53,1.05,0.12,30.35,2.16,1.05,40.04,81.92,14.18,72.43,6.89,94.92,13.02,85.65,4.2,45.83,19.45,39.93,0.03,0.64,0.06,0,0.18,66.67,0.35,5.14,68.18,1.98,44.12,0.58,40,0.64,0.29,7.65,71.76,0,,0,,0,0,0,0,,,0.93,,
Jang Hyun-Soo,Al Gharafa,Al Gharafa,"RCB, LCB",34,575,0,0.29,0,0,Korea Republic,6.26,1.88,50,3.6,43.48,0.16,0.25,0.47,5.17,8.32,0.63,1,0.16,0,0,0.31,0,0,0,0.05,0,0,2,0.31,0,0,0,0,0,0.47,66.67,1.57,40,0.47,0.63,0,38.66,0.78,0.47,53.22,92.06,22.54,86.11,1.57,90,21.44,98.54,4.54,72.41,19.34,34.53,0,0,0,0,0.16,0,0,4.54,79.31,0.63,100,0.47,33.33,0.47,0,8.14,67.31,0,,0,,0,0,0,0,,,1.1,,
M. Nani,Al Sailiya,Al Gharafa,LCB,27,1078,0,0.14,0,0.03,Argentina,8.93,5.43,73.85,3.17,47.37,0.42,0.63,0.58,4.51,6.75,0.75,1,0.08,0,0,0.25,0,0,0,0.01,0,0,1,0.08,100,0,0,0,0,0.08,100,0.42,40,0.25,0.5,0,34.65,0.08,0.08,48.09,89.93,17.78,81.22,2.67,93.75,23.71,96.48,5.93,60.56,21.53,41.58,0,0.17,0,0,0.08,100,0,4.26,66.67,0.17,50,0.17,0,0.08,0,6.6,72.15,0,,0,,0,0,0,0,,,2.42,,
M. Taabouni,Al Sailiya,Qatar SC,"CF, RW, LW",23,562,0,0.27,1,0.73,Netherlands,4,4.16,65.38,1.44,0,0,0,0,1.28,1.55,0.48,0,0,0,0,4.16,0,0,0,0.04,0,0,7,1.12,28.57,0,0.16,3.36,38.1,3.68,65.22,6.41,47.5,1.92,1.92,0.64,21.14,1.28,0.8,29.79,84.95,5.77,83.33,7.53,95.74,11.05,82.61,1.92,75,17.09,24.08,0.12,1.6,0,0.16,0.16,100,1.12,3.52,90.91,3.68,52.17,0.48,66.67,1.44,1.12,3.84,83.33,0,,0,,0,0,0,0,,,0.16,,
