Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
Miguel Pires,Santa Clara,Alverca,"RB, LCMF",23,2915,1,0.92,4,1.29,Portugal,8.31,5.93,64.06,1.73,48.21,0.25,0.33,0.06,4.26,5.71,0.77,4,0.12,0,0,1.17,0.03,1,0.03,0.03,0,0,7,0.22,28.57,14.286,0.12,1.48,29.17,1.79,34.48,7.38,28.45,1.02,1.23,0.22,22.6,0.74,0.37,33.59,80.06,11.76,68.24,7.04,97.37,10.16,85.11,5.06,54.88,19.75,32.33,0.04,0.49,0.06,0.03,0.09,66.67,0.28,4.54,64.63,2.1,48.53,0.4,38.46,0.99,0.37,6.79,67.73,0,,0,,0,0,0,0,,,0.56,,
Felipe Silva,Porto II,Porto II,LCB,23,2911,3,1.53,0,0.09,Brazil,7.39,3.59,60.34,4.85,65.61,0.25,0.38,0.43,4.98,7.58,1.17,11,0.34,0,0,0.4,0.09,3,0.09,0.05,3,0.09,18,0.56,50,16.667,0,0.06,0,0.15,60,0.8,50,0.83,0.87,0.06,30.82,0.31,0.46,45.11,87.25,17.78,75.13,2.38,96.1,21.55,96.7,5.53,48.6,22.45,40.82,0,0.09,0,0,0.06,50,0,5.01,62.35,0.71,17.39,0.59,15.79,0.22,0,8.04,68.85,0,,0,,0,0,0,0,,,1.21,,
Diga Almeida,Olimpija,Feirense,"RB, RWB",27,2890,0,0.7,0,1.99,Portugal,7.91,6.98,66.07,1.9,36.07,0.22,0.28,0.25,3.08,3.96,0.78,4,0.12,0,0,1.03,0,0,0,0.02,0,0,13,0.4,23.08,0,0,2.77,23.6,0.78,36,3.02,30.93,0.93,0.78,0.19,21.05,2.21,0.72,30.36,74.05,11.68,64.8,5.7,96.17,7.75,69.88,3.46,42.34,19.35,36.2,0.06,0.72,0.06,0,0.03,0,0.22,3.61,62.93,2.74,37.5,0.19,50,0.65,0.72,6.85,61.82,0,,0,,0,0,0,0,,,0.47,,
Antunes,,Paços de Ferreira,LB,38,2889,4,4.08,2,4.2,Portugal,8.91,6.23,61,2.02,36.92,0.53,0.78,0.25,4.58,6.73,1.18,9,0.28,0,0,2.34,0.12,0,0,0.13,0,0,37,1.15,24.32,10.811,0.06,3.64,29.06,1.25,75,4.39,48.23,0.75,1.18,0.16,26.04,1.25,0.9,37.04,70.65,17.88,67.25,4.02,91.47,10.65,72.22,7.51,48.13,23.62,39.39,0.13,1.4,0,0.03,0.09,66.67,0.53,6.79,62.84,3.61,40.52,0.59,26.32,0.53,1.06,10.72,73.55,0,,0,,0,0,0,0,,,0.47,,
Gonçalo Nogueira,Vitória Guimarães,Paços de Ferreira,"RCMF, DMF",21,2860,1,0.78,1,2.39,Portugal,9.35,8.47,64.31,1.98,63.49,0.57,0.82,0.09,3.34,4.85,1.76,6,0.19,0,0,1.29,0.03,1,0.03,0.02,0,0,16,0.5,50,6.25,0.03,0.28,44.44,1.51,54.17,5.6,51.12,0.94,1.83,0.25,17.59,0.35,2.01,28.23,86.4,8.37,72.93,4.72,95.33,10.32,94.51,1.51,62.5,17.38,24.25,0.08,0.72,0,0.03,0.22,42.86,0.28,4.28,77.94,0.82,57.69,0.44,35.71,0.57,0.13,4.41,70.71,0,,0,,0,0,0,0,,,0.25,,
Kiko,Moreirense,Benfica II,LB,23,2853,1,1.05,2,2.08,Portugal,8.93,7.29,55.84,2.33,50,0.19,0.29,0.19,4.67,7.12,1.07,5,0.16,1,0.03,0.98,0.03,1,0.03,0.03,0,0,12,0.38,16.67,8.333,0.06,1.67,30.19,0.63,60,2.9,42.39,0.82,1.01,0.19,25.77,1.51,0.6,34.89,80.02,14.64,68.1,6.18,98.47,9.24,81.57,5.58,53.11,20.13,36.2,0.07,0.73,0,0,0.13,25,0.25,5.39,57.89,2.18,33.33,0.47,46.67,0.5,0.54,7.98,73.12,0,,0,,0,0,0,0,,,0.44,,
Washington Santana,São João Ver,Feirense,"DMF, CB, RDMF",36,2834,2,1.8,0,0.24,Brazil,8.99,5.78,71.43,2.22,51.43,0.13,0.16,0.48,4.73,6.13,0.92,2,0.06,1,0.03,0.95,0.06,2,0.06,0.06,0,0,15,0.48,33.33,13.333,0,0.6,36.84,0.76,70.83,3.59,51.33,0.51,0.57,0.13,27.47,0.25,0.95,41.92,85.68,12.67,70.43,5.53,95.98,18.8,93.24,4.54,57.34,19.6,33.43,0.01,0.19,0.03,0,0.03,100,0,4.89,65.58,0.79,36,0.29,22.22,0.1,0.19,5.72,59.44,0,,0,,0,0,0,0,,,1.91,,
Maga,União de Leiria,Penafiel,RB,26,2833,3,1.71,1,1.13,Portugal,8.67,6.8,65.89,2.22,35.71,0.13,0.18,0.35,4.07,5.83,1.18,11,0.35,1,0.03,1.59,0.1,3,0.1,0.05,0,0,6,0.19,66.67,50,0.03,2.54,41.25,0.67,61.9,1.87,54.24,0.51,1.08,0.25,18.71,1.21,0.7,29.26,70.9,14.52,64.11,2.45,93.51,8.01,75.79,5.91,44.09,21.79,38.27,0.04,0.38,0.03,0,0,0,0.06,6.07,59.16,2.51,43.04,0.16,0,0.35,0.92,8.26,66.15,0,,0,,0,0,0,0,,,0.22,,
Vasco Moreira,Felgueiras 1932,Felgueiras 1932,"AMF, DMF, RCMF",24,2832,7,5.04,0,1.99,Portugal,7.82,6.32,60.8,5.43,49.12,0.41,0.68,0.1,3.56,5.86,1.53,6,0.19,0,0,0.86,0.22,4,0.13,0.16,0,0,28,0.89,39.29,25,0,0.67,33.33,0.7,40.91,3.31,35.58,1.49,0.79,0.03,20.97,0.83,0.99,32.45,81.98,10.3,74.07,5.59,92.05,11.15,86.89,2.1,62.12,17.6,33.14,0.06,0.83,0.06,0,0.03,0,0.25,4.77,74.67,1.43,44.44,0.1,0,0.64,0.16,5.15,76.54,0,,0,,0,0,0,0,,,0.06,,
O. Lebedenko,Vitória Guimarães,Vizela,LB,26,2828,3,2.4,6,3.79,Ukraine,8.85,6.94,61.47,2.58,41.98,0.1,0.17,0.13,4.49,7.8,1.21,4,0.13,0,0,2.48,0.1,3,0.1,0.08,2,0.06,34,1.08,38.24,8.824,0.19,2.48,34.62,1.81,59.65,5.79,43.96,1.53,1.88,0.35,27.78,1.18,1.02,39.56,80.69,13.4,69.6,8.24,96.53,11.81,81.4,3.76,38.98,19.16,35.37,0.12,0.95,0,0.03,0.32,40,0.41,5.41,61.76,3.18,37,0.54,35.29,0.73,0.8,6.78,70.42,0,,0,,0,0,0,0,,,0.76,,
